language_code,term_source,ollama_translated_term,language_name,ollama_content,ollama_model,ollama_created_at,ollama_total_duration,ollama_load_duration,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_eval_count,ollama_eval_duration,ollama_done_reason,ollama_extracted_dictionaries,ollama_translation,coding_dh_date
li,Humanities Data Science,Daeitische Kunst- en Gesellschaftsdata,Limburgish,"{'translated_term': 'Daeitische Kunst- en Gesellschaftsdata', 
 'translation_rationale': 'In Limburgish, we often use ""daei"" to mean ""science"" or ""knowledge"", and ""kunst-"" is used in place of the English term ""humanities"". I also replaced ""-Data Science"" with ""-Daeitische Kunst- en Gesellschaftsdata"" as the concept of humanities encompasses both art (kunst) and social sciences (gesellschafts), so a single compound word better captures the idea.', 
 'alternative_terms': ['Daaistieke Kunst- en Gesellschaftsdata', 'Kunst- en Daeitiesche data']}",llama3.2,2025-05-15T20:36:01.902228Z,1270021916.0,29078333.0,123.0,17449084.0,149.0,1222407791.0,stop,[],,2025-05-31 21:15:56
ln,Humanities Data Science,Sesanga ya Datasi ya Luvu,Lingala,"{'translated_term': 'Sesanga ya Datasi ya Luvu', 
 'translation_rationale': 'I used ""Sesanga"" which means ""science"" or ""study"", ""Datasi"" comes from ""Data Science"", and added ""-ya Luvu"" to imply a focus on humanity. This combination is close to the concept of Humanities Data Science, but note that Lingala might not be the most suitable language for this term as it is more commonly associated with scientific studies.',
 'alternative_terms': ['Sesanga ya Datasi', 'Njamba ya Luvu']}",llama3.2,2025-05-15T20:36:04.024281Z,1099351500.0,32366625.0,121.0,68244959.0,123.0,997901875.0,stop,[],,2025-05-31 21:15:56
pi,Humanities Data Science,Paññañānussatiyādata Vipulaviddhi,Pāli,"{'translated_term': ""Paññañānussatiyādata Vipulaviddhi"", 
 'translation_rationale': 'The terms ""Paññañānussatiyā"" translates to ""Knowledge of Knowledge"" in Pāli, conveying the essence of Humanities Data Science as a field that deals with understanding and analyzing knowledge. Adding ""data"" emphasizes its numerical component. Vipulaviddhi is an adjective meaning ""boundless"", reflecting the vast scope of human knowledge being explored through this field. This term conveys the idea of an expansive exploration of human knowledge, which aligns with the essence of Humanities Data Science.', 
 'alternative_translations': ['Paññañānussatiyā Vipulaviddhi', 'Manovaññādata Vipulaviddhi', 'Vipulaviddhi Pāññañānussatiyā']}",llama3.2,2025-05-15T20:38:58.529004Z,1659542958.0,33132000.0,123.0,17193458.0,190.0,1608005917.0,stop,[],,2025-05-31 21:15:56
ps,Humanities Data Science,,"Pashto, Pushto","{'translated_term': '\u0628 \u0632\u0644\u0650\u06cc \u0631\u0645\u0645\u0627\u062f \u0646\u0628\u0627\u0644\u06cc \u0633\u064a\u0645\u064e\u0648\u0639', 
'translation_rationale': 'I took the core components of ""Humanities Data Science"" and translated them to Pashto, Pushto. 
- \u0628 (Base) corresponds to ""Humanity"" in Pashto.
- \u0632\u0644\u0650\u06cc (Knowledge) translates to ""\u0631\u0645\u0645\u0627\u062f"" which is the closest equivalent for ""Data Science"".
- \u0646\u0628 (Science) corresponds to ""\u0646\u062b"" in Pashto, but since we want a precise translation for Data Science, I used ""\u0631\u0645\u0645\u0627\u062f"".
- The preposition (\u0644) is dropped for better fluency.
 
This translation might not be entirely perfect due to the nuances of language and culture. However, it aims to convey the core idea behind ""Humanities Data Science"" in Pashto, Pushto.'}",llama3.2,2025-02-27T23:37:41.863098Z,2981160834.0,27673084.0,168.0,113000000.0,289.0,2838000000.0,stop,[],,2025-05-31 21:15:56
qu,Humanities Data Science,Willakuy yachaykunamanta Runapachaq,Quechua,"{'translated_term': 'Willakuy yachaykunamanta Runapachaq', 'translation_rationale': 'I combined elements from Quechua to form a term that conveys the intersection of data science and human knowledge. ""Willakuy"" means ""human"" or ""person"", while ""yachaykunamanta"" is a phrase used to describe the study of humanities. I added ""Runapachaq"", which can be roughly translated as ""data"" in Quechua, to connect the two concepts. This term aims to capture the essence of Humanities Data Science in a way that is respectful and linguistically accurate.'}",llama3.2,2025-02-27T23:37:56.66501Z,1204275708.0,27513250.0,162.0,23000000.0,135.0,1151000000.0,stop,"[{'translated_term': 'Willakuy yachaykunamanta Runapachaq', 'translation_rationale': 'I combined elements from Quechua to form a term that conveys the intersection of data science and human knowledge. ""Willakuy"" means ""human"" or ""person"", while ""yachaykunamanta"" is a phrase used to describe the study of humanities. I added ""Runapachaq"", which can be roughly translated as ""data"" in Quechua, to connect the two concepts. This term aims to capture the essence of Humanities Data Science in a way that is respectful and linguistically accurate.'}]",Willakuy yachaykunamanta Runapachaq,2025-05-31 21:15:56
th,Humanities Data Science,สลัศรน ปถร่็์ร,Thai,"{'translated_term': '\u0e2a\u0e25\u0e31\u0e28\u0e23\u0e19 \u0e1b\u0e16\u0e23\u0e48\u0e47\u0e4c\u0e23', 'translation_rationale': 'The translation is based on breaking down the term into its constituent parts: \u0e2a\u0e25 (มนุษยศาสตร์), \u0e31\u0e28 (วิทยาศาสตร์) และ \u0e23\u0e19 (\u0e47\u0e4c\u0e22) to convey the meaning of Humanities Data Science in Thai. The word for ""data"" is not explicitly included as it is already implied by the concept itself. The suggested translation by Google Translate API, \u0e25\u0e32\u0e16\u0e2b\u0e23\u0e48\u0e47\u0e4c\u0e23, uses a word for ""science"" that is more formal and less commonly used in everyday conversation.', 'alternative_terms': ['มนุษยศาสตร์ข้อมูลวิทยา', '\u0e25\u0e32\u0e16\u0e2b\u0e23\u0e48\u0e47\u0e4c\u0e23'] }",llama3.2,2025-02-27T23:40:52.815713Z,3518284583.0,27742000.0,152.0,97000000.0,291.0,3391000000.0,stop,"[{'translated_term': 'สลัศรน ปถร่็์ร', 'translation_rationale': 'The translation is based on breaking down the term into its constituent parts: สล (มนุษยศาสตร์), ัศ (วิทยาศาสตร์) และ รน (็์ย) to convey the meaning of Humanities Data Science in Thai. The word for ""data"" is not explicitly included as it is already implied by the concept itself. The suggested translation by Google Translate API, ลาถหร่็์ร, uses a word for ""science"" that is more formal and less commonly used in everyday conversation.', 'alternative_terms': ['มนุษยศาสตร์ข้อมูลวิทยา', 'ลาถหร่็์ร']}]",สลัศรน ปถร่็์ร,2025-05-31 21:15:56
tk,Humanities Data Science,,Turkmen,"{'translated_term': 'Ynsanperwerlik maglumatlary', 'translation_rationale': 'While Google Translate's suggestion is a good starting point, I have kept the original term intact since it closely matches the meaning of ""Humanities Data Science"". However, if we consider more nuanced translations, we could suggest ""Ynsanperwerlik bilimsel maglumatlary"" (Scientific humanities information) or ""Taraqiýat Bilimler Maglumatlary"" (Progressive sciences information), which better emphasize the interdisciplinary nature of the field. The term ""maglumatlar"" is a common Turkmen word for ""information"" and can encompass various fields, making it suitable for this context.'}",llama3.2,2025-02-27T23:41:18.632348Z,1412126791.0,26788583.0,156.0,85000000.0,152.0,1298000000.0,stop,[],,2025-05-31 21:15:56
tn,Humanities Data Science,Saense ya Tshedimosetso ya Botho Dikokote,Tswana,"{'translated_term': 'Saense ya Tshedimosetso ya Botho Dikokote', 
 'translation_rationale': 'The term ""Saense ya Tshedimosetso ya Botho"" already exists and roughly translates to ""Humanities Science of the Botswana Way"". I added ""Dikokote"", which means ""data"", to create a more direct translation. This combination aims to convey the idea of combining humanities and data science, while maintaining cultural sensitivity.'}",llama3.2,2025-02-27T23:41:30.583711Z,1016770333.0,28188375.0,156.0,98000000.0,100.0,889000000.0,stop,[],,2025-05-31 21:15:56
to,Humanities Data Science,,Tonga,"{'translated_term': 'Fasi 'o Fakaetangata Fakafonua', 
'translation_rationale': 'I have drawn inspiration from Tongan words to create a term that reflects the interdisciplinary nature of Humanities Data Science. '
             'Fasi'' means ""science"" or ""knowledge"", while ''Fakaetangata'' denotes ""of people"" and ''Fakafonua'' signifies "" humanities"". This translation aims to capture the essence of Humanities Data Science, emphasizing its focus on human knowledge and culture.', 
'alternative_translations': [
    {'term': 'Saienisi Fakamatala Fakaetangata', 
     'rationale': 'I considered using Google Translate API\'s suggestion but opted for a more nuanced approach to better capture the complexity of Humanities Data Science. '
                'While the term means ""humanities data science"", it may not fully convey the specific focus on human knowledge and culture that is inherent in this field.'},
    {'term': 'Fakamatala Fakaonaga', 
     'rationale': 'This alternative translation uses the Tongan word ''fakamatala'' (knowledge) and ''fakaonaga'' ( humanities or arts), aiming to convey a sense of interdisciplinary research that is characteristic of Humanities Data Science.'}]}",llama3.2,2025-02-27T23:41:34.181009Z,2583976166.0,28857875.0,158.0,85000000.0,271.0,2468000000.0,stop,[],,2025-05-31 21:15:56
tr,Humanities Data Science,,Turkish,"{'translated_term': 'İnsan Bilimleri Veri Bilimi', 
 'translation_rationale': 'I used ""İnsan Bilimleri"" which directly translates to ""Humanities"" in English, and combined it with the term ""Veri Bilimi"" which is a more neutral translation of ""Data Science"". I chose not to use Google Translate's suggestion ""Beşeri Bilimler Veri Bilimi"" because it uses the word ""Bilimler"" which implies ""sciences"" or ""disciplines"", whereas we want a more general term that encompasses various humanities fields. This way, the translation suggests Data Science applied to Humanities rather than implying a specific discipline within Humanities.',
 'alternatives': [
  {'term': 'İnsan Bilimleri Veri Teknolojileri', 
   'rationale': 'Alternatively, I could have used ""Veri Teknolojileri"" which is closer to ""Data Technology"" in English. However, it implies more of a technical aspect than the interdisciplinary approach we aim for in Humanities Data Science.'},
  {'term': 'İnsan Bilimleri Veri Analizi', 
   'rationale': 'Another alternative could be ""Veri Analizi"" which emphasizes data analysis rather than the broader scope of Data Science. While it is more specific, it still conveys a connection to humanities fields.'}
 ]}",llama3.2,2025-02-27T23:41:38.090621Z,2894283084.0,29427542.0,152.0,97000000.0,279.0,2765000000.0,stop,[],,2025-05-31 21:15:56
ts,Humanities Data Science,Sayense ya Data ya Vutivi bya Misaazi,Tsonga,"{'translated_term': 'Sayense ya Data ya Vutivi bya Misaazi', 
'translation_rationale': 'I used a combination of Tsonga words to convey the meaning of Humanities Data Science. ""Misaazi"" means ""scholars"" or ""knowledge seekers"", which is relevant to the field of Humanities. ""Vutivi"" comes from the word ""vitivi"", meaning ""humanity"" or ""people"". ""Sayense ya Data"" roughly translates to ""data science"" in English, combining it with ""sayense"" (knowledge) and ""ya data"" (of/for data). I modified the suggested term by adding ""Misaazi"" at the beginning to emphasize the academic aspect of Humanities Data Science. The term is meant to convey a sense of scholars or knowledge seekers working with data in the field of humanity.'}",llama3.2,2025-02-27T23:41:43.04882Z,1711392792.0,27540375.0,157.0,91000000.0,176.0,1591000000.0,stop,[],,2025-05-31 21:15:56
tt,Humanities Data Science,Tatar ilmiy tarixy va sənəti bilimi,Tatar,"{'translated_term': 'Tatar ilmiy tarixy va sənəti bilimi', 'translation_rationale': 'Tatar ilmiy tarixy - şähesän, şähär, şähär xalqıning istoriyası ve kultüry; Tarxiy - tarix, tarixçilik; Sənəti bilimi - mənəviyət, mənəviyat, sənətiyyat; Tatar ilmiy tarixy va sənəti bilimi - tatar ilmiy tarixi, tatar ədəbiyyatı ve sanʼăti bilimi. , Sənət bilimi tatarca qeydə qarşы tıyan əsriyyatdan ibarət bir kelame əlqisi.'}

Note: Tatar language is a Turkic language and its script may be different from the Latin alphabet used in English. The translation I provided uses the Latin alphabet, but if you need it in the Tatar script, please let me know.

Also, note that there are various ways to translate ""Humanities Data Science"" into other languages. This is just one possible translation:

* 'Tatar ilmiy tarixi va sənəti bilimi' combines the words for 'history', 'science', and 'art' in Tatar.
* Another option could be 'Tatar ədəbiyyatı va sanʼăti bilimi', which is a more direct translation of 'Humanities Data Science'.

Please let me know if you'd like to see alternative translations or have any further requests!",llama3.2,2025-05-15T20:40:56.172194Z,3835138167.0,33774500.0,121.0,82425125.0,364.0,3717855209.0,stop,"[{'translated_term': 'Tatar ilmiy tarixy va sənəti bilimi', 'translation_rationale': 'Tatar ilmiy tarixy - şähesän, şähär, şähär xalqıning istoriyası ve kultüry; Tarxiy - tarix, tarixçilik; Sənəti bilimi - mənəviyət, mənəviyat, sənətiyyat; Tatar ilmiy tarixy va sənəti bilimi - tatar ilmiy tarixi, tatar ədəbiyyatı ve sanʼăti bilimi. , Sənət bilimi tatarca qeydə qarşы tıyan əsriyyatdan ibarət bir kelame əlqisi.'}]",Tatar ilmiy tarixy va sənəti bilimi,2025-05-31 21:15:56
tw,Humanities Data Science,Nnipa ho Nimpa Data Nyansahu,Twi,"{'translated_term': 'Nnipa ho Nimpa Data Nyansahu', 
 'translation_rationale': 'The term ""Humanities Data Science"" is composed of words that can be broken down into their Twi equivalents. ""Nnipa"" means ""humanity"" or ""people,"" while ""Nimpa"" roughly translates to ""data."" ""Nyansahu"" means ""science"" or ""knowledge."" Combining these words, we get ""Nnipa ho Nimpa Data Nyansahu,"" which conveys the idea of combining humanity and knowledge with data. This term maintains the original meaning while adopting a more idiomatic Twi expression.', 
 'alternative_translations': ['Nnipa ho Nnipa Data Nyansahu', 'Nnimpa ho Nyansahu Data Nsuna'], 
 'notes': ['In Twi, the verb ""ho"" can be used to indicate a combination or conjunction of two nouns. Using this grammatical structure helps to preserve the original meaning while making it more accessible and natural-sounding in Twi.']}",llama3.2,2025-02-27T23:42:31.860299Z,2040076709.0,24617417.0,157.0,87000000.0,218.0,1926000000.0,stop,[],,2025-05-31 21:15:56
ty,Humanities Data Science,,Tahitian,"{'translated_term': 'Te tauā haamaramaramaraa no te tata', 
 'translation_rationale': 'I combined ""tauā"" (meaning ""humanity"" or ""human being"") with the concept of data science and ""haamaramaramaraa"" (derived from Google Translate's suggestion) to create a term that conveys the intersection of human knowledge and data analysis. The prefix ""Te"" is a Tahitian definite article meaning ""the"". I modified the original suggestion to better fit the nuances of the Tahitian language.',
 'alternative_translation': 'Fa'ataha te mau haamaramaramaraa no ni&#39;a i te taata', 
 'alternative_translation_rationale': 'This alternative translation uses the phrase ""Fa'ataha"" (meaning ""with humans"" or ""involving humans"") to emphasize the human aspect of Humanities Data Science, rather than combining it with ""tauā"".'}",llama3.2,2025-02-27T23:42:34.961016Z,2089475584.0,28374459.0,162.0,96000000.0,194.0,1963000000.0,stop,[],,2025-05-31 21:15:56
ug,Humanities Data Science,ๆྍ๋໲ෑෳඵ ໇ູ໨໊,"Uighur, Uyghur","{'translated_term': '\u0e46\u0f8d\u0e4b\u0ef2\u0dd1\u0df3\u0db5\u0de3 \u0ec4\u0e7c\u0ea9\u0eb3\u0ed3', 'translation_rationale': 'The term ''Humanities Data Science'' can be translated to Uighur as ''\u0e46\u0f8d\u0e4b\u0ef2\u0dd1\u0df3\u0db5\u0de3 \u0ec4\u0e7c\u0ea9\u0eb3\u0ed3'' by combining ''\u0e46\u0f8d\u0e4b\u0ef2\u0dd1\u0df3\u0db5'' (humanities) with the suffix ''\u0ec4\u0e7c\u0ea9\u0eb3\u0ed3'' (science), which is a common way to form nouns indicating scientific or academic fields in Uighur.'}

Alternative translation:

{'translated_term': '\u0e46\u0f8d\u0e4b\u0ef2\u0dd1\u0df3\u0db5 \u0ec7\u0eb9\u0ee8\u0eca', 'translation_rationale': 'An alternative translation could be ''\u0e46\u0f8d\u0e4b\u0ef2\u0dd1\u0df3\u0db5 \u0ec7\u0eb9\u0ee8\u0eca'' by using the word ''\u0ec7\u0eb9\u0ee8'' (data) and combining it with ''\u0e46\u0f8d\u0e4b\u0ef2\u0dd1\u0df3\u0db5'' (humanities). This translation is more literal, but may sound less idiomatic in Uighur.'}

Note: The above translations are based on the assumption that the speaker is fluent in both English and Uighur. However, it's always recommended to consult with a native speaker or a language expert for accurate and culturally sensitive translations.",llama3.2,2025-02-27T23:42:46.857549Z,5290578209.0,23806375.0,175.0,19000000.0,474.0,5246000000.0,stop,"[{'translated_term': 'ๆྍ๋\u0ef2ෑෳඵ\u0de3 ໄ\u0e7cຩຳ໓', 'translation_rationale': 'The term Humanities Data Science can be translated to Uighur as ๆྍ๋\u0ef2ෑෳඵ\u0de3 ໄ\u0e7cຩຳ໓ by combining ๆྍ๋\u0ef2ෑෳඵ (humanities) with the suffix ໄ\u0e7cຩຳ໓ (science), which is a common way to form nouns indicating scientific or academic fields in Uighur.'}, {'translated_term': 'ๆྍ๋\u0ef2ෑෳඵ \u0ec7ູ\u0ee8໊', 'translation_rationale': 'An alternative translation could be ๆྍ๋\u0ef2ෑෳඵ \u0ec7ູ\u0ee8໊ by using the word \u0ec7ູ\u0ee8 (data) and combining it with ๆྍ๋\u0ef2ෑෳඵ (humanities). This translation is more literal, but may sound less idiomatic in Uighur.'}]",ๆྍ๋໲ෑෳඵ ໇ູ໨໊,2025-05-31 21:15:56
uk,Humanities Data Science,Гчовнитарни \_далансщ,Ukrainian,"{'translated_term': '\u0413\u0447\u043e\u0432\u043d\u0438\u0442\u0430\u0440\u043d\u0438 \_\u0434\u0430\u043b\u0430\u043d\u0441\u0449', 'translation_rationale': 'Combining Ukrainian words for ""humanities"" (\u0413\u0447\u043e\u0432\u043d\u0438\u0442\u0430\u0440\u043d\u0438) and ""data science"" (\u0434\u0430\u043b\u0430\u043d\u0441\u044f), the suggested translation is \u0413\u0447\u043e\u0432\u043d\u0438\u0442\u0430\u0440\u043d\u0438 \u0434\u0430\u043b\u0430\u043d\u0441\u044a. This term captures the essence of applying data-driven methods to humanities research. Alternative suggestions include: \u0413\u0447\u043e\u0432\u043d\u0438\u0442\u0435\u0449\u043d\u044f \u0434\u0430\u043b\u0430\u043d\u0441\u044c, \u0424\u0435\u043c\u0435\u0442\u0457\u044a \u043b\u0456\u043d\u044e\u0438 \u0434\u0430\u043d\u0430, where the first option maintains a direct connection to data science terminology in Ukrainian, while the second option adds a more general term for ""methods"" or ""science"".', 'alternatives': ['\u0413\u0447\u043e\u0432\u043d\u0438\u0442\u0435\u0449\u043d\u044a \u0434\u0430\u043b\u0430\u043d\u0441\u044c', '\u0424\u0435\u043c\u0435\u0442\u0457\u044a \u043b\u0456\u043d\u044e\u0438 \u0434\u0430\u043d\u0430']}",llama3.2,2025-02-27T23:42:53.695818Z,5824839458.0,26339500.0,151.0,89000000.0,476.0,5708000000.0,stop,"[{'translated_term': 'Гчовнитарни \\_далансщ', 'translation_rationale': 'Combining Ukrainian words for ""humanities"" (Гчовнитарни) and ""data science"" (даланся), the suggested translation is Гчовнитарни далансъ. This term captures the essence of applying data-driven methods to humanities research. Alternative suggestions include: Гчовнитещня далансь, Феметїъ лінюи дана, where the first option maintains a direct connection to data science terminology in Ukrainian, while the second option adds a more general term for ""methods"" or ""science"".', 'alternatives': ['Гчовнитещнъ далансь', 'Феметїъ лінюи дана']}]",Гчовнитарни \_далансщ,2025-05-31 21:15:56
uz,Humanities Data Science,,Uzbek,"```json
{
  ""translated_term"": ""Gumanitar fanlar maʼlumotlar fanati"",
  ""translation_rationale"": ""I translated 'Humanities Data Science' into Uzbek as 'Gumanitar fanlar maʼlumotlar fanati', which closely matches the Google Translate API's suggestion. I used the compound noun structure typical of Uzbek language, combining 'gumanitar fanlar' (humanities) and 'maʼlumotlar fanati' (data science). This structure is more idiomatic in Uzbek than using a single word equivalent to 'science'.

Alternative translation: Gumanitar maqolalar va fanniyot (Humanities of language and science)
This alternative uses a phrase that combines the concepts of humanities (gumanitar) with data analysis/fanati (fanniyot) for a more nuanced expression. However, it may sound less idiomatic in Uzbek.""

}
```

Please note that translation can be subjective, and different translations may be possible depending on context or personal preference.",llama3.2,2025-02-27T23:43:00.597223Z,2256360125.0,28596333.0,156.0,199000000.0,216.0,2026000000.0,stop,[],,2025-05-31 21:15:56
vi,Humanities Data Science,ᬿư᮪ ¸đ½Ƭ ᄒ ᄜęn ĕnh ƿ ᆶ,Vietnamese,"{'translated_term': '\u1b3f\u01b0\u1baa \u00b8\u0111\u00bd\u01ac \u1112 \u111c\u0119n \u0115nh \u01bf \u11b6', 'translation_rationale': 'Khoa học dữ liệu nhân văn (KSDN) l\u000f\u01a9u \u111c \u1ba8 \u00b4i\u0113n, \u00b4\u0110\u01d4ng c\u00f2ng \u111c \u0115nh \u00b4\u011B \u0111\u1e7ft, \u00b9\u1b3f\u1baa d\u01b5\u1bbf d\u1ed3u \u001b6\u01a9i \u0119nh \u0115nh \u00bd \u111c \u11b6. \u1b3f\u01b0\u1baa \u00b4i\u0113n \u00bb \u111c KSDN.'}

Note: \u1b3f, \u0115nh, \u00b4i\u0113n are the Unicode representations for Vietnamese letters.",llama3.2,2025-02-27T23:43:14.504071Z,3003050458.0,28055208.0,150.0,91000000.0,286.0,2882000000.0,stop,"[{'translated_term': 'ᬿư᮪ ¸đ½Ƭ ᄒ ᄜęn ĕnh ƿ ᆶ', 'translation_rationale': 'Khoa học dữ liệu nhân văn (KSDN) l\x0fƩu ᄜ ᮨ ´iēn, ´Đǔng còng ᄜ ĕnh ´ě đṿt, ¹ᬿ᮪ dƵᮿ dồu \x1b6Ʃi ęnh ĕnh ½ ᄜ ᆶ. ᬿư᮪ ´iēn » ᄜ KSDN.'}]",ᬿư᮪ ¸đ½Ƭ ᄒ ᄜęn ĕnh ƿ ᆶ,2025-05-31 21:15:56
vo,Humanities Data Science,VO-Datamänikülat,Volapük,"{'translated_term': 'VO-Datamänikülat', 
 'translation_rationale': 'VO-Datamänikülat combines ""VO"" (Volapük) with ""datamänikülat"", which roughly translates to ""data science"". The term is constructed using the Latinized word for Volapük, ""vo-"", and the word for data science, which was influenced by its English equivalent. This construction maintains the spirit of combining languages while still conveying the essence of the term ""Humanities Data Science"" in a way that feels native to the Volapük language.', 
 'alternative_term': ['VO-Datamänikülat', 'VO-Tödabäränt', 'VO-Öniklämicülat']}",llama3.2,2025-02-27T23:43:26.468847Z,1375638875.0,27703709.0,123.0,19000000.0,158.0,1326000000.0,stop,[],,2025-05-31 21:15:56
wa,Humanities Data Science,Datusse des Letres et des Sciences Humaines,Walloon,"{'translated_term': 'Datusse des Letres et des Sciences Humaines', 'translation_rationale': 'I translated ""Humanities Data Science"" into Walloon using a combination of linguistic rules and etymological analysis. The term ""Datusse"" is derived from the Latin word ""datum"", meaning ""given"" or ""provided"", which is fitting for a field that involves analyzing and providing insights from data. Adding the prefix ""des Lettres"" (of the Letters) conveys the connection to the humanities, while ""et des Sciences Humaines"" specifically emphasizes the humanistic aspect of the field. This translation aims to convey the core idea of combining data science with a focus on human knowledge and culture.'}",llama3.2,2025-02-27T23:43:31.56182Z,1352155042.0,27070792.0,121.0,76000000.0,147.0,1248000000.0,stop,"[{'translated_term': 'Datusse des Letres et des Sciences Humaines', 'translation_rationale': 'I translated ""Humanities Data Science"" into Walloon using a combination of linguistic rules and etymological analysis. The term ""Datusse"" is derived from the Latin word ""datum"", meaning ""given"" or ""provided"", which is fitting for a field that involves analyzing and providing insights from data. Adding the prefix ""des Lettres"" (of the Letters) conveys the connection to the humanities, while ""et des Sciences Humaines"" specifically emphasizes the humanistic aspect of the field. This translation aims to convey the core idea of combining data science with a focus on human knowledge and culture.'}]",Datusse des Letres et des Sciences Humaines,2025-05-31 21:15:56
wo,Humanities Data Science,Dibes Diji Sine Soofool,Wolof,"{'translated_term': 'Dibes Diji Sine Soofool', 'translation_rationale': 'I combined ""dibes"" (humanity) from Wolof with ""diji"" (science), and added the suffix ""-soofool"" to convey a sense of expertise or analysis, as it is common in Wolof to use this suffix to form professional or expert terms. Alternative translation: ''dibes'' alone could be translated directly to ""humanity"", but incorporating ""diji"" helps to emphasize the scientific aspect.'}",llama3.2,2025-05-15T20:41:28.988273Z,1039299334.0,25901042.0,121.0,75204667.0,118.0,935692708.0,stop,"[{'translated_term': 'Dibes Diji Sine Soofool', 'translation_rationale': 'I combined ""dibes"" (humanity) from Wolof with ""diji"" (science), and added the suffix ""-soofool"" to convey a sense of expertise or analysis, as it is common in Wolof to use this suffix to form professional or expert terms. Alternative translation: dibes alone could be translated directly to ""humanity"", but incorporating ""diji"" helps to emphasize the scientific aspect.'}]",Dibes Diji Sine Soofool,2025-05-31 21:15:56
xh,Humanities Data Science,Iziduko zinhlobo la Data,Xhosa,"{'translated_term': 'Iziduko zinhlobo la Data', 'translation_rationale': 'The term ""Humanities Data Science"" can be translated into Xhosa by combining ""iziduko"" (knowledge, understanding) with ""inhlobo"" (science). The suffix ""-Data"" is not commonly used in Xhosa, so I replaced it with the more suitable ""-Inhlobo"". This translation maintains the core meaning of the original term while adapting it to the nuances of the Xhosa language.', 'translation_alternatives': ['Iziduko la Data', 'Ntshutungo zinhlobo']}",llama3.2,2025-02-27T23:43:59.828045Z,1366623875.0,30769000.0,152.0,99000000.0,135.0,1235000000.0,stop,"[{'translated_term': 'Iziduko zinhlobo la Data', 'translation_rationale': 'The term ""Humanities Data Science"" can be translated into Xhosa by combining ""iziduko"" (knowledge, understanding) with ""inhlobo"" (science). The suffix ""-Data"" is not commonly used in Xhosa, so I replaced it with the more suitable ""-Inhlobo"". This translation maintains the core meaning of the original term while adapting it to the nuances of the Xhosa language.', 'translation_alternatives': ['Iziduko la Data', 'Ntshutungo zinhlobo']}]",Iziduko zinhlobo la Data,2025-05-31 21:15:56
yi,Humanities Data Science,אנליטיקע פון מנסחנשאַפֿט אות הומאָניטי,Yiddish,"{'translated_term': 'אנליטיקע פון מנסחנשאַפֿט אות הומאָניטי', 
 'translation_rationale': 
  'I used ""אנליטיקע"" (analysis) from the Yiddish root ""ל-אנליזן"" (to analyze), to convey the quantitative and analytical aspects of Data Science. The term ""מנסחנשאַפֿט"" (humanities) comes directly from ""הומאָניטי"" (humanities). I combined these two words with the Yiddish prefix ""-ֱ"" (meaning data or information), and attached the suffix ""-ֿ"" (science, derived from Greek). The final term ""אנליטיקע פון מנסחנשאַפֿט אות הומאָניטי"" roughly translates to ""Analysis of Humanities Data Science"", emphasizing the quantitative aspect of humanities. I also considered using ""רעדאָקשע"" (reproduction) from Greek, but it doesn\'t convey the exact meaning as needed.', 
 'alternative_translation': 
  'Alternatively, I could have used ""רעדאָגניעליק"" (analysis of humanities), but it would lose the direct connection with the quantitative aspect. An even more precise translation could be ""סימבולישע אנליטיק"" (symbolic analysis), which specifically highlights the symbolic and analytical aspects of Humanities Data Science, taking into account Yiddish nuances.', 
 'source': 'Google Translate API, modified based on linguistic knowledge.'}",llama3.2,2025-02-27T23:44:08.697132Z,4083714000.0,26317709.0,186.0,18000000.0,396.0,4037000000.0,stop,[],,2025-05-31 21:15:56
yo,Humanities Data Science,मस्य अगती दोले,Yoruba,"{'translated_term': '\u092e\u0938\u094d\u092f \u0905\u0917\u0924\u0940 \u0926\u094b\u0932\u0947', 'translation_rationale': 'The term """"Humanities Data Science"""" is translated to Yoruba as ''\u092e\u0938\u094d\u092f \u0905\u0917\u0924\u0940 \u0926\u094b\u0932\u0947\\'' because it combines the root words for ''humanity'' (\u092e\u0938\u094d\u092f), which is derived from Yoruba words like ''\u092c\u0941'' (people) and ''\u0905\u0917\u0924'' (knowledge or wisdom), with the word ''\u0926\u094b\u0932\u0947\\'' meaning data. This translation captures the essence of Humanities Data Science as an interdisciplinary field that combines human knowledge, culture, and society with computational methods to analyze and understand complex data.'}

Note: \u092e\u0938\u094d\u092f is the Yoruba script rendering for the word 'humanity', \u0905\u0917\u0924\u0940 refers to the root word for knowledge or wisdom, and \u0926\u094b\u0932\u0947 refers to the word 'data'.",llama3.2,2025-02-27T23:44:12.834813Z,3124579208.0,25846875.0,152.0,97000000.0,300.0,3000000000.0,stop,"[{'translated_term': 'मस्य अगती दोले', 'translation_rationale': 'The term """"Humanities Data Science"""" is translated to Yoruba as मस्य अगती दोले\\ because it combines the root words for humanity (मस्य), which is derived from Yoruba words like बु (people) and अगत (knowledge or wisdom), with the word दोले\\ meaning data. This translation captures the essence of Humanities Data Science as an interdisciplinary field that combines human knowledge, culture, and society with computational methods to analyze and understand complex data.'}]",मस्य अगती दोले,2025-05-31 21:15:56
