language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_system_prompt,ollama_user_prompt,ollama_translation_rationale,coding_dh_date_x,coding_dh_date_y,family_name
nn,Norwegian Nynorsk,Digital Humanities,Digitala humanitært,"{'translated_term': 'Digitala humanitært', 'translation_rationale': 'Eg valde å bruke ordet ""humanitært"" i staden for ""humaniora"", ettersom det er meir vanleg i dagens norsk å bruka denne forma. Det er også ein mer direkte oversetting av engelsk ""Digital Humanities"".'}",2026-04-20T12:23:02.260985Z,stop,81.0,943386994.0,"[{'translated_term': 'Digitala humanitært', 'translation_rationale': 'Eg valde å bruke ordet ""humanitært"" i staden for ""humaniora"", ettersom det er meir vanleg i dagens norsk å bruka denne forma. Det er også ein mer direkte oversetting av engelsk ""Digital Humanities"".'}]",76365000.0,llama3.1,168.0,386906250.0,1429469000.0,Digitala humanitært,,,2026-04-20 07:23:02,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Norwegian Nynorsk speaker and translation expert. Translate 'Digital Humanities' into Norwegian Nynorsk (ISO code: nn).

	Please provide your rationale (explanation) in Norwegian Nynorsk, not English. Unless you have a strong reason to use English (such as when Norwegian Nynorsk is English), your rationale should be in Norwegian Nynorsk to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Norwegian Nynorsk):
	{'translated_term': 'the translation in Norwegian Nynorsk', 'translation_rationale': 'your explanation in Norwegian Nynorsk'}","Eg valde å bruke ordet ""humanitært"" i staden for ""humaniora"", ettersom det er meir vanleg i dagens norsk å bruka denne forma. Det er også ein mer direkte oversetting av engelsk ""Digital Humanities"".",,,Indo-European languages
nmg,Kwasio,Digital Humanities,ŋkóyí dím pɛ́rédì mʊhʊn ɣɨ̃t ,"Na nɛkóo tám mbéé ɣónɔ́w, wɛ́ kʊsɔ̀mbɪ́t dījitàl hʊmʷanitís. 

{
    ""translated_term"": ""ŋkóyí dím pɛ́rédì mʊhʊn ɣɨ̃t "",
    ""translation_rationale"": ""Mídʊ̀w ndú ñɔ̂ kʊsɔ̀mbɪ́t, dípʊdʊɗa wé dím pɛ́rédì mʊhʊn ɣɨ̃t, kwa sɛ́m. Bésɔ̀ ló tám ñúɓɩ mʊkʊw sɤ́t dípʊdʊɗa ndɛ́ búŋgó ŋɛ́ dím.""
}",2026-04-20T12:22:58.801101Z,stop,222.0,2700170589.0,[],67293791.0,llama3.1,161.0,406805166.0,3233831125.0,,,,2026-04-20 07:22:58,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Kwasio speaker and translation expert. Translate 'Digital Humanities' into Kwasio (ISO code: nmg).

	Please provide your rationale (explanation) in Kwasio, not English. Unless you have a strong reason to use English (such as when Kwasio is English), your rationale should be in Kwasio to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Kwasio):
	{'translated_term': 'the translation in Kwasio', 'translation_rationale': 'your explanation in Kwasio'}","Mídʊ̀w ndú ñɔ̂ kʊsɔ̀mbɪ́t, dípʊdʊɗa wé dím pɛ́rédì mʊhʊn ɣɨ̃t, kwa sɛ́m. Bésɔ̀ ló tám ñúɓɩ mʊkʊw sɤ́t dípʊdʊɗa ndɛ́ búŋgó ŋɛ́ dím.",,,Niger-Kordofanian languages
nl,Dutch,Digital Humanities,Digitale Geesteswetenschappen,"{'translated_term': 'Digitale Geesteswetenschappen', 'translation_rationale': 'Ik heb gekozen voor ""Geesteswetenschappen"" omdat dit een breed begrip is dat de geletterde studies omvat, zoals literatuurwetenschap, geschiedenis en filosofie. De toevoeging van ""digitale"" duidt aan dat deze disciplines gebruik maken van digitale methoden en tools in hun onderzoek en presentatie.'}",2026-04-20T12:22:53.548556Z,stop,106.0,1230079506.0,"[{'translated_term': 'Digitale Geesteswetenschappen', 'translation_rationale': 'Ik heb gekozen voor ""Geesteswetenschappen"" omdat dit een breed begrip is dat de geletterde studies omvat, zoals literatuurwetenschap, geschiedenis en filosofie. De toevoeging van ""digitale"" duidt aan dat deze disciplines gebruik maken van digitale methoden en tools in hun onderzoek en presentatie.'}]",67524875.0,llama3.1,144.0,367613750.0,1695168375.0,Digitale Geesteswetenschappen,,Digitale geesteswetenschappen,2026-04-20 07:22:53,False,Digitale Geesteswetenschappen,False,Digitale geesteswetenschappen,False,Digital Humanities,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Dutch speaker and translation expert. Translate 'Digital Humanities' into Dutch (ISO code: nl).

	Please provide your rationale (explanation) in Dutch, not English. Unless you have a strong reason to use English (such as when Dutch is English), your rationale should be in Dutch to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Dutch):
	{'translated_term': 'the translation in Dutch', 'translation_rationale': 'your explanation in Dutch'}","Ik heb gekozen voor ""Geesteswetenschappen"" omdat dit een breed begrip is dat de geletterde studies omvat, zoals literatuurwetenschap, geschiedenis en filosofie. De toevoeging van ""digitale"" duidt aan dat deze disciplines gebruik maken van digitale methoden en tools in hun onderzoek en presentatie.",,,Indo-European languages
njo,Ao Naga,Digital Humanities,Ngaii Digital Kaang,"{'translated_term': 'Ngaii Digital Kaang', 'translation_rationale': 'Ao Naga: Ngaii = digital, Kaang = knowledge/humanities. I used ""ngaii"" as it is a colloquial term for digital in Ao Naga, and ""kaang"" conveys the idea of knowledge or humanities. In formal contexts, one might use ""Ngaii Khouviilu"", which translates to ""digital studies"". However, for this translation, I opted for a more informal approach to convey the essence of Digital Humanities in Ao Naga.'}",2026-04-20T12:22:49.827052Z,stop,124.0,1425769881.0,"[{'translated_term': 'Ngaii Digital Kaang', 'translation_rationale': 'Ao Naga: Ngaii = digital, Kaang = knowledge/humanities. I used ""ngaii"" as it is a colloquial term for digital in Ao Naga, and ""kaang"" conveys the idea of knowledge or humanities. In formal contexts, one might use ""Ngaii Khouviilu"", which translates to ""digital studies"". However, for this translation, I opted for a more informal approach to convey the essence of Digital Humanities in Ao Naga.'}]",74175875.0,llama3.1,161.0,398544375.0,1932770958.0,Ngaii Digital Kaang,,,2026-04-20 07:22:49,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Ao Naga speaker and translation expert. Translate 'Digital Humanities' into Ao Naga (ISO code: njo).

	Please provide your rationale (explanation) in Ao Naga, not English. Unless you have a strong reason to use English (such as when Ao Naga is English), your rationale should be in Ao Naga to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Ao Naga):
	{'translated_term': 'the translation in Ao Naga', 'translation_rationale': 'your explanation in Ao Naga'}","Ao Naga: Ngaii = digital, Kaang = knowledge/humanities. I used ""ngaii"" as it is a colloquial term for digital in Ao Naga, and ""kaang"" conveys the idea of knowledge or humanities. In formal contexts, one might use ""Ngaii Khouviilu"", which translates to ""digital studies"". However, for this translation, I opted for a more informal approach to convey the essence of Digital Humanities in Ao Naga.",,,Sino-Tibetan languages
niu,Niuean,Digital Humanities,,"{'translated_term': 'Tau hoko ki he Tala', 'translation_rationale': 'Ko e tau hoko ki he tala ko na'anga faka'oanga fakatahi. Ko e me'a 'aonga 'i he vā katoa, a'e 'ofa ha'apula. Na'a ku 'oku toe 'atamai e me'akai i he me'a na'angā, hoko ia i tala.'}",2026-04-20T12:22:45.870277Z,stop,100.0,1151734745.0,[],77690459.0,llama3.1,161.0,399447791.0,1656077459.0,,,,2026-04-20 07:22:45,True,,False,Tiaki e Tau Mena he Tagata,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Niuean speaker and translation expert. Translate 'Digital Humanities' into Niuean (ISO code: niu).

	Please provide your rationale (explanation) in Niuean, not English. Unless you have a strong reason to use English (such as when Niuean is English), your rationale should be in Niuean to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Niuean):
	{'translated_term': 'the translation in Niuean', 'translation_rationale': 'your explanation in Niuean'}",,,,Austronesian languages
nij,Ngaju,Digital Humanities,Kamus Sastera Digital,"{'translated_term': 'Kamus Sastera Digital', 'translation_rationale': 'Saya gunakan ""kamus"" karena terjemahan ini merujuk pada cabang ilmu humaniora yang menerapkan teknologi digital. Kata ""sastera"" menunjukkan hubungan dengan kesusasteraan, sastra, dan budaya. Saya tidak menggunakan kata ""humanis"" karena memiliki konotasi yang kurang tepat dalam konteks Ngaju.'}",2026-04-20T12:22:42.184262Z,stop,102.0,1174431873.0,"[{'translated_term': 'Kamus Sastera Digital', 'translation_rationale': 'Saya gunakan ""kamus"" karena terjemahan ini merujuk pada cabang ilmu humaniora yang menerapkan teknologi digital. Kata ""sastera"" menunjukkan hubungan dengan kesusasteraan, sastra, dan budaya. Saya tidak menggunakan kata ""humanis"" karena memiliki konotasi yang kurang tepat dalam konteks Ngaju.'}]",75531917.0,llama3.1,153.0,367598958.0,1647102875.0,Kamus Sastera Digital,,,2026-04-20 07:22:42,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Ngaju speaker and translation expert. Translate 'Digital Humanities' into Ngaju (ISO code: nij).

	Please provide your rationale (explanation) in Ngaju, not English. Unless you have a strong reason to use English (such as when Ngaju is English), your rationale should be in Ngaju to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Ngaju):
	{'translated_term': 'the translation in Ngaju', 'translation_rationale': 'your explanation in Ngaju'}","Saya gunakan ""kamus"" karena terjemahan ini merujuk pada cabang ilmu humaniora yang menerapkan teknologi digital. Kata ""sastera"" menunjukkan hubungan dengan kesusasteraan, sastra, dan budaya. Saya tidak menggunakan kata ""humanis"" karena memiliki konotasi yang kurang tepat dalam konteks Ngaju.",,,Austronesian languages
nia,Nias,Digital Humanities,Siroma Ombak Hukum Bau,"{'translated_term': 'Siroma Ombak Hukum Bau', 'translation_rationale': 'Ba hua siso ombak siroma, hukum bukui nia. Siroma ombak hukum bau, munafo sibu tano. Sibu tano lauha sibula, ba hua siso ombak. Hukum bau, tau lau laura, siroma ombak hukum bau.'}",2026-04-20T12:22:38.505113Z,stop,105.0,1233523249.0,"[{'translated_term': 'Siroma Ombak Hukum Bau', 'translation_rationale': 'Ba hua siso ombak siroma, hukum bukui nia. Siroma ombak hukum bau, munafo sibu tano. Sibu tano lauha sibula, ba hua siso ombak. Hukum bau, tau lau laura, siroma ombak hukum bau.'}]",74753375.0,llama3.1,153.0,374310041.0,1710333667.0,Siroma Ombak Hukum Bau,,,2026-04-20 07:22:38,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Nias speaker and translation expert. Translate 'Digital Humanities' into Nias (ISO code: nia).

	Please provide your rationale (explanation) in Nias, not English. Unless you have a strong reason to use English (such as when Nias is English), your rationale should be in Nias to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Nias):
	{'translated_term': 'the translation in Nias', 'translation_rationale': 'your explanation in Nias'}","Ba hua siso ombak siroma, hukum bukui nia. Siroma ombak hukum bau, munafo sibu tano. Sibu tano lauha sibula, ba hua siso ombak. Hukum bau, tau lau laura, siroma ombak hukum bau.",,,Austronesian languages
nhw,Western Huasteca Nahuatl,Digital Humanities,Tlīnahuatiliztli Tonalteotlahtohcahuitla,"{'translated_term': 'Tlīnahuatiliztli Tonalteotlahtohcahuitla', 'translation_rationale': 'Ma cei xicome tolitzin tlīnahuatiliztli, itoca ipan totonac tlanextli, tonal. ""Digital"" no tiquina itoca niman, quinaca huanahuiya in hualipia in cualli tozquehca. Tonalteotlahtohcahuitla, ma cei xicome ipan tlīnahuatiliztli tlalihuiznequi.'}",2026-04-20T12:22:34.762659Z,stop,136.0,1634830334.0,"[{'translated_term': 'Tlīnahuatiliztli Tonalteotlahtohcahuitla', 'translation_rationale': 'Ma cei xicome tolitzin tlīnahuatiliztli, itoca ipan totonac tlanextli, tonal. ""Digital"" no tiquina itoca niman, quinaca huanahuiya in hualipia in cualli tozquehca. Tonalteotlahtohcahuitla, ma cei xicome ipan tlīnahuatiliztli tlalihuiznequi.'}]",104597000.0,llama3.1,193.0,433013584.0,2210097042.0,Tlīnahuatiliztli Tonalteotlahtohcahuitla,,,2026-04-20 07:22:34,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Western Huasteca Nahuatl speaker and translation expert. Translate 'Digital Humanities' into Western Huasteca Nahuatl (ISO code: nhw).

	Please provide your rationale (explanation) in Western Huasteca Nahuatl, not English. Unless you have a strong reason to use English (such as when Western Huasteca Nahuatl is English), your rationale should be in Western Huasteca Nahuatl to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Western Huasteca Nahuatl):
	{'translated_term': 'the translation in Western Huasteca Nahuatl', 'translation_rationale': 'your explanation in Western Huasteca Nahuatl'}","Ma cei xicome tolitzin tlīnahuatiliztli, itoca ipan totonac tlanextli, tonal. ""Digital"" no tiquina itoca niman, quinaca huanahuiya in hualipia in cualli tozquehca. Tonalteotlahtohcahuitla, ma cei xicome ipan tlīnahuatiliztli tlalihuiznequi.",,,North American Indian languages
nhe,Eastern Huasteca Nahuatl,Digital Humanities,Tēcpantlahtōli tlayōltekuānāmi,"{'translated_term': 'Tēcpantlahtōli tlayōltekuānāmi', 'translation_rationale': 'Ca nēhca tēcpantlahtōl, īpan tlayōlticpac āyotliztīlli. Tēcpantlahtōli tlayōltekuānāmi, in tlatlacotziniliztilonelitli no necatliztiloni.'}",2026-04-20T12:22:30.522366Z,stop,99.0,1185626749.0,"[{'translated_term': 'Tēcpantlahtōli tlayōltekuānāmi', 'translation_rationale': 'Ca nēhca tēcpantlahtōl, īpan tlayōlticpac āyotliztīlli. Tēcpantlahtōli tlayōltekuānāmi, in tlatlacotziniliztilonelitli no necatliztiloni.'}]",78188542.0,llama3.1,193.0,447992000.0,1738557459.0,Tēcpantlahtōli tlayōltekuānāmi,,,2026-04-20 07:22:30,False,Humanidades Digitales,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Eastern Huasteca Nahuatl speaker and translation expert. Translate 'Digital Humanities' into Eastern Huasteca Nahuatl (ISO code: nhe).

	Please provide your rationale (explanation) in Eastern Huasteca Nahuatl, not English. Unless you have a strong reason to use English (such as when Eastern Huasteca Nahuatl is English), your rationale should be in Eastern Huasteca Nahuatl to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Eastern Huasteca Nahuatl):
	{'translated_term': 'the translation in Eastern Huasteca Nahuatl', 'translation_rationale': 'your explanation in Eastern Huasteca Nahuatl'}","Ca nēhca tēcpantlahtōl, īpan tlayōlticpac āyotliztīlli. Tēcpantlahtōli tlayōltekuānāmi, in tlatlacotziniliztilonelitli no necatliztiloni.",,,North American Indian languages
ngl,Lomwe,Digital Humanities,Teknolojia ya Kuandikwa Kusindikizwa,"Mukhuni m'nyumba ya teknoloji ikumwamba ukwazi wa dzina la Digital Humanities ni... 

{ 
  ""translated_term"": ""Teknolojia ya Kuandikwa Kusindikizwa"", 
  ""translation_rationale"": ""Kuambukiza 'digital' kwanzi ndi chitengo cha teknolojia. Ndi kuamuka kuti Digital ni sawa na Teknolojia, kupitia ukwazi wa zitsirano za ziwo uku. 'Humanities', pana kwa kuandikwa kuchulika kwenye dzina la Kichewa, ndilo kuandikwa kusindikizwa kwambiri."" 
}",2026-04-20T12:22:26.757801Z,stop,155.0,1860759586.0,[],78827708.0,llama3.1,161.0,394107458.0,2378730042.0,,,,2026-04-20 07:22:26,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Lomwe speaker and translation expert. Translate 'Digital Humanities' into Lomwe (ISO code: ngl).

	Please provide your rationale (explanation) in Lomwe, not English. Unless you have a strong reason to use English (such as when Lomwe is English), your rationale should be in Lomwe to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Lomwe):
	{'translated_term': 'the translation in Lomwe', 'translation_rationale': 'your explanation in Lomwe'}","Kuambukiza 'digital' kwanzi ndi chitengo cha teknolojia. Ndi kuamuka kuti Digital ni sawa na Teknolojia, kupitia ukwazi wa zitsirano za ziwo uku. 'Humanities', pana kwa kuandikwa kuchulika kwenye dzina la Kichewa, ndilo kuandikwa kusindikizwa kwambiri.",,,Niger-Kordofanian languages
ng,Ndonga,Digital Humanities,Okutulwa kwa Digital Humanities,"{
  ""translated_term"": ""Okutulwa kwa Digital Humanities"",
  ""translation_rationale"": ""Okutulwa kwa nafaka okushidhwilwana, ya si kongi moshimane. Kwa nguo 'Digital' oka kulema kutoka ku konyara kwakwampelela 'digital', hapepereke kwanokolela. Ondonga a siyo kwakaala ota. Ngwo ku tanda Digital Humanities, ina siyo na mafuka kwa Ondonga ku. Kwa ku kutiwa Digital Humanities, ngo siyo kutiwa kutano.""
}",2026-04-20T12:22:22.353396Z,stop,145.0,1716276832.0,[],77105042.0,llama3.1,160.0,404479250.0,2237811292.0,,,,2026-04-20 07:22:22,True,,False,Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Ndonga speaker and translation expert. Translate 'Digital Humanities' into Ndonga (ISO code: ng).

	Please provide your rationale (explanation) in Ndonga, not English. Unless you have a strong reason to use English (such as when Ndonga is English), your rationale should be in Ndonga to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Ndonga):
	{'translated_term': 'the translation in Ndonga', 'translation_rationale': 'your explanation in Ndonga'}","Okutulwa kwa nafaka okushidhwilwana, ya si kongi moshimane. Kwa nguo 'Digital' oka kulema kutoka ku konyara kwakwampelela 'digital', hapepereke kwanokolela. Ondonga a siyo kwakaala ota. Ngwo ku tanda Digital Humanities, ina siyo na mafuka kwa Ondonga ku. Kwa ku kutiwa Digital Humanities, ngo siyo kutiwa kutano.",,,Niger-Kordofanian languages
new,Newari,Digital Humanities,Gahana Sanskriti vishayik,"{
  ""translated_term"": ""Gahana Sanskriti vishayik"",
  ""translation_rationale"": ""Sarva Gahana Sanskriti ghatna haru lagu kriyako le, tara mulyankan bhitra Digital Humanities ko samjhauna ho. Yo shabda 'Gahana' lekhabali bhanda niwedu, jaha tyo nabhik samskrtiko ki aavyo, Sanskriti vishayiko kaam garna huncha.""
}",2026-04-20T12:22:18.083765Z,stop,117.0,1418074249.0,[],72366250.0,llama3.1,152.0,388689750.0,1912807875.0,,,,2026-04-20 07:22:18,False,डिजिटल मानविकी,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Newari speaker and translation expert. Translate 'Digital Humanities' into Newari (ISO code: new).

	Please provide your rationale (explanation) in Newari, not English. Unless you have a strong reason to use English (such as when Newari is English), your rationale should be in Newari to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Newari):
	{'translated_term': 'the translation in Newari', 'translation_rationale': 'your explanation in Newari'}","Sarva Gahana Sanskriti ghatna haru lagu kriyako le, tara mulyankan bhitra Digital Humanities ko samjhauna ho. Yo shabda 'Gahana' lekhabali bhanda niwedu, jaha tyo nabhik samskrtiko ki aavyo, Sanskriti vishayiko kaam garna huncha.",,,Sino-Tibetan languages
ne,Nepali,Digital Humanities,,"{'translated_term': 'क्रान्तिक समय सांस्कृतिक विज्ञान', 'translation_rationale': 'मैंले 'Digital Humanities' को दुई शब्दहरू पार्स करेर अनुवाद गरेको छु। पहिलो शब्द 'digital' लाई 'समय' भनेर अनुवाद गरेको छ, किनकि समयसूची वा क्रान्तिक समयको सञ्ज्ञामा नेपाली मानिसले यस शब्दलाई अधिक जान्छ। दोश्रो शब्द 'humanities' लाई 'सांस्कृतिक विज्ञान' भनेर अनुवाद गरेको छ, किनकि यस शब्दको अर्थ आँखा साहित्य, इतिहास, कला, दर्शन आदिको शोध र अध्ययनमा।' }",2026-04-20T12:22:14.137656Z,stop,204.0,2490301582.0,[],67597125.0,llama3.1,152.0,368990875.0,2985058125.0,,,,2026-04-20 07:22:14,False,डिजिटल मानविकी,True,,False,डिजिटल मानविकी,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Nepali speaker and translation expert. Translate 'Digital Humanities' into Nepali (ISO code: ne).

	Please provide your rationale (explanation) in Nepali, not English. Unless you have a strong reason to use English (such as when Nepali is English), your rationale should be in Nepali to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Nepali):
	{'translated_term': 'the translation in Nepali', 'translation_rationale': 'your explanation in Nepali'}",,,,Indo-European languages
nds-nl,Dutch Low Saxon,Digital Humanities,Digitale Mensweten,"{""translated_term"": ""Digitale Mensweten"", ""translation_rationale"": ""De term 'Digital Humanities' wördt överhaast düütsk vör meent, man de gründige betekenis is disse wetenschap dat sik mit digitale middelen umgaht. 'Digitale' draagt na voren dat disse middelen computertechniek zijn, ümdat disse tak van studie sik vörnallig met informatietechnologie inpoasset.""}",2026-04-20T12:22:09.128806Z,stop,106.0,1239775630.0,"[{'translated_term': 'Digitale Mensweten', 'translation_rationale': ""De term 'Digital Humanities' wördt överhaast düütsk vör meent, man de gründige betekenis is disse wetenschap dat sik mit digitale middelen umgaht. 'Digitale' draagt na voren dat disse middelen computertechniek zijn, ümdat disse tak van studie sik vörnallig met informatietechnologie inpoasset.""}]",75331417.0,llama3.1,171.0,391783459.0,1736900459.0,Digitale Mensweten,,,2026-04-20 07:22:09,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Dutch Low Saxon speaker and translation expert. Translate 'Digital Humanities' into Dutch Low Saxon (ISO code: nds-nl).

	Please provide your rationale (explanation) in Dutch Low Saxon, not English. Unless you have a strong reason to use English (such as when Dutch Low Saxon is English), your rationale should be in Dutch Low Saxon to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Dutch Low Saxon):
	{'translated_term': 'the translation in Dutch Low Saxon', 'translation_rationale': 'your explanation in Dutch Low Saxon'}","De term 'Digital Humanities' wördt överhaast düütsk vör meent, man de gründige betekenis is disse wetenschap dat sik mit digitale middelen umgaht. 'Digitale' draagt na voren dat disse middelen computertechniek zijn, ümdat disse tak van studie sik vörnallig met informatietechnologie inpoasset.",,,Indo-European languages
nds,Low German,Digital Humanities,Digitale Huusdöggen,"{
  ""translated_term"": ""Digitale Huusdöggen"",
  ""translation_rationale"": ""Deen Term weer ik överdragen dör de facto dat ""Humanities"" enkelvouds sinn un sik op menschlichen Wetenschoppen betog, un ""Digital"" sik up moderne Technologie un Methoden betog. Dat wüll seegn, dat ik vun de ursprüngliche Bedüden von 'Huusdöggen' överdragen harrn, man as Koppelbepalnung mit 'Digitale'.""
}",2026-04-20T12:22:05.355189Z,stop,126.0,1487352538.0,[],78142625.0,llama3.1,153.0,359495167.0,1961124958.0,,,,2026-04-20 07:22:05,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Low German speaker and translation expert. Translate 'Digital Humanities' into Low German (ISO code: nds).

	Please provide your rationale (explanation) in Low German, not English. Unless you have a strong reason to use English (such as when Low German is English), your rationale should be in Low German to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Low German):
	{'translated_term': 'the translation in Low German', 'translation_rationale': 'your explanation in Low German'}",Deen Term weer ik överdragen dör de facto dat ,,,Indo-European languages
ndc,Ndau,Digital Humanities,Munhu wa Digital,"{
  ""translated_term"": ""Munhu wa Digital"",
  ""translation_rationale"": ""Kutatama kwakodzi, munhu umenziwa na ndizvo zezviviri: munhu (the person or human), wa (of) digital (dzina re digital). Kana kuti munhu wa digital imwe nani? Munhu unenge uende kureva digital, iro dzimwechetezwe kuunganidza munda, kupinda, kusheka, kuparara.""
}",2026-04-20T12:22:01.370945Z,stop,116.0,1366850216.0,[],76114166.0,llama3.1,153.0,369005417.0,1845262583.0,,,,2026-04-20 07:22:01,False,Dhijitari yevanhu,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Ndau speaker and translation expert. Translate 'Digital Humanities' into Ndau (ISO code: ndc).

	Please provide your rationale (explanation) in Ndau, not English. Unless you have a strong reason to use English (such as when Ndau is English), your rationale should be in Ndau to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Ndau):
	{'translated_term': 'the translation in Ndau', 'translation_rationale': 'your explanation in Ndau'}","Kutatama kwakodzi, munhu umenziwa na ndizvo zezviviri: munhu (the person or human), wa (of) digital (dzina re digital). Kana kuti munhu wa digital imwe nani? Munhu unenge uende kureva digital, iro dzimwechetezwe kuunganidza munda, kupinda, kusheka, kuparara.",,,Niger-Kordofanian languages
nd,North Ndebele,Digital Humanities,iNtetho Zenkulu,"Ngikhulume ngokunye kwamukelwa ukuthola inkatha yokuhlala kwe-ISO (International Organization for Standardization) kwaye inganxibo 1.3.6, futhi ngimphathazeka kuqonda amasu ukuthola i-ISO code yezazi zikhotho (ISO 639). Ngikhulume kuqonda kwakunyuswa kwangaphambili kunayo uluso lokwetheka kwe-isoCode ""nd"" ukuze ngikuse umfanelo wawukhula ukuthola inkatha yokuhlala kwenye amasu.

{'translated_term': 'iNtetho Zenkulu', 'translation_rationale': 'Ngizifuneka kuqonda ukushela ngokwesinyeke kwengcula zokuhlanganisa yazi ukutheka zonke izinto kuzo zinkulu, ngenca yazi ngibuye ukuze kwenyusa kwenkulu ukuthola inkatha yokuhlala.'}",2026-04-20T12:21:57.488318Z,stop,239.0,2851772042.0,"[{'translated_term': 'iNtetho Zenkulu', 'translation_rationale': 'Ngizifuneka kuqonda ukushela ngokwesinyeke kwengcula zokuhlanganisa yazi ukutheka zonke izinto kuzo zinkulu, ngenca yazi ngibuye ukuze kwenyusa kwenkulu ukuthola inkatha yokuhlala.'}]",72700084.0,llama3.1,176.0,391487042.0,3383301959.0,iNtetho Zenkulu,,,2026-04-20 07:21:57,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native North Ndebele speaker and translation expert. Translate 'Digital Humanities' into North Ndebele (ISO code: nd).

	Please provide your rationale (explanation) in North Ndebele, not English. Unless you have a strong reason to use English (such as when North Ndebele is English), your rationale should be in North Ndebele to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in North Ndebele):
	{'translated_term': 'the translation in North Ndebele', 'translation_rationale': 'your explanation in North Ndebele'}","Ngizifuneka kuqonda ukushela ngokwesinyeke kwengcula zokuhlanganisa yazi ukutheka zonke izinto kuzo zinkulu, ngenca yazi ngibuye ukuze kwenyusa kwenkulu ukuthola inkatha yokuhlala.",,,Niger-Kordofanian languages
