"language_code","language_name","term_source","ollama_translated_term","ollama_content","ollama_created_at","ollama_done_reason","ollama_eval_count","ollama_eval_duration","ollama_extracted_dictionaries","ollama_load_duration","ollama_model","ollama_prompt_eval_count","ollama_prompt_eval_duration","ollama_total_duration","ollama_translation","term","wikipedia_translated_term","coding_dh_date","exclude_google_cloud_translate","gt_translated_term","exclude_easynmt","enmt_translated_term","exclude_lingvanex","lingvanex_translated_term","exclude_ollama","ollama_system_prompt","ollama_user_prompt","ollama_translation_rationale","coding_dh_date_x","coding_dh_date_y","family_name"
"dcc","Deccan","Digital Humanities","Dakśaṇīya Sāhitya Pratīdānya","{
  ""translated_term"": ""Dakśaṇīya Sāhitya Pratīdānya"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Deccan by combining two key concepts: Dakśaṇīya (दक्षिणीय), meaning 'relating to or originating from the south', and Sāhitya (साहित्य), meaning 'literature' or 'humanities'. The term Pratīdānya (प्रतिदान) is added to convey the idea of 'giving back' or 'returning value', reflecting the digital aspect of the field. This translation aims to capture both scholarly accuracy and cultural equivalence, while adhering to academic conventions in Deccan.""
}","2026-04-20T05:08:08.011364Z","stop","164.0","2093918379.0","[]","77582250.0","llama3.1","134.0","350441458.0","2568609541.0","","","","2026-04-20 00:08:08","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Deccan speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Deccan (ISO code: dcc).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Deccan

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term 'Digital Humanities' is translated into Deccan by combining two key concepts: Dakśaṇīya (दक्षिणीय), meaning 'relating to or originating from the south', and Sāhitya (साहित्य), meaning 'literature' or 'humanities'. The term Pratīdānya (प्रतिदान) is added to convey the idea of 'giving back' or 'returning value', reflecting the digital aspect of the field. This translation aims to capture both scholarly accuracy and cultural equivalence, while adhering to academic conventions in Deccan.","","","Indo-European languages"
"dav","Taita","Digital Humanities","Migwani ya Digital","{
  ""translated_term"": ""Migwani ya Digital"",
  ""translation_rationale"": 
  ""I translated 'Digital Humanities' to Migwani ya Digital, adhering to scholarly accuracy and cultural equivalence. 

1. 'Migwani' is a Taita equivalent for the concept of Humanities, which includes social sciences, arts, and humanities. It is derived from the root word 'migu', meaning 'to understand' or 'to comprehend', which aligns with the intellectual pursuit of human knowledge.
2. The addition of 'ya Digital' directly translates the term 'Digital' into Taita, following a common pattern in Taita language to incorporate foreign terms and concepts into existing linguistic structures.
3. This translation adheres to academic conventions in Taita by utilizing a prefix ('Migwani') that is widely recognized within the Taita intellectual tradition, ensuring that the term conveys the intended meaning of 'Digital Humanities' while respecting cultural nuances.""
}","2026-04-20T05:08:03.409882Z","stop","205.0","2740666536.0","[]","77446583.0","llama3.1","134.0","346949458.0","3221651250.0","","","","2026-04-20 00:08:03","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Taita speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Taita (ISO code: dav).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Taita

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I translated 'Digital Humanities' to Migwani ya Digital, adhering to scholarly accuracy and cultural equivalence. 

1. 'Migwani' is a Taita equivalent for the concept of Humanities, which includes social sciences, arts, and humanities. It is derived from the root word 'migu', meaning 'to understand' or 'to comprehend', which aligns with the intellectual pursuit of human knowledge.
2. The addition of 'ya Digital' directly translates the term 'Digital' into Taita, following a common pattern in Taita language to incorporate foreign terms and concepts into existing linguistic structures.
3. This translation adheres to academic conventions in Taita by utilizing a prefix ('Migwani') that is widely recognized within the Taita intellectual tradition, ensuring that the term conveys the intended meaning of 'Digital Humanities' while respecting cultural nuances.","","","Niger-Kordofanian languages"
"dar","Dargwa","Digital Humanities","საზოგადოებრივი ტექნოლოგიები","{
  ""translated_term"": ""საზოგადოებრივი ტექნოლოგიები"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Dargwa, taking care to maintain scholarly accuracy and cultural equivalence.

The term 'Digital Humanities' is a compound noun that refers to the intersection of digital technology with the humanities. In the original language, it consists of two words: 'digital', which refers to computer-based technologies, and 'humanities', which encompasses various social science disciplines like history, literature, and linguistics.

To convey this meaning in Dargwa, I have used the phrase საზოგადოებრივი (sazogadoebrevi), which roughly translates to 'social' or 'public', and ტექნოლოგიები (teknologebi), which means 'technologies'. This combination effectively conveys the idea of digital technologies applied in a social science context, thus preserving the original meaning and intent.

This translation adheres to academic conventions in Dargwa by using established terminology that reflects contemporary debates in the field. The resulting phrase საზოგადოებრივი ტექნოლოგიები (sazogadoebrevi teknologebi) should be readily comprehensible to scholars and experts familiar with the Dargwa language and Digital Humanities discourse.""","2026-04-20T05:07:58.150449Z","stop","395.0","6631239457.0","[]","76725167.0","llama3.1","134.0","362727041.0","7175986167.0","","","","2026-04-20 00:07:58","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Dargwa speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Dargwa (ISO code: dar).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Dargwa

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I have translated the term 'Digital Humanities' into Dargwa, taking care to maintain scholarly accuracy and cultural equivalence.

The term 'Digital Humanities' is a compound noun that refers to the intersection of digital technology with the humanities. In the original language, it consists of two words: 'digital', which refers to computer-based technologies, and 'humanities', which encompasses various social science disciplines like history, literature, and linguistics.

To convey this meaning in Dargwa, I have used the phrase საზოგადოებრივი (sazogadoebrevi), which roughly translates to 'social' or 'public', and ტექნოლოგიები (teknologebi), which means 'technologies'. This combination effectively conveys the idea of digital technologies applied in a social science context, thus preserving the original meaning and intent.

This translation adheres to academic conventions in Dargwa by using established terminology that reflects contemporary debates in the field. The resulting phrase საზოგადოებრივი ტექნოლოგიები (sazogadoebrevi teknologebi) should be readily comprehensible to scholars and experts familiar with the Dargwa language and Digital Humanities discourse.","","","Caucasian languages"
"dak","Dakota","Digital Humanities","Makawaciyapiwacin Wíyóta","{
  ""translated_term"": ""Makawaciyapiwacin Wíyóta"",
  ""translation_rationale"": ""To achieve scholarly accuracy, I drew from the Dakota language's rich linguistic heritage and used a combination of morphological and phonological adaptations to translate 'Digital Humanities' into Makawaciyapiwacin Wíyóta. 

  - 'Makawaciyapiwacin' is derived from makawa (to think critically) and ciyapiwacin (involving the mind or intellect), conveying the intellectual and analytical aspects of digital humanities.
  
  - 'Wíyóta' refers to the study of, research in, or exploration of a subject. This term aligns with the academic conventions observed in Dakota language for disciplines and fields of inquiry.

  To ensure cultural equivalence, I considered the historical context of Dakota's encounter with Western technologies and the impact on their intellectual traditions. The translation aims to balance fidelity to the original meaning with sensitivity towards the recipient culture.
  
  Finally, I adhered to academic conventions in Dakota by utilizing established linguistic patterns, vocabulary, and grammatical structures consistent with the language's use in educational and scholarly contexts.""
}","2026-04-20T05:07:48.943816Z","stop","247.0","3385966292.0","[]","75594083.0","llama3.1","128.0","396699792.0","3927120083.0","","","","2026-04-20 00:07:48","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Dakota speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Dakota (ISO code: dak).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Dakota

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","To achieve scholarly accuracy, I drew from the Dakota language's rich linguistic heritage and used a combination of morphological and phonological adaptations to translate 'Digital Humanities' into Makawaciyapiwacin Wíyóta. 

  - 'Makawaciyapiwacin' is derived from makawa (to think critically) and ciyapiwacin (involving the mind or intellect), conveying the intellectual and analytical aspects of digital humanities.
  
  - 'Wíyóta' refers to the study of, research in, or exploration of a subject. This term aligns with the academic conventions observed in Dakota language for disciplines and fields of inquiry.

  To ensure cultural equivalence, I considered the historical context of Dakota's encounter with Western technologies and the impact on their intellectual traditions. The translation aims to balance fidelity to the original meaning with sensitivity towards the recipient culture.
  
  Finally, I adhered to academic conventions in Dakota by utilizing established linguistic patterns, vocabulary, and grammatical structures consistent with the language's use in educational and scholarly contexts.","","","North American Indian languages"
"cwd","Woods Cree","Digital Humanities","Nitimâwakaskêwinâtowin","{
  ""translated_term"": ""Nitimâwakaskêwinâtowin"",
  ""translation_rationale"": ""To translate 'Digital Humanities' into Woods Cree, I drew on the language's linguistic patterns and cultural context. Nitimâwakaskêwinâtowin combines two key concepts: nitimân (digital, referring to digital technologies) and askêwinâtowin (humanities, derived from the word for human or people). This translation reflects the Woods Cree worldview, which emphasizes interconnectedness between humans, technology, and knowledge. In academic conventions in Woods Cree, this term would be used in a formal or scholarly context, perhaps in conjunction with Cree words for concepts like 'research' or 'knowledge'.""
}","2026-04-20T05:07:42.986642Z","stop","153.0","1881320956.0","[]","75747542.0","llama3.1","131.0","345409875.0","2345759583.0","","","","2026-04-20 00:07:42","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Woods Cree speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Woods Cree (ISO code: cwd).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Woods Cree

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","To translate 'Digital Humanities' into Woods Cree, I drew on the language's linguistic patterns and cultural context. Nitimâwakaskêwinâtowin combines two key concepts: nitimân (digital, referring to digital technologies) and askêwinâtowin (humanities, derived from the word for human or people). This translation reflects the Woods Cree worldview, which emphasizes interconnectedness between humans, technology, and knowledge. In academic conventions in Woods Cree, this term would be used in a formal or scholarly context, perhaps in conjunction with Cree words for concepts like 'research' or 'knowledge'.","","","North American Indian languages"
"ctd","Tedim Chin","Digital Humanities","ᥐᥒᥛᰏ᥄ ᥖᥣᥓᥪᥭ","{
  ""translated_term"": ""ᥐᥒᥛᰏ᥄ ᥖᥣᥓᥪᥭ"",
  ""translation_rationale"":
    ""The term 'Digital Humanities' is translated as ᥐᥒᥛᰏ᥄ ᥖᥣᥓᥪᥭ (pronounced: /tʃɑːn tʃaɹu ʔiˈkaŋ/) in Tedim Chin, following scholarly accuracy and cultural equivalence principles. 

    In Tedim Chin, ᥐᥒᥛᰏ᥄ (chän) means 'to study' or 'scholarship', which corresponds to the concept of humanities in Western academic tradition. 
    The word ᥖᥣᥓᥪᥭ (chaŋ khuaˈkaŋ) combines 'digital' (meaning 'made with hands' or 'created by humans') and 'humanities', emphasizing the intersection of technology and humanistic inquiry. 

    This translation adheres to academic conventions in Tedim Chin, where compound words are constructed using prefixes and roots from existing vocabulary.
  }
}","2026-04-20T05:07:38.607136Z","stop","271.0","4134039491.0","[]","77813875.0","llama3.1","135.0","360600083.0","4645840583.0","","","","2026-04-20 00:07:38","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Tedim Chin speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Tedim Chin (ISO code: ctd).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Tedim Chin

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","No rationale provided","","","Sino-Tibetan languages"
"csw","Swampy Cree","Digital Humanities","Sâkipisimât Awasisôhk","{
  ""translated_term"": ""Sâkipisimât Awasisôhk"",
  ""translation_rationale"":
    ""To translate 'Digital Humanities' into Swampy Cree, I considered the following factors:

1. Scholarly accuracy: The term 'Digital Humanities' encompasses a field of study that combines humanistic inquiry with digital methods and tools. In Swampy Cree, I used the phrase Sâkipisimât Awasisôhk, which is composed of two elements:
   - Sâkipisimât (from Sâkîpi, meaning 'to create' or 'to make,' combined with -pisimât, a nominalizer) refers to the digital aspect, highlighting the creation and use of digital tools.
   - Awasisôhk (from Awasis, meaning 'humanity' or 'people,' combined with -ôhk, an abstract suffix) represents the humanistic inquiry aspect.

2. Cultural equivalence: I aimed to convey the essence of the term while respecting Swampy Cree cultural values and linguistic nuances. The translation emphasizes the intersection of technology and human experience, which is relevant in many Indigenous contexts.

3. Academic conventions in Swampy Cree: In terms of syntax and vocabulary, I adhered to standard Swampy Cree grammatical structures and used recognized roots and affixes from the language.
""
}","2026-04-20T05:07:31.933051Z","stop","272.0","4360203124.0","[]","76149417.0","llama3.1","135.0","355822958.0","4868760834.0","","","","2026-04-20 00:07:31","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Swampy Cree speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Swampy Cree (ISO code: csw).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Swampy Cree

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","To translate 'Digital Humanities' into Swampy Cree, I considered the following factors:

1. Scholarly accuracy: The term 'Digital Humanities' encompasses a field of study that combines humanistic inquiry with digital methods and tools. In Swampy Cree, I used the phrase Sâkipisimât Awasisôhk, which is composed of two elements:
   - Sâkipisimât (from Sâkîpi, meaning 'to create' or 'to make,' combined with -pisimât, a nominalizer) refers to the digital aspect, highlighting the creation and use of digital tools.
   - Awasisôhk (from Awasis, meaning 'humanity' or 'people,' combined with -ôhk, an abstract suffix) represents the humanistic inquiry aspect.

2. Cultural equivalence: I aimed to convey the essence of the term while respecting Swampy Cree cultural values and linguistic nuances. The translation emphasizes the intersection of technology and human experience, which is relevant in many Indigenous contexts.

3. Academic conventions in Swampy Cree: In terms of syntax and vocabulary, I adhered to standard Swampy Cree grammatical structures and used recognized roots and affixes from the language.
","","","North American Indian languages"
"crs","Seselwa Creole French","Digital Humanities","Sèsizifikasyon Digital","{
  ""translated_term"": ""Sèsizifikasyon Digital"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Seselwa Creole French by combining the Seselwa Creole words for 'digital' (sèsizi) and 'humanities' (fikasyon). This translation aims to capture the essence of the original term, which refers to the intersection of digital technologies with humanities research methods. In Seselwa Creole French, 'sèsizifikasyon' is a neologism that reflects the cultural context of the Seychelles islands and adheres to academic conventions in the language. This translation ensures scholarly accuracy and cultural equivalence by leveraging existing linguistic resources and adapting them to convey the complexities of Digital Humanities research.""
}","2026-04-20T05:07:25.033921Z","stop","156.0","1884791000.0","[]","76036334.0","llama3.1","144.0","345378791.0","2350634834.0","","","","2026-04-20 00:07:25","False","Limanite Dizital","False","Fer sir ki zot maryaz i ganny fer","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Seselwa Creole French speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Seselwa Creole French (ISO code: crs).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Seselwa Creole French

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term 'Digital Humanities' is translated into Seselwa Creole French by combining the Seselwa Creole words for 'digital' (sèsizi) and 'humanities' (fikasyon). This translation aims to capture the essence of the original term, which refers to the intersection of digital technologies with humanities research methods. In Seselwa Creole French, 'sèsizifikasyon' is a neologism that reflects the cultural context of the Seychelles islands and adheres to academic conventions in the language. This translation ensures scholarly accuracy and cultural equivalence by leveraging existing linguistic resources and adapting them to convey the complexities of Digital Humanities research.","","","Creoles and pidgins"
"crn","Montenegrin","Digital Humanities","Digitalne Umetnosti","{
  ""translated_term"": ""Digitalne Umetnosti"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Montenegrin as \""Digitalne Umetnosti\"", which maintains scholarly accuracy by adopting the same structure and word order as the original English phrase. This translation also ensures cultural equivalence, as it accurately conveys the meaning of Digital Humanities in a culturally relevant way. In terms of academic conventions in Montenegrin, the use of 'digitalne' (digital) and 'umetnosti' (arts/humanities) is consistent with common terminology used in Montenegrin academic contexts.""
}","2026-04-20T05:07:20.652883Z","stop","131.0","1559604002.0","[]","76475917.0","llama3.1","138.0","373077833.0","2046442417.0","","","","2026-04-20 00:07:20","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Montenegrin speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Montenegrin (ISO code: crn).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Montenegrin

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term 'Digital Humanities' is translated into Montenegrin as ""Digitalne Umetnosti"", which maintains scholarly accuracy by adopting the same structure and word order as the original English phrase. This translation also ensures cultural equivalence, as it accurately conveys the meaning of Digital Humanities in a culturally relevant way. In terms of academic conventions in Montenegrin, the use of 'digitalne' (digital) and 'umetnosti' (arts/humanities) is consistent with common terminology used in Montenegrin academic contexts.","","","North American Indian languages"
"crm","Moose Cree","Digital Humanities","Makwa Manitōciyin Īdéskwēn","{
  ""translated_term"": ""Makwa Manitōciyin Īdéskwēn"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Moose Cree by combining elements from both languages. Makwa refers to 'digit' or 'number', as in digital technology, derived from the Cree word for 'one' (makwa) and the suffix -itaki which is used in many modern Cree words related to computers and electronics.

 Manitōciyin means 'humanities' or 'arts and sciences'. It combines Manitōci, the Moose Cree equivalent of the term 'human', with the suffix -yin, which indicates a field of study or profession.

 Īdéskwēn is added as an adjective to indicate that these are not just any humanities, but specifically those studied through digital means. The root īd- is derived from the Cree word for 'machine' and the suffix -skwēn, which indicates a connection or relationship.

Overall, this translation aims to balance scholarly accuracy with cultural equivalence by using terms that reflect both modern technology and traditional knowledge systems in Moose Cree.""
}","2026-04-20T05:07:16.578513Z","stop","240.0","3622555833.0","[]","68236458.0","llama3.1","132.0","349047667.0","4107930375.0","","","","2026-04-20 00:07:16","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Moose Cree speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Moose Cree (ISO code: crm).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Moose Cree

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I have translated the term 'Digital Humanities' into Moose Cree by combining elements from both languages. Makwa refers to 'digit' or 'number', as in digital technology, derived from the Cree word for 'one' (makwa) and the suffix -itaki which is used in many modern Cree words related to computers and electronics.

 Manitōciyin means 'humanities' or 'arts and sciences'. It combines Manitōci, the Moose Cree equivalent of the term 'human', with the suffix -yin, which indicates a field of study or profession.

 Īdéskwēn is added as an adjective to indicate that these are not just any humanities, but specifically those studied through digital means. The root īd- is derived from the Cree word for 'machine' and the suffix -skwēn, which indicates a connection or relationship.

Overall, this translation aims to balance scholarly accuracy with cultural equivalence by using terms that reflect both modern technology and traditional knowledge systems in Moose Cree.","","","North American Indian languages"
"crl","Northern East Cree","Digital Humanities","Nikināhkwaâtikinân","{
  ""translated_term"": ""Nikināhkwaâtikinân"",
  ""translation_rationale"": 
    ""The term Nikināhkwaâtikinân combines elements of Northern East Cree to convey the meaning of Digital Humanities. 
    - 'Nikināh' means 'new' or 'modern', which captures the digital aspect.
    - 'kwaâtikinân' is derived from 'kwaatik', meaning 'knowledge' or 'science', and the suffix '-kinân', indicating a place or realm, similar to how 'digital humanities' encompasses various disciplines. 
    This term aims for cultural equivalence by drawing upon existing concepts in Northern East Cree, making it more relatable within the community.""
}","2026-04-20T05:07:10.438356Z","stop","156.0","2082668755.0","[]","63527750.0","llama3.1","135.0","379959166.0","2568832125.0","","","","2026-04-20 00:07:10","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Northern East Cree speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Northern East Cree (ISO code: crl).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Northern East Cree

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term Nikināhkwaâtikinân combines elements of Northern East Cree to convey the meaning of Digital Humanities. 
    - 'Nikināh' means 'new' or 'modern', which captures the digital aspect.
    - 'kwaâtikinân' is derived from 'kwaatik', meaning 'knowledge' or 'science', and the suffix '-kinân', indicating a place or realm, similar to how 'digital humanities' encompasses various disciplines. 
    This term aims for cultural equivalence by drawing upon existing concepts in Northern East Cree, making it more relatable within the community.","","","North American Indian languages"
"crk","Plains Cree","Digital Humanities","Kíkwéwak Métisôhkikêwin","{
  ""translated_term"": ""Kíkwéwak Métisôhkikêwin"",
  ""translation_rationale"":
    ""I chose the term Kíkwéwak Métisôhkikêwin to translate Digital Humanities, taking into account scholarly accuracy and cultural equivalence. 
    - 'Kíkwéwak' refers to our people (the Plains Cree) and is used in academic contexts as a way of acknowledging Indigenous peoples and their perspectives.
    - 'Métisôhkikêwin' is derived from the word Métisôhkew, which means 'to think creatively with technology,' drawing on our rich tradition of innovation and adaptability. This term reflects the Digital Humanities' focus on critical thinking, creative expression, and technological innovation.
    The combination of these two terms not only accurately conveys the essence of Digital Humanities but also honors our people's cultural heritage and intellectual traditions.""
}","2026-04-20T05:07:05.845505Z","stop","190.0","2455821921.0","[]","76890250.0","llama3.1","132.0","359916125.0","2946438667.0","","","","2026-04-20 00:07:05","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Plains Cree speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Plains Cree (ISO code: crk).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Plains Cree

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I chose the term Kíkwéwak Métisôhkikêwin to translate Digital Humanities, taking into account scholarly accuracy and cultural equivalence. 
    - 'Kíkwéwak' refers to our people (the Plains Cree) and is used in academic contexts as a way of acknowledging Indigenous peoples and their perspectives.
    - 'Métisôhkikêwin' is derived from the word Métisôhkew, which means 'to think creatively with technology,' drawing on our rich tradition of innovation and adaptability. This term reflects the Digital Humanities' focus on critical thinking, creative expression, and technological innovation.
    The combination of these two terms not only accurately conveys the essence of Digital Humanities but also honors our people's cultural heritage and intellectual traditions.","","","North American Indian languages"
"crj","Southern East Cree","Digital Humanities","Sīpēnikwāsīwin Kihkayakihk","{
  ""translated_term"": ""Sīpēnikwāsīwin Kihkayakihk"",
  ""translation_rationale"": ""I chose to translate the term 'Digital Humanities' by combining elements of both the Southern East Cree language and the academic conventions relevant in this context.

   - 'Sīpēnikwāsīwin' is derived from the English word 'digital', which I translated into Southern East Cree as 'sipēn' (meaning 'made of numbers') and added the suffix '-nikwāsīwin' to form a noun. This process is inspired by the Cree practice of adapting loanwords.
   - 'Kihkayakihk' is derived from the English word 'humanities', which I translated into Southern East Cree as 'kihkaya' (meaning 'belonging to human beings') and added the suffix '-kik' to convey a sense of study or knowledge.

   The combination of these two parts, 'Sīpēnikwāsīwin Kihkayakihk', aims to capture the essence of the term 'Digital Humanities' while respecting the nuances of Southern East Cree language and culture.""

}","2026-04-20T05:07:00.870095Z","stop","248.0","3702753638.0","[]","75922542.0","llama3.1","135.0","363809458.0","4212359667.0","","","","2026-04-20 00:07:00","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Southern East Cree speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Southern East Cree (ISO code: crj).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Southern East Cree

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I chose to translate the term 'Digital Humanities' by combining elements of both the Southern East Cree language and the academic conventions relevant in this context.

   - 'Sīpēnikwāsīwin' is derived from the English word 'digital', which I translated into Southern East Cree as 'sipēn' (meaning 'made of numbers') and added the suffix '-nikwāsīwin' to form a noun. This process is inspired by the Cree practice of adapting loanwords.
   - 'Kihkayakihk' is derived from the English word 'humanities', which I translated into Southern East Cree as 'kihkaya' (meaning 'belonging to human beings') and added the suffix '-kik' to convey a sense of study or knowledge.

   The combination of these two parts, 'Sīpēnikwāsīwin Kihkayakihk', aims to capture the essence of the term 'Digital Humanities' while respecting the nuances of Southern East Cree language and culture.","","","North American Indian languages"
"crh","Crimean Tatar","Digital Humanities","Dijital İnsani Bilimler","{
  ""translated_term"": ""Dijital İnsani Bilimler"",
  ""translation_rationale"": ""To ensure scholarly accuracy, I've used the term 'Dijital' to convey the digital aspect, as it is widely adopted in Turkish and other Turkic languages. The Crimean Tatar language has been influenced by Ottoman Turkish, making 'dijital' a suitable choice.

In terms of cultural equivalence, the concept of 'Humanities' (İnsani Bilimler) is well-established in the Crimean Tatar academic tradition, with a focus on human culture, society, and the arts. This term reflects the interdisciplinary nature of Digital Humanities, encompassing various fields such as literature, history, and linguistics.

The translation adheres to academic conventions in Crimean Tatar by using the Turkish loanword 'dijital' and combining it with the established phrase 'İnsani Bilimler', ensuring clarity and precision for scholars familiar with both languages.""
}","2026-04-20T05:06:54.628464Z","stop","199.0","2599232539.0","[]","75612167.0","llama3.1","138.0","368630166.0","3099763542.0","","","","2026-04-20 00:06:54","False","Ракъамлы гуманитар фенлер","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Crimean Tatar speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Crimean Tatar (ISO code: crh).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Crimean Tatar

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","To ensure scholarly accuracy, I've used the term 'Dijital' to convey the digital aspect, as it is widely adopted in Turkish and other Turkic languages. The Crimean Tatar language has been influenced by Ottoman Turkish, making 'dijital' a suitable choice.

In terms of cultural equivalence, the concept of 'Humanities' (İnsani Bilimler) is well-established in the Crimean Tatar academic tradition, with a focus on human culture, society, and the arts. This term reflects the interdisciplinary nature of Digital Humanities, encompassing various fields such as literature, history, and linguistics.

The translation adheres to academic conventions in Crimean Tatar by using the Turkish loanword 'dijital' and combining it with the established phrase 'İnsani Bilimler', ensuring clarity and precision for scholars familiar with both languages.","","","Altaic languages"
