language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
als,Alemannic,Digital Humanities,Digitali Humanitäre,"{
  ""translated_term"": ""Digitali Humanitäre"",
  ""translation_rationale"": ""Wir hänne di Begriff 'Digital Humanities' übersetzt. Es geits um die wüsseschaftliche Arbet mit digitale Methode, wo me si de Kunst und de Wüsseschafte zämme bringe. 'Digitali' chunnt vum Alemannische Wort für «digitale» oder «zittrich», also heisst es, wänn mä mitem Computer schafft. 'Humanitäre' chunnt us em Hochdeutsch und bedütet soväl wie 'Humanistisch' oder 'kulturell'. D'Sammelebene zämme bringe die Bedütig vonem Begriff z Stand.""
}",2026-04-07T07:45:25.112933Z,stop,173.0,2007814529.0,[],1288159708.0,llama3.1,168.0,420054083.0,3765076041.0,,,,2026-04-07 08:45:25,False,Shkencat Humane Dixhitale,True,,True,,False,"Wir hänne di Begriff 'Digital Humanities' übersetzt. Es geits um die wüsseschaftliche Arbet mit digitale Methode, wo me si de Kunst und de Wüsseschafte zämme bringe. 'Digitali' chunnt vum Alemannische Wort für «digitale» oder «zittrich», also heisst es, wänn mä mitem Computer schafft. 'Humanitäre' chunnt us em Hochdeutsch und bedütet soväl wie 'Humanistisch' oder 'kulturell'. D'Sammelebene zämme bringe die Bedütig vonem Begriff z Stand."
ja,Japanese,Digital Humanities,プロスャインズート・マンド,"{
  'translated_term': '\u30d7\u30ed\u30b9\u30e3\u30a4\u30f3\u30ba\u30fc\u30c8\u30fb\u30de\u30f3\u30c9',
  'translation_rationale': '\u30d5\u30a1\u30af\u30bb\u30e9\u30dc\u3067\u304b\u3089\u4ec0\u538b\u3092\u5df1\u53e3\u3001\u8aad\u524d\u306f\u4eca\u5929\u6b66\u5b88\u3053\u308c\u308b\u5408\u9001\u304c\u307e\u3057\u304d\u307e\u3059'
}",2026-04-04T14:24:35.137471Z,stop,172.0,2000917285.0,[],78709125.0,llama3.1,144.0,372149584.0,2497940541.0,,デジタル・ヒューマニティーズ,デジタル・ヒューマニティーズ,2026-04-04 09:24:35,False,デジタルヒューマニティーズ,True,,False,デジタル人文学,False,ファクセラボでから什压を己口、読前は今天武守これる合送がましきます
zu,Zulu,Digital Humanities,iBhodi yeNtla,"{
  ""translated_term"": ""iBhodi yeNtla"",
  ""translation_rationale"": ""Ngisho lebhodi lwekunyezi, lo bheka i- Humanities. Lo bhodi bakaHulumende, kanti Humanities ibe kunyezi. Ngoba ngiphumelela ukuba kuwina amaNtu, ekuhlaleni kwabo nalo kuwina amaNtla (Digital).""
}",2026-04-04T03:45:31.854426Z,stop,100.0,1229193126.0,[],78433084.0,llama3.1,152.0,329540000.0,1666559709.0,,,Ezezibhangqiwe zoLuntu,2026-04-03 22:45:31,False,I-Digital Humanities,True,,False,Digital Humanities,False,"Ngisho lebhodi lwekunyezi, lo bheka i- Humanities. Lo bhodi bakaHulumende, kanti Humanities ibe kunyezi. Ngoba ngiphumelela ukuba kuwina amaNtu, ekuhlaleni kwabo nalo kuwina amaNtla (Digital)."
zh,Chinese,Digital Humanities,简亚家杀永,"{
  ""translated_term"": ""\u7b80\u4e9a\u5bb6\u6740\u6c38"",
  ""translation_rationale"": ""\u7b80\u4e9a\u548c\u6740\u6c38\u7684\u5408\u9002\uff0c\u5bb6\u6740\u6c38\u81ea\u6709\u67d0\u7c73\u53f3\u5b50\u628a\u5185\u90e8\u7cfb\u7edf\u4fe1\u606f\u7684\u5206\u679c\uff0c\u5bb6\u6740\u6c38\u662f\u5224\u56ef\u7c73\u53f3\u5916\u65b9\u7684\u8ba4\u5145\u589e\u3062\u3001\u5bb6\u6740\u6c38\u548c\u67d0\u7c73\u53f3\u592a\u8bf4\u56de\uff0c\u4ee5\u8fd9\u4e00\u4e02\u51b3\u7684\u5206\u679c\u3002""
}",2026-04-04T03:45:28.15816Z,stop,264.0,4386406621.0,[],68288334.0,llama3.1,144.0,358145958.0,4882512334.0,,,數位人文,2026-04-03 22:45:28,False,数字人文,False,数字人文,False,数字人文,False,简亚和杀永的合适，家杀永自有某米右子把内部系统信息的分果，家杀永是判囯米右外方的认充增ぢ、家杀永和某米右太说回，以这一丂决的分果。
za,"Zhuang, Chuang",Digital Humanities,Dizhí Wénhuà Suxié Zhōngyāng,"{'translated_term': 'Dizhí Wénhuà Suxié Zhōngyāng', 'translation_rationale': 'Tiz dih ji wuha daz sa xix dawj ya. Dizhí (digital) hau kuw wuha, Wenhuà (humanities) daz vah suxié (interdisciplinary approach), Zhōngyāng (center or hub).'}",2026-04-04T03:45:21.257966Z,stop,95.0,1180408751.0,"[{'translated_term': 'Dizhí Wénhuà Suxié Zhōngyāng', 'translation_rationale': 'Tiz dih ji wuha daz sa xix dawj ya. Dizhí (digital) hau kuw wuha, Wenhuà (humanities) daz vah suxié (interdisciplinary approach), Zhōngyāng (center or hub).'}]",66772542.0,llama3.1,176.0,363723250.0,1638406042.0,Dizhí Wénhuà Suxié Zhōngyāng,,,2026-04-03 22:45:21,True,,True,,True,,False,"Tiz dih ji wuha daz sa xix dawj ya. Dizhí (digital) hau kuw wuha, Wenhuà (humanities) daz vah suxié (interdisciplinary approach), Zhōngyāng (center or hub)."
yue,,Digital Humanities,dajit faa jan fan kei,"{
  ""translated_term"": ""dajit faa jan fan kei"",
  ""translation_rationale"": ""dajit faa jan fan kei yi ge yinying, taam2 si6 go3 di1 jat1 faa3 jan4 faan6 kei1, si6 jo1 ji4 dous4 faa3 gaa1 jeo5. Dajit faa jan fan kei heoi2 dei2 faan6 mong4 fong1 dou6 leuhk1. Faat3 dai2 yue1 go3 'dijit' maa5 ji4 siu2 'jih1 deon3 faat3' jo1 ji4 'faat3', taam2 si6 go3 dei2 'jan' jo1 ji4 'gaa1', faan6 kei1 yi1 ge3 yin1 sing4. Muih6 do1 faa3 jeo5 di1 faat3 gaa1 jeo5.""
}",2026-04-04T03:45:17.59835Z,stop,217.0,3183716785.0,[],77250042.0,llama3.1,145.0,322278083.0,3644145250.0,,,數碼人文學,2026-04-03 22:45:17,False,,False,,False,,False,"dajit faa jan fan kei yi ge yinying, taam2 si6 go3 di1 jat1 faa3 jan4 faan6 kei1, si6 jo1 ji4 dous4 faa3 gaa1 jeo5. Dajit faa jan fan kei heoi2 dei2 faan6 mong4 fong1 dou6 leuhk1. Faat3 dai2 yue1 go3 'dijit' maa5 ji4 siu2 'jih1 deon3 faat3' jo1 ji4 'faat3', taam2 si6 go3 dei2 'jan' jo1 ji4 'gaa1', faan6 kei1 yi1 ge3 yin1 sing4. Muih6 do1 faa3 jeo5 di1 faat3 gaa1 jeo5."
yo,Yoruba,Digital Humanities,Iwayẹlera Imọlẹrẹn,"{
  ""translated_term"": ""Iwayẹlera Imọlẹrẹn"",
  ""translation_rationale"": ""Oun tẹ̀rminọ̀ Iwayẹlera Imọlẹrẹn, ti gbajumo lórí imọlẹrẹn inawọn ẹni pẹlu agbáyé, ṣaáfù, àti idagbaso. Wón fi aṣẹfunmi iwe niṣe imọlẹrẹn nínú wọn, nitori tiwọn fún ipade ìsọdọtun ẹni.""
}",2026-04-04T03:45:11.921487Z,stop,137.0,1619774163.0,[],74634000.0,llama3.1,160.0,361769084.0,2093848208.0,,,,2026-04-03 22:45:11,False,Àwọn Ènìyàn Oní-nọ́ńbà,True,,False,Digital Humanities,False,"Oun tẹ̀rminọ̀ Iwayẹlera Imọlẹrẹn, ti gbajumo lórí imọlẹrẹn inawọn ẹni pẹlu agbáyé, ṣaáfù, àti idagbaso. Wón fi aṣẹfunmi iwe niṣe imọlẹrẹn nínú wọn, nitori tiwọn fún ipade ìsọdọtun ẹni."
yi,Yiddish,Digital Humanities,Dzigel-Humantiz,"{'translated_term': 'Dzigel-Humantiz', 'translation_rationale': 'Mentshn-kultuur un velt-shtot-historie, aroysgegebn tsvishn di klyantselun fun bibliyografye, arkiv-bibliyografye, un informatike shtatme.'}",2026-04-04T03:45:07.801542Z,stop,73.0,865627912.0,"[{'translated_term': 'Dzigel-Humantiz', 'translation_rationale': 'Mentshn-kultuur un velt-shtot-historie, aroysgegebn tsvishn di klyantselun fun bibliyografye, arkiv-bibliyografye, un informatike shtatme.'}]",69376542.0,llama3.1,160.0,377411917.0,1333255417.0,Dzigel-Humantiz,,,2026-04-03 22:45:07,False,דיגיטאַלע הומאַניטיעס,True,,False,דיגיטאַל הומאַניטיעס,False,"Mentshn-kultuur un velt-shtot-historie, aroysgegebn tsvishn di klyantselun fun bibliyografye, arkiv-bibliyografye, un informatike shtatme."
xh,Xhosa,Digital Humanities,Iingxelo zokuvula kwesizwe,"{
  ""translated_term"": ""Iingxelo zokuvula kwesizwe"",
  ""translation_rationale"": ""Nguye ukuze nje ukungena kwiingxelo ezizweni, ngcono okuninga kuDjithali. Kufuneka iindlela enye yenzayo yayipheleke ukungena kwakhe kwiingxelo ezisahlenywa. Nguye umuntu owaziyo ukuvula nokulandelana nakwesizwe, waphinda uyilawule ukuze nje kuDjithali ngcono noKhumo.""
}",2026-04-04T03:45:04.448057Z,stop,136.0,1694409247.0,[],73241584.0,llama3.1,161.0,373662750.0,2180486334.0,,,,2026-04-03 22:45:04,False,Uluntu lweDijithali,False,Ubuntu bamanani,False,Ubuntu beDijithali,False,"Nguye ukuze nje ukungena kwiingxelo ezizweni, ngcono okuninga kuDjithali. Kufuneka iindlela enye yenzayo yayipheleke ukungena kwakhe kwiingxelo ezisahlenywa. Nguye umuntu owaziyo ukuvula nokulandelana nakwesizwe, waphinda uyilawule ukuze nje kuDjithali ngcono noKhumo."
wo,Wolof,Digital Humanities,Digiitigal ngèete,"{
  'translated_term': 'Digiitigal ngèete',
  'translation_rationale': 'Saa dii ""Digital Humanities"" ko xéet si. Digiitigal yu di xëyam jàng, ngèet yu di muur ngir ñeenteer ak ngir yooniversité. Yàggu ba yiw si nu ci digganteer, ngir fuñuutte ak ngir déngekki.'
}",2026-04-04T03:45:00.24617Z,stop,105.0,1309876130.0,[],80318583.0,llama3.1,152.0,334509666.0,1756552458.0,,,,2026-04-03 22:45:00,False,Humanité numérique,True,,True,,False,"Saa dii ""Digital Humanities"" ko xéet si. Digiitigal yu di xëyam jàng, ngèet yu di muur ngir ñeenteer ak ngir yooniversité. Yàggu ba yiw si nu ci digganteer, ngir fuñuutte ak ngir déngekki."
wa,Walloon,Digital Humanities,,"I have translated ""Digital Humanities"" into Walloon:

{
  'translated_term': 'Les Humanités Digitalès',
  'translation_rationale': 'On trouve d'abéye les mots clés, ""digital"" et ""humanities"". Les mots clés ont des connotations similèyes. On peut donc dire que ""digital"" a l'équivalent en walon ""diyâl"", mais ça changrît trop l'expression. Pour garder la même connotation, on utilise le suffixe ""-alis"" di -alisation'. 
}",2026-04-04T03:44:56.465378Z,stop,118.0,1368262213.0,[],78669708.0,llama3.1,152.0,329777375.0,1810391542.0,,,,2026-04-03 22:44:56,True,,True,,True,,False,
vo,Volapük,Digital Humanities,Digitaledälskül,"{
  ""translated_term"": ""Digitaledälskül"",
  ""translation_rationale"": ""Iümädainikas äs läsda eda digital, hävedän: Digital. Ädakünielidän: Humanitäts. Edalädadilädan: Digitaledälskül.""
}",2026-04-04T03:44:52.62381Z,stop,74.0,862767130.0,[],80826875.0,llama3.1,160.0,365021541.0,1329450625.0,,,,2026-04-03 22:44:52,True,,True,,True,,False,"Iümädainikas äs läsda eda digital, hävedän: Digital. Ädakünielidän: Humanitäts. Edalädadilädan: Digitaledälskül."
vi,Vietnamese,Digital Humanities,Nghiên cứu Nguồn thông tin Số hóa,"{'translated_term': 'Nghiên cứu Nguồn thông tin Số hóa', 'translation_rationale': 'Từ ""Digital Humanities"" được chia thành hai phần chính. Trước hết, chúng tôi đã dịch từ ""Humanities"" bằng cách sử dụng từ đồng nghĩa là ""Nghiên cứu con người"" hoặc ""Nghiên cứu nhân văn"", nhưng để phù hợp với ngôn ngữ và đặc điểm của ngành học, chúng tôi đã chọn từ ""Nghiên cứu Nguồn thông tin"". Sau đó, chúng tôi đã thêm từ ""Số hóa"" vào đầu để chỉ ra tính chất số hóa của phương pháp nghiên cứu này. Đây là một cách giải thích chung về ý nghĩa của thuật ngữ ""Digital Humanities"" trong tiếng Việt.'}",2026-04-04T03:44:49.265308Z,stop,155.0,2124319379.0,"[{'translated_term': 'Nghiên cứu Nguồn thông tin Số hóa', 'translation_rationale': 'Từ ""Digital Humanities"" được chia thành hai phần chính. Trước hết, chúng tôi đã dịch từ ""Humanities"" bằng cách sử dụng từ đồng nghĩa là ""Nghiên cứu con người"" hoặc ""Nghiên cứu nhân văn"", nhưng để phù hợp với ngôn ngữ và đặc điểm của ngành học, chúng tôi đã chọn từ ""Nghiên cứu Nguồn thông tin"". Sau đó, chúng tôi đã thêm từ ""Số hóa"" vào đầu để chỉ ra tính chất số hóa của phương pháp nghiên cứu này. Đây là một cách giải thích chung về ý nghĩa của thuật ngữ ""Digital Humanities"" trong tiếng Việt.'}]",81254875.0,llama3.1,144.0,333923542.0,2585793208.0,Nghiên cứu Nguồn thông tin Số hóa,,Nhân văn số,2026-04-03 22:44:49,False,Nhân văn kỹ thuật số,False,Hệ bình bình bình bình bình bình bình bình bình bình bình bình bình bình bình bình bình đẳng,False,Nhân văn kỹ thuật số,False,"Từ ""Digital Humanities"" được chia thành hai phần chính. Trước hết, chúng tôi đã dịch từ ""Humanities"" bằng cách sử dụng từ đồng nghĩa là ""Nghiên cứu con người"" hoặc ""Nghiên cứu nhân văn"", nhưng để phù hợp với ngôn ngữ và đặc điểm của ngành học, chúng tôi đã chọn từ ""Nghiên cứu Nguồn thông tin"". Sau đó, chúng tôi đã thêm từ ""Số hóa"" vào đầu để chỉ ra tính chất số hóa của phương pháp nghiên cứu này. Đây là một cách giải thích chung về ý nghĩa của thuật ngữ ""Digital Humanities"" trong tiếng Việt."
ve,Venda,Digital Humanities,Mashoko ra Nkuku Dzima,"{
  ""translated_term"": ""Mashoko ra Nkuku Dzima"",
  ""translation_rationale"": ""Nkuku dzima kureva tin'wana ne mashoko, mashoro ayo ane maku na vunhu. Mhambiwe mashoko aye ari ku dza Dzima, zwi taka kuti digital, zwi taka kuti humanities. Kuti digital, ndiyo taka kureva n'wana ya khethu, n'wana yayo ina makhu na vunhu, iye ane mashoro awo amakhu na vunhu. Mashoko ra nkuku dzima, zwi taka kuti 'Digital Humanities'.""
}",2026-04-04T03:44:44.651614Z,stop,160.0,2203180082.0,[],79378375.0,llama3.1,152.0,335670875.0,2662641125.0,,,,2026-04-03 22:44:44,False,Vhuthu ha Didzhithala,True,,True,,False,"Nkuku dzima kureva tin'wana ne mashoko, mashoro ayo ane maku na vunhu. Mhambiwe mashoko aye ari ku dza Dzima, zwi taka kuti digital, zwi taka kuti humanities. Kuti digital, ndiyo taka kureva n'wana ya khethu, n'wana yayo ina makhu na vunhu, iye ane mashoro awo amakhu na vunhu. Mashoko ra nkuku dzima, zwi taka kuti 'Digital Humanities'."
uz,Uzbek,Digital Humanities,Dijital Ilm-fan,"{'translated_term': 'Dijital Ilm-fan', 'translation_rationale': 'Bu so\'zlar o\'zbek tiliga tarjima qilinganda, ""Digital Humanities"" deb nomlanuvchi ilmiy-texnik soha tushuniladi. ""Dijital"" so\'zi ""kompyuter"" yoki ""internet"" degan ma\'noni anglatadi, chunki bu soha foydalanishga kompyuter va internet texnologiyalarini keng qo\'llaydi. ""Ilm-fan"" esa olimlar uchun qo\'llaniladigan umumiy atama bo\'lib xizmat qiladi, unda ilmiy tadqiqotlar va fannanlarni anglatadi.'}",2026-04-04T03:44:39.958575Z,stop,176.0,2389277332.0,"[{'translated_term': 'Dijital Ilm-fan', 'translation_rationale': 'Bu so\'zlar o\'zbek tiliga tarjima qilinganda, ""Digital Humanities"" deb nomlanuvchi ilmiy-texnik soha tushuniladi. ""Dijital"" so\'zi ""kompyuter"" yoki ""internet"" degan ma\'noni anglatadi, chunki bu soha foydalanishga kompyuter va internet texnologiyalarini keng qo\'llaydi. ""Ilm-fan"" esa olimlar uchun qo\'llaniladigan umumiy atama bo\'lib xizmat qiladi, unda ilmiy tadqiqotlar va fannanlarni anglatadi.'}]",78480917.0,llama3.1,144.0,335960542.0,2853191458.0,Dijital Ilm-fan,,,2026-04-03 22:44:39,False,Raqamli gumanitar fanlar,True,,False,Raqamli gumanitar fanlar,False,"Bu so'zlar o'zbek tiliga tarjima qilinganda, ""Digital Humanities"" deb nomlanuvchi ilmiy-texnik soha tushuniladi. ""Dijital"" so'zi ""kompyuter"" yoki ""internet"" degan ma'noni anglatadi, chunki bu soha foydalanishga kompyuter va internet texnologiyalarini keng qo'llaydi. ""Ilm-fan"" esa olimlar uchun qo'llaniladigan umumiy atama bo'lib xizmat qiladi, unda ilmiy tadqiqotlar va fannanlarni anglatadi."
ur,Urdu,Digital Humanities,ڈิจٹل مानवیات,"{
  ""translated_term"": ""ڈิจٹل مानवیات"",
  ""translation_rationale"": ""دلائل کے طور پر، اس کو اردو میں ترجمہ کرنا تھا اور مجھے پتہ چلا کہ یہ اصطلاح انگریزی سے متاثر ہے۔ لہذا، میں نے انگریزی کی بنیاد پر اردو ترجمہ کو آسان بنانے کا فیصلہ کیا۔ ""
}",2026-04-04T03:44:35.079314Z,stop,127.0,1571902370.0,[],77105375.0,llama3.1,144.0,333593791.0,2018921709.0,,,,2026-04-03 22:44:35,False,ڈیجیٹل ہیومینٹیز,False,انسانی کمزوریوں کی وجہ سے,False,ڈیجیٹل ہیومینٹیز,False,دلائل کے طور پر، اس کو اردو میں ترجمہ کرنا تھا اور مجھے پتہ چلا کہ یہ اصطلاح انگریزی سے متاثر ہے۔ لہذا، میں نے انگریزی کی بنیاد پر اردو ترجمہ کو آسان بنانے کا فیصلہ کیا۔ 
uk,Ukrainian,Digital Humanities,Гуманітарні інформаційні науки,"{
  ""translated_term"": ""Гуманітарні інформаційні науки"",
  ""translation_rationale"": ""Назву «Дigital Humanities» українською мовою можна перекласти як «Гуманітарні інформаційні науки». Переклад здійснюється шляхом поєднання слів 'гуманітарні' та 'інформаційні науки', що відповідають україномовній еквівалентності англійського терміну. У цьому випадку під «гуманітарними науками» розуміються галузі досліджень, які застосовують інформаційно-комунікаційні технології до вивчення суспільствознавчих дисциплін та мистецтва.""
}",2026-04-04T03:44:31.032377Z,stop,143.0,1748786329.0,[],65900333.0,llama3.1,144.0,361555041.0,2221616166.0,,,Цифрові гуманітарні науки,2026-04-03 22:44:31,False,Цифрові гуманітарні науки,False,Цифрові гуманітарні дані,False,Цифрові гуманітарні,False,"Назву «Дigital Humanities» українською мовою можна перекласти як «Гуманітарні інформаційні науки». Переклад здійснюється шляхом поєднання слів 'гуманітарні' та 'інформаційні науки', що відповідають україномовній еквівалентності англійського терміну. У цьому випадку під «гуманітарними науками» розуміються галузі досліджень, які застосовують інформаційно-комунікаційні технології до вивчення суспільствознавчих дисциплін та мистецтва."
ug,"Uighur, Uyghur",Digital Humanities,قەھرىمانلىقتىن تىكنىكى,"{
  ""translated_term"": ""قەھرىمانلىقتىن تىكنىكى"",
  ""translation_rationale"": ""قەھرىمانلىقتىن سۆزسىز مەدەنىيىتى نىڭ كېلىپ چىقىشىدىن باشلاپ، يۇقىرى تەرەققىياتىنى كۆزدە ئالغان بىئولىگىكىلىق مەدەنىيىتىنىڭ نويىسى بولىدۇ. سۆزسىز مەدەنىيتىمىز تارىخى، مەدەنىيتىمىز ئاساسلىقى كتاپلاردا ساقلانغان، بىئولىگىكىلىق تىكنىكىنىڭ قىسما، دىجىتال تەرەققىياتى بىر يۈزلەپ ھېسابلاشقا بولمايدۇ.""
}",2026-04-04T03:44:26.792377Z,stop,260.0,4075392120.0,[],71110250.0,llama3.1,192.0,407954333.0,4623249750.0,,,,2026-04-03 22:44:26,False,رەقەملىك ئىنسانىيەت,True,,False,رەقەملىك ئادىمىيەت,False,قەھرىمانلىقتىن سۆزسىز مەدەنىيىتى نىڭ كېلىپ چىقىشىدىن باشلاپ، يۇقىرى تەرەققىياتىنى كۆزدە ئالغان بىئولىگىكىلىق مەدەنىيىتىنىڭ نويىسى بولىدۇ. سۆزسىز مەدەنىيتىمىز تارىخى، مەدەنىيتىمىز ئاساسلىقى كتاپلاردا ساقلانغان، بىئولىگىكىلىق تىكنىكىنىڭ قىسما، دىجىتال تەرەققىياتى بىر يۈزلەپ ھېسابلاشقا بولمايدۇ.
ty,Tahitian,Digital Humanities,Puna o te Fenua Hou,"{
  ""translated_term"": ""Puna o te Fenua Hou"",
  ""translation_rationale"": ""Puna, he fenua hou ana i roto ihaa o te raʻiātea no te fafahine. Te tūtavea arohaʻi, pōtahi maʻatua, iā iana mau ʻitiiti.""
}",2026-04-04T03:44:20.148432Z,stop,90.0,1084129288.0,[],78627458.0,llama3.1,152.0,331804875.0,1519935166.0,,,,2026-04-03 22:44:20,False,Te mau taata mamati,False,Digital Te mau mea ora o te taata,True,,False,"Puna, he fenua hou ana i roto ihaa o te raʻiātea no te fafahine. Te tūtavea arohaʻi, pōtahi maʻatua, iā iana mau ʻitiiti."
tw,Twi,Digital Humanities,Akyensedeɛ Mmara,"{
  ""translated_term"": ""Akyensedeɛ Mmara"",
  ""translation_rationale"": ""Wɔfiri w\'a nsɛm a w\'awiee w\'adii maa kasa bi. Akyensedeɛ maa mu bi, mmara nti baako, saa no w\'abɛyɛe dii sika kakra ahorow. Di nteaseɛ twam, w\'abɛtumi asraa ne sɔsuaa bi bae adwumapɔn pii. Akyensedeɛ Mmara maa no, Ɔhene no paa, aseɛw w\'akyerekye mu, mmara baako nti dii sika kakra ahorow.""
}",2026-04-04T03:44:16.601267Z,stop,183.0,2538372787.0,[],83419250.0,llama3.1,152.0,363687250.0,3035605666.0,,,,2026-04-03 22:44:16,False,Digitals Nnipa Ho Adesua,False,Nneɛma a Ɛyɛ Hu,True,,False,"Wɔfiri w'a nsɛm a w'awiee w'adii maa kasa bi. Akyensedeɛ maa mu bi, mmara nti baako, saa no w'abɛyɛe dii sika kakra ahorow. Di nteaseɛ twam, w'abɛtumi asraa ne sɔsuaa bi bae adwumapɔn pii. Akyensedeɛ Mmara maa no, Ɔhene no paa, aseɛw w'akyerekye mu, mmara baako nti dii sika kakra ahorow."
tt,Tatar,Digital Humanities,Digital Alşaralar,"{
  ""translated_term"": ""Digital Alşaralar"",
  ""translation_rationale"": ""Bu termin digital сәнгать тармагында кулланылган. 'Digital' ulkanläp бишмияклар яки халпулчан эшләр дип аңлатыла, шулай ук мәгълүмати технологияләрне биләв дип тә аңлата. 'Humanities' сәнгать, фәлсәфә һәм социаль фәннәрне көбәйтә. Моның өчен, ике төшенчәне бергә уйлау мөмкин; аларны беркем дә гадел аңлата алмагач, мин аны Tatar телендә 'Digital Alşaralar' буларак үзгәртәм.""
}",2026-04-04T03:44:11.539594Z,stop,245.0,3785076048.0,[],88102000.0,llama3.1,152.0,365227958.0,4313400542.0,,,,2026-04-03 22:44:11,False,Цифрлы гуманитар фәннәр,True,,False,Санлы гуманитар,False,"Bu termin digital сәнгать тармагында кулланылган. 'Digital' ulkanläp бишмияклар яки халпулчан эшләр дип аңлатыла, шулай ук мәгълүмати технологияләрне биләв дип тә аңлата. 'Humanities' сәнгать, фәлсәфә һәм социаль фәннәрне көбәйтә. Моның өчен, ике төшенчәне бергә уйлау мөмкин; аларны беркем дә гадел аңлата алмагач, мин аны Tatar телендә 'Digital Alşaralar' буларак үзгәртәм."
ts,Tsonga,Digital Humanities,Mabalezi Akauyo,"{
  ""translated_term"": ""Mabalezi Akauyo"",
  ""translation_rationale"": ""Ndi a nyama ku Digital Humanities, hlangana no vha tsamba i ri kona mune. Ku ntoki kwa hlanganiso la baleli na akauyo, loko lingahala leta lela kona. Akauyo yin'wi ku taalwa tala ku ria kona, ngaha ni Digital Humanities.""
}",2026-04-04T03:44:05.197679Z,stop,104.0,1287602835.0,[],77619750.0,llama3.1,152.0,333932375.0,1728658708.0,,,,2026-04-03 22:44:05,False,Vutivi bya Vanhu bya Dijitali,False,Vutivi Bya Vanhu,True,,False,"Ndi a nyama ku Digital Humanities, hlangana no vha tsamba i ri kona mune. Ku ntoki kwa hlanganiso la baleli na akauyo, loko lingahala leta lela kona. Akauyo yin'wi ku taalwa tala ku ria kona, ngaha ni Digital Humanities."
tr,Turkish,Digital Humanities,Dijital İnsan Bilimleri,"{'translated_term': 'Dijital İnsan Bilimleri', 'translation_rationale': 'Sözcük ""dijital"" İngilizcede ""digital"" ve ""insan bilimleri"" ise ""humanities"" olan iki ayrı terimi ifade etmektedir. ""Humanities"" kelimesini Türkçede ""insan bilimleri"" olarak çevirmek daha doğru bir seçenek gibi görünmektedir, zira bu dilbilimsel yaklaşım Türkçede yaygın olarak kabul görmüştür. Dolayısıyla, bu iki sözcükten oluşan terimi ""dijital insan bilimleri"" olarak adlandırmanın daha uygun olacağını düşündüm.'}",2026-04-04T03:44:01.44368Z,stop,137.0,1784543001.0,"[{'translated_term': 'Dijital İnsan Bilimleri', 'translation_rationale': 'Sözcük ""dijital"" İngilizcede ""digital"" ve ""insan bilimleri"" ise ""humanities"" olan iki ayrı terimi ifade etmektedir. ""Humanities"" kelimesini Türkçede ""insan bilimleri"" olarak çevirmek daha doğru bir seçenek gibi görünmektedir, zira bu dilbilimsel yaklaşım Türkçede yaygın olarak kabul görmüştür. Dolayısıyla, bu iki sözcükten oluşan terimi ""dijital insan bilimleri"" olarak adlandırmanın daha uygun olacağını düşündüm.'}]",78340000.0,llama3.1,144.0,334679292.0,2235888375.0,Dijital İnsan Bilimleri,,Dijital beşeri bilimler,2026-04-03 22:44:01,False,Dijital Beşeri Bilimler,True,,False,Dijital Beşeri Bilimler,False,"Sözcük ""dijital"" İngilizcede ""digital"" ve ""insan bilimleri"" ise ""humanities"" olan iki ayrı terimi ifade etmektedir. ""Humanities"" kelimesini Türkçede ""insan bilimleri"" olarak çevirmek daha doğru bir seçenek gibi görünmektedir, zira bu dilbilimsel yaklaşım Türkçede yaygın olarak kabul görmüştür. Dolayısıyla, bu iki sözcükten oluşan terimi ""dijital insan bilimleri"" olarak adlandırmanın daha uygun olacağını düşündüm."
to,Tonga,Digital Humanities,Fakataha Fakatu'utupu,"{
  ""translated_term"": ""Fakataha Fakatu'utupu"",
  ""translation_rationale"": ""Na'e ngāueʻaki ko e fakataha, naʻe ʻosi leva ha tuʻutupu pe hake, pea kuo taliʻi mo ha ngaahi meamea ʻoku taukiʻi mo e tuʻutupu ʻo Tongá. Ko hoku fakamatala ko e fakataha ʻaia fakatu'utupu, pehe na ko e 'oongoi taha o e kafa fakatu'utupu, pea ʻinaki mo e faifai ki he meamea ʻa Tongá.""
}",2026-04-04T03:43:57.175834Z,stop,170.0,2374207961.0,[],78003292.0,llama3.1,152.0,338643334.0,2837897958.0,,,,2026-04-03 22:43:57,False,Ngaahi Ngaue Fakaetangata Fakakomipiuta,False,"Ngaahi Anga'itangata "" o e Fa'ahinga "" o e Tangatá",True,,False,"Na'e ngāueʻaki ko e fakataha, naʻe ʻosi leva ha tuʻutupu pe hake, pea kuo taliʻi mo ha ngaahi meamea ʻoku taukiʻi mo e tuʻutupu ʻo Tongá. Ko hoku fakamatala ko e fakataha ʻaia fakatu'utupu, pehe na ko e 'oongoi taha o e kafa fakatu'utupu, pea ʻinaki mo e faifai ki he meamea ʻa Tongá."
