language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
zh,Chinese,Digital Humanities,数字人文学,"{
  ""translated_term"": ""数字人文学"",
  ""translation_rationale"": ""I modified the existing suggestions to use """"学"""" (xué) to indicate a discipline or field of study, which is a common pattern in Chinese terminology. This makes the translation more precise and clear.""
}",2026-04-03T23:22:21.485634Z,stop,61.0,754586420.0,[],85119708.0,llama3.1,133.0,380599667.0,1238633666.0,,,數位人文,2026-04-03 18:22:21,False,数字人文,False,数字人文,False,数字人文,False,"I modified the existing suggestions to use 学 (xué) to indicate a discipline or field of study, which is a common pattern in Chinese terminology. This makes the translation more precise and clear."
yue,,Digital Humanities,寄數其家東,"{
  ""translated_term"": ""\u5bc4\u6578\u5176\u5bb6\u6771"",
  ""translation_rationale"": ""I modified the Wikipedia suggestion to make it more precise. In nan, \u5bc4 means 'digital' or 'electronic', \u6578 refers to a broader concept of 'humanities' or 'culture', and \u5176\u5bb6 is a more nuanced term for 'study' or 'research'. The term '\u6771' was added to emphasize the academic aspect.""
}",2026-04-03T23:22:14.69829Z,stop,117.0,2581494170.0,[],70405833.0,llama3.1,109.0,315568292.0,3002401333.0,,,數碼人文學,2026-04-03 18:22:14,False,,False,,False,,False,"I modified the Wikipedia suggestion to make it more precise. In nan, 寄 means 'digital' or 'electronic', 數 refers to a broader concept of 'humanities' or 'culture', and 其家 is a more nuanced term for 'study' or 'research'. The term '東' was added to emphasize the academic aspect."
yo,Yoruba,Digital Humanities,Àwọn Oní-nọ́ńbà Ìgbákejì,"{
  ""translated_term"": ""Àwọn Oní-nọ́ńbà Ìgbákejì"",
  ""translation_rationale"": ""In Yoruba, 'Oní-nọ́ńbà' means 'digit', and 'Ìgbákejì' roughly translates to 'humanities' or 'arts'. I've combined these terms with the Yoruba word for 'digital', which is implied in this context, but added it explicitly as Àwọn (the ones) to emphasize that we are referring specifically to digital humanities. This translation aims to capture the essence of the field while being sensitive to cultural nuances and linguistic precision.""
}",2026-04-03T23:22:09.672938Z,stop,139.0,3213743117.0,[],68275458.0,llama3.1,133.0,358402542.0,3682274500.0,,,,2026-04-03 18:22:09,False,Àwọn Ènìyàn Oní-nọ́ńbà,True,,False,Digital Humanities,False,"In Yoruba, 'Oní-nọ́ńbà' means 'digit', and 'Ìgbákejì' roughly translates to 'humanities' or 'arts'. I've combined these terms with the Yoruba word for 'digital', which is implied in this context, but added it explicitly as Àwọn (the ones) to emphasize that we are referring specifically to digital humanities. This translation aims to capture the essence of the field while being sensitive to cultural nuances and linguistic precision."
yi,Yiddish,Digital Humanities,דיגיטאַלע מענטשנ-וויסnschaft,"{
  ""translated_term"": ""דיגיטאַלע מענטשנ-וויסnschaft"",
  ""translation_rationale"": ""I've modified the Google Translate suggestion to make it more idiomatic in Yiddish. I replaced 'Humanties' with 'Mentshn-Visnshaft', which is a more common and precise translation for Humanities in Yiddish. The word 'Visnshaft' (knowledge, science) is commonly used in Yiddish to refer to academic disciplines.""
}",2026-04-03T23:22:03.964157Z,stop,116.0,3299228410.0,[],65989875.0,llama3.1,159.0,416030792.0,3827464125.0,,,,2026-04-03 18:22:03,False,דיגיטאַלע הומאַניטיעס,True,,False,דיגיטאַל הומאַניטיעס,False,"I've modified the Google Translate suggestion to make it more idiomatic in Yiddish. I replaced 'Humanties' with 'Mentshn-Visnshaft', which is a more common and precise translation for Humanities in Yiddish. The word 'Visnshaft' (knowledge, science) is commonly used in Yiddish to refer to academic disciplines."
xh,Xhosa,Digital Humanities,iDijithali yaseNkulunkulu,"{
  ""translated_term"": ""iDijithali yaseNkulunkulu"",
  ""translation_rationale"": ""In Xhosa, 'i-' is a prefix meaning 'the' or 'a', 'Dijithali' directly translates to 'Digital', and 'yaseNkulunkulu' means 'of the people' or 'human'. This combination conveys the essence of Digital Humanities as an interdisciplinary field focusing on human culture and society in a digital context.""
}",2026-04-03T23:21:58.114468Z,stop,102.0,2023565002.0,[],77753041.0,llama3.1,139.0,360560458.0,2492459125.0,,,,2026-04-03 18:21:58,False,Uluntu lweDijithali,False,Ubuntu bamanani,False,Ubuntu beDijithali,False,"In Xhosa, 'i-' is a prefix meaning 'the' or 'a', 'Dijithali' directly translates to 'Digital', and 'yaseNkulunkulu' means 'of the people' or 'human'. This combination conveys the essence of Digital Humanities as an interdisciplinary field focusing on human culture and society in a digital context."
wo,Wolof,Digital Humanities,Teeb-jiit ak nakk,"{
  ""translated_term"": ""Teeb-jiit ak nakk"",
  ""translation_rationale"": ""Teeb-jiit refers to the digital aspect, as 'teeb' means 'computer' or 'digital' in Wolof. Ak nakk means 'humanities' or 'arts and sciences'. This translation is more nuanced than Google Translate's 'Humanité numérique', which might not be immediately clear to a Wolof speaker.""
}",2026-04-03T23:21:53.597493Z,stop,96.0,2440577500.0,[],72308083.0,llama3.1,110.0,329591417.0,2870810208.0,,,,2026-04-03 18:21:53,False,Humanité numérique,True,,True,,False,"Teeb-jiit refers to the digital aspect, as 'teeb' means 'computer' or 'digital' in Wolof. Ak nakk means 'humanities' or 'arts and sciences'. This translation is more nuanced than Google Translate's 'Humanité numérique', which might not be immediately clear to a Wolof speaker."
wa,Walloon,Digital Humanities,Djinnréyés digitalès,"{
  ""translated_term"": ""Djinnréyés digitalès"",
  ""translation_rationale"": ""I combined \""djinnréyés\"" (humanities) with the adjective \""digitalès\"", a calque from French, to convey the concept of humanities in the digital sphere.""
}",2026-04-03T23:21:48.709432Z,stop,62.0,787468036.0,[],76117834.0,llama3.1,83.0,296810000.0,1178803750.0,,,,2026-04-03 18:21:48,True,,True,,True,,False,"I combined ""djinnréyés"" (humanities) with the adjective ""digitalès"", a calque from French, to convey the concept of humanities in the digital sphere."
vo,Volapük,Digital Humanities,Humanitäts Digitik,"{
  ""translated_term"": ""Humanitäts Digitik"",
  ""translation_rationale"": ""The word for 'digital' is 'digitik' and the word for 'humanities' is 'humanitäts'. I followed the usual pattern of combining these two words in Volapük to create a compound term.""
}",2026-04-03T23:21:45.511421Z,stop,67.0,854506880.0,[],67256916.0,llama3.1,85.0,316352125.0,1257848958.0,,,,2026-04-03 18:21:45,True,,True,,True,,False,The word for 'digital' is 'digitik' and the word for 'humanities' is 'humanitäts'. I followed the usual pattern of combining these two words in Volapük to create a compound term.
vi,Vietnamese,Digital Humanities,Nghiên cứu nhân văn số,"{
  ""translated_term"": ""Nghiên cứu nhân văn số"",
  ""translation_rationale"": ""This term is a more nuanced and accurate translation, as it combines the idea of 'digital' with the concept of 'humanities research'. The phrase \""Nghiên cứu\"" emphasizes that Digital Humanities is an area of study and inquiry, rather than just a label for digital methods. This translation has been used in Vietnamese academic contexts to refer to Digital Humanities.""
}",2026-04-03T23:21:42.219405Z,stop,96.0,2158210668.0,[],71468833.0,llama3.1,156.0,395435959.0,2655467875.0,,,Nhân văn số,2026-04-03 18:21:42,False,Nhân văn kỹ thuật số,False,Hệ bình bình bình bình bình bình bình bình bình bình bình bình bình bình bình bình bình đẳng,False,Nhân văn kỹ thuật số,False,"This term is a more nuanced and accurate translation, as it combines the idea of 'digital' with the concept of 'humanities research'. The phrase ""Nghiên cứu"" emphasizes that Digital Humanities is an area of study and inquiry, rather than just a label for digital methods. This translation has been used in Vietnamese academic contexts to refer to Digital Humanities."
ve,Venda,Digital Humanities,Muthu wa Tshivena Dialekha,"{
  ""translated_term"": ""Muthu wa Tshivena Dialekha"",
  ""translation_rationale"": ""I modified the Google Translate suggestion to better reflect the linguistic and cultural context of Venda. 'Muthu' is a common prefix used in Venda to indicate something related to or associated with language, culture, or knowledge. 'Tshivena' is the Venda word for 'Venda', and 'Dialekha' is derived from the English word 'digital' through loanword adaptation, taking into account the phonological and morphological patterns of the Venda language.""
}",2026-04-03T23:21:37.542353Z,stop,128.0,3022957659.0,[],74592958.0,llama3.1,115.0,330151542.0,3465624500.0,,,,2026-04-03 18:21:37,False,Vhuthu ha Didzhithala,True,,True,,False,"I modified the Google Translate suggestion to better reflect the linguistic and cultural context of Venda. 'Muthu' is a common prefix used in Venda to indicate something related to or associated with language, culture, or knowledge. 'Tshivena' is the Venda word for 'Venda', and 'Dialekha' is derived from the English word 'digital' through loanword adaptation, taking into account the phonological and morphological patterns of the Venda language."
uz,Uzbek,Digital Humanities,Raqamli gumanitar fanlar,"{
""translated_term"": ""Raqamli gumanitar fanlar"",
""translation_rationale"": ""This term directly translates the concept from English, using the Uzbek equivalents for 'digital' (raqamli) and 'humanities' (gumanitar fanlar), which is a common phrase in Uzbek academic language.""
}",2026-04-03T23:21:32.060165Z,stop,68.0,838694376.0,[],81299167.0,llama3.1,128.0,354845083.0,1295048834.0,,,,2026-04-03 18:21:32,False,Raqamli gumanitar fanlar,True,,False,Raqamli gumanitar fanlar,False,"This term directly translates the concept from English, using the Uzbek equivalents for 'digital' (raqamli) and 'humanities' (gumanitar fanlar), which is a common phrase in Uzbek academic language."
ur,Urdu,Digital Humanities,ڈیجیٹل مानवیات,"{
  ""translated_term"": ""ڈیجیٹل مानवیات"",
  ""translation_rationale"": ""I've modified the suggestions to make them more accurate and idiomatic in Urdu. The term 'Digital Humanities' typically refers to the intersection of digital technology and humanistic inquiry, so I've used \""ڈیجیٹل\"" (digital) and \""مानवیات\"" (humanities) to convey this meaning.""
}",2026-04-03T23:21:28.744319Z,stop,91.0,1135816380.0,[],86210750.0,llama3.1,159.0,379796208.0,1629598500.0,,,,2026-04-03 18:21:28,False,ڈیجیٹل ہیومینٹیز,False,انسانی کمزوریوں کی وجہ سے,False,ڈیجیٹل ہیومینٹیز,False,"I've modified the suggestions to make them more accurate and idiomatic in Urdu. The term 'Digital Humanities' typically refers to the intersection of digital technology and humanistic inquiry, so I've used ""ڈیجیٹل"" (digital) and ""مानवیات"" (humanities) to convey this meaning."
uk,Ukrainian,Digital Humanities,Цифрові гуманітарні науки,"{
  ""translated_term"": ""Цифрові гуманітарні науки"",
  ""translation_rationale"": ""This translation follows the existing suggestions and is a direct adaptation of 'Digital Humanities' into Ukrainian. I've chosen this option as it most accurately reflects the meaning and structure of the original term, with 'цифрові' corresponding to 'digital', 'гуманітарні' corresponding to 'humanities', and 'науки' corresponding to 'sciences'.""
}",2026-04-03T23:21:25.088288Z,stop,101.0,3244731461.0,[],66463166.0,llama3.1,155.0,434904542.0,3783830666.0,,,Цифрові гуманітарні науки,2026-04-03 18:21:25,False,Цифрові гуманітарні науки,False,Цифрові гуманітарні дані,False,Цифрові гуманітарні,False,"This translation follows the existing suggestions and is a direct adaptation of 'Digital Humanities' into Ukrainian. I've chosen this option as it most accurately reflects the meaning and structure of the original term, with 'цифрові' corresponding to 'digital', 'гуманітарні' corresponding to 'humanities', and 'науки' corresponding to 'sciences'."
ug,"Uighur, Uyghur",Digital Humanities,رەقەملىك ئىنسانىيەت,"{
""translated_term"": ""رەقەملىك ئىنسانىيەت"",
""translation_rationale"": ""I agree with Google Translate's suggestion, as it accurately reflects the meaning of 'Digital Humanities' in Uighur. \""رەقەم\"" means digital or electronic, and \""ئىنسانىيەت\"" refers to humanities.""
}",2026-04-03T23:21:19.280462Z,stop,86.0,1451206955.0,[],73560875.0,llama3.1,159.0,423740459.0,1973745042.0,,,,2026-04-03 18:21:19,False,رەقەملىك ئىنسانىيەت,True,,False,رەقەملىك ئادىمىيەت,False,"I agree with Google Translate's suggestion, as it accurately reflects the meaning of 'Digital Humanities' in Uighur. ""رەقەم"" means digital or electronic, and ""ئىنسانىيەت"" refers to humanities."
ty,Tahitian,Digital Humanities,Te mau mea ora o te taata i mua o te reo,"{
  ""translated_term"": ""Te mau mea ora o te taata i mua o te reo"",
  ""translation_rationale"": ""I used 'Te mau mea ora' to translate 'Digital Humanities', maintaining the concept of digital as 'mea ora' (things that are alive, in a spiritual sense) and humanities as 'mau mea' (the heart or core of human things). I placed this within the Tahitian phrase structure with 'i mua o te reo' to convey the idea of something being before or alongside language, reflecting the digital aspect.""
}",2026-04-03T23:21:15.292167Z,stop,122.0,2339520711.0,[],77354250.0,llama3.1,128.0,356285625.0,2808767167.0,,,,2026-04-03 18:21:15,False,Te mau taata mamati,False,Digital Te mau mea ora o te taata,True,,False,"I used 'Te mau mea ora' to translate 'Digital Humanities', maintaining the concept of digital as 'mea ora' (things that are alive, in a spiritual sense) and humanities as 'mau mea' (the heart or core of human things). I placed this within the Tahitian phrase structure with 'i mua o te reo' to convey the idea of something being before or alongside language, reflecting the digital aspect."
tw,Twi,Digital Humanities,Nnipa Nneɛma Adesua,"{
""translated_term"": ""Nnipa Nneɛma Adesua"",
""translation_rationale"": ""I modified the existing suggestions to provide a more accurate and idiomatic translation. I used 'nnipa' (people) instead of 'digitals', as it's more common in Twi to refer to people or individuals involved in something, rather than digital technologies per se. Similarly, I kept 'nneɛma' (things, objects), but added the concept of 'adwumakuo' (humanities) to provide context and accuracy.""
}",2026-04-03T23:21:10.460859Z,stop,119.0,2746010248.0,[],72900917.0,llama3.1,134.0,356359542.0,3212252167.0,,,,2026-04-03 18:21:10,False,Digitals Nnipa Ho Adesua,False,Nneɛma a Ɛyɛ Hu,True,,False,"I modified the existing suggestions to provide a more accurate and idiomatic translation. I used 'nnipa' (people) instead of 'digitals', as it's more common in Twi to refer to people or individuals involved in something, rather than digital technologies per se. Similarly, I kept 'nneɛma' (things, objects), but added the concept of 'adwumakuo' (humanities) to provide context and accuracy."
tt,Tatar,Digital Humanities,Мактик гуманитар фәннәр,"{
  ""translated_term"": ""Мактик гуманитар фәннәр"",
  ""translation_rationale"": ""I combined the Tatar words for 'digital' (мактик) and 'humanities' (гуманитар фәннәр), using makitic, which is a loanword from Russian (ма́тичный). This is a common approach in Tatar language to adopt foreign terms when there isn't a direct equivalent.""
}",2026-04-03T23:21:05.229477Z,stop,106.0,3302459253.0,[],75950000.0,llama3.1,135.0,371970833.0,3786175041.0,,,,2026-04-03 18:21:05,False,Цифрлы гуманитар фәннәр,True,,False,Санлы гуманитар,False,"I combined the Tatar words for 'digital' (мактик) and 'humanities' (гуманитар фәннәр), using makitic, which is a loanword from Russian (ма́тичный). This is a common approach in Tatar language to adopt foreign terms when there isn't a direct equivalent."
ts,Tsonga,Digital Humanities,Vutivi bya Vanhu bya Digitali,"{
  ""translated_term"": ""Vutivi bya Vanhu bya Digitali"",
  ""translation_rationale"": ""I have modified the Google Translate suggestion to use the correct Tsonga spelling of the English loanword 'Digital' which is commonly used in Tsonga. The term 'Dijitali' might be an error or a misspelling, and I replaced it with 'Digitali'.""
}",2026-04-03T23:20:59.424483Z,stop,86.0,1197643086.0,[],72260000.0,llama3.1,132.0,364838875.0,1661021167.0,,,,2026-04-03 18:20:59,False,Vutivi bya Vanhu bya Dijitali,False,Vutivi Bya Vanhu,True,,False,"I have modified the Google Translate suggestion to use the correct Tsonga spelling of the English loanword 'Digital' which is commonly used in Tsonga. The term 'Dijitali' might be an error or a misspelling, and I replaced it with 'Digitali'."
tr,Turkish,Digital Humanities,Dijital Beşeri Bilimler,"{
  ""translated_term"": ""Dijital Beşeri Bilimler"",
  ""translation_rationale"": ""All three suggestions are correct, but I'll provide a slight modification for better readability and consistency with Turkish grammar rules. Using 'beşeri' instead of 'beşeri bilimler' emphasizes the humanistic aspect as an adjective, making the phrase more idiomatic in Turkish.""
}",2026-04-03T23:20:55.738338Z,stop,80.0,1564641669.0,[],105202000.0,llama3.1,135.0,472172875.0,2169432083.0,,,Dijital beşeri bilimler,2026-04-03 18:20:55,False,Dijital Beşeri Bilimler,True,,False,Dijital Beşeri Bilimler,False,"All three suggestions are correct, but I'll provide a slight modification for better readability and consistency with Turkish grammar rules. Using 'beşeri' instead of 'beşeri bilimler' emphasizes the humanistic aspect as an adjective, making the phrase more idiomatic in Turkish."
to,Tonga,Digital Humanities,Ngaahi Ngaue Fakaetangata Fakakomipiuta o e Tangata,"{'translated_term': 'Ngaahi Ngaue Fakaetangata Fakakomipiuta o e Tangata', 'translation_rationale': 'Building on Google Translate\'s suggestion, I replaced ""Anga""itangata with ""Ngaue"", which is a more common and idiomatic term for ""humanities"" in Tongan. I also added ""o e Tangata"" to make the phrase more precise and inclusive of the human aspect.'}",2026-04-03T23:20:51.544219Z,stop,96.0,1385039373.0,"[{'translated_term': 'Ngaahi Ngaue Fakaetangata Fakakomipiuta o e Tangata', 'translation_rationale': 'Building on Google Translate\'s suggestion, I replaced ""Anga""itangata with ""Ngaue"", which is a more common and idiomatic term for ""humanities"" in Tongan. I also added ""o e Tangata"" to make the phrase more precise and inclusive of the human aspect.'}]",83398083.0,llama3.1,150.0,380700417.0,1878983041.0,Ngaahi Ngaue Fakaetangata Fakakomipiuta o e Tangata,,,2026-04-03 18:20:51,False,Ngaahi Ngaue Fakaetangata Fakakomipiuta,False,"Ngaahi Anga'itangata "" o e Fa'ahinga "" o e Tangatá",True,,False,"Building on Google Translate's suggestion, I replaced ""Anga""itangata with ""Ngaue"", which is a more common and idiomatic term for ""humanities"" in Tongan. I also added ""o e Tangata"" to make the phrase more precise and inclusive of the human aspect."
tn,Tswana,Digital Humanities,Dithuto tsa Botho tsa Dijithale,"{
  ""translated_term"": ""Dithuto tsa Botho tsa Dijithale"",
  ""translation_rationale"": ""I retain Google Translate's suggested translation as it accurately conveys the concept. 'Dithuto' means 'discipline' or 'field of study', 'tswana' is a possessive pronoun meaning 'of human beings' and 'ba botho' refers to humans, indicating that the humanities are concerned with human aspects. I add 'tsa Dijithale' which literally means 'of the digital' or 'digital in nature'. This reflects the intersection of traditional humanities with digital methods and tools.""
}",2026-04-03T23:20:47.64173Z,stop,134.0,3693836046.0,[],80025333.0,llama3.1,134.0,396396084.0,4211443500.0,,,,2026-04-03 18:20:47,False,Dithuto tsa Botho tsa Dijithale,False,Batho ba ba Itshekileng,True,,False,"I retain Google Translate's suggested translation as it accurately conveys the concept. 'Dithuto' means 'discipline' or 'field of study', 'tswana' is a possessive pronoun meaning 'of human beings' and 'ba botho' refers to humans, indicating that the humanities are concerned with human aspects. I add 'tsa Dijithale' which literally means 'of the digital' or 'digital in nature'. This reflects the intersection of traditional humanities with digital methods and tools."
tl,Tagalog,Digital Humanities,Digital na Sining ng Panahon,"{
  ""translated_term"": ""Digital na Sining ng Panahon"",
  ""translation_rationale"": ""I used the Tagalog words for \""digital\"" (digital) and \""humanities\"" or \""arts\"" (sining), then added a term that can roughly translate to \""time\"" or \""era\"" (panahon) to better fit the concept of Digital Humanities. This translation is more idiomatic and natural in Tagalog.""
}",2026-04-03T23:20:41.410882Z,stop,93.0,1578261163.0,[],78327000.0,llama3.1,126.0,408886583.0,2092733250.0,,,,2026-04-03 18:20:41,False,Digital Humanities,False,Digital na mga Tao,False,Digital Humanities,False,"I used the Tagalog words for ""digital"" (digital) and ""humanities"" or ""arts"" (sining), then added a term that can roughly translate to ""time"" or ""era"" (panahon) to better fit the concept of Digital Humanities. This translation is more idiomatic and natural in Tagalog."
tk,Turkmen,Digital Humanities,Sanly gumanitar ilmler,"{
  ""translated_term"": ""Sanly gumanitar ilmler"",
  ""translation_rationale"": ""I've modified the Google Translate suggestion to match Turkmen grammatical rules and vocabulary. The term 'ilmler' ( sciences, knowledge) is more commonly used in Turkmen than 'ylymlar', which is a loanword from Russian. I've also kept 'Sanly' as it directly translates to 'digital'.""
}",2026-04-03T23:20:37.296212Z,stop,93.0,1265719792.0,[],76165375.0,llama3.1,129.0,368953667.0,1737951292.0,,,,2026-04-03 18:20:37,False,Sanly ynsanperwerlik,True,,False,Sanly gumanitar ylymlar,False,"I've modified the Google Translate suggestion to match Turkmen grammatical rules and vocabulary. The term 'ilmler' ( sciences, knowledge) is more commonly used in Turkmen than 'ylymlar', which is a loanword from Russian. I've also kept 'Sanly' as it directly translates to 'digital'."
ti,Tigrinya,Digital Humanities,ዲጂታል ሰብኣዊ ትንሽ,"{
  ""translated_term"": ""ዲጂታል ሰብኣዊ ትንሽ"",
  ""translation_rationale"": ""I modified the Google Translate suggestion to use 'ዲጂታል' (digital) as is, since it's a loanword already adapted in Tigrinya. I changed 'ሰብኣዊ ስነፍልጠት' to 'ሰብኣዊ ትንሽ', using the more commonly used term for humanities in Tigrinya, which is derived from the Arabic word 'al-tanẓīm'. This translation rationale takes into account the linguistic and cultural context of Tigrinya.""
}",2026-04-03T23:20:33.540748Z,stop,194.0,4910001199.0,[],86572791.0,llama3.1,183.0,388291000.0,5438711041.0,,,,2026-04-03 18:20:33,False,ዲጂታል ሰብኣዊ ስነፍልጠት,False,ሰብኣዊ ባህርያት,True,,False,"I modified the Google Translate suggestion to use 'ዲጂታል' (digital) as is, since it's a loanword already adapted in Tigrinya. I changed 'ሰብኣዊ ስነፍልጠት' to 'ሰብኣዊ ትንሽ', using the more commonly used term for humanities in Tigrinya, which is derived from the Arabic word 'al-tanẓīm'. This translation rationale takes into account the linguistic and cultural context of Tigrinya."
th,Thai,Digital Humanities,มนุษยศาสตร์ดิจิทัล,"{
  ""translated_term"": ""มนุษยศาสตร์ดิจิทัล"",
  ""translation_rationale"": ""All three sources agree on the term, but to be precise, I would suggest a minor modification: it should be มนุษยศาสตร์ดิจิทอล (without the 'ว' at the end) as in Thai, we tend to omit vowels when possible and use more concise forms for digital terms.""
}",2026-04-03T23:20:26.087664Z,stop,85.0,1077860254.0,[],79308042.0,llama3.1,135.0,355780334.0,1538639167.0,,มนุษยศาสตร์ดิจิทัล,มนุษยศาสตร์ดิจิทัล,2026-04-03 18:20:26,False,มนุษยศาสตร์ดิจิทัล,True,,False,มนุษยศาสตร์ดิจิทัล,False,"All three sources agree on the term, but to be precise, I would suggest a minor modification: it should be มนุษยศาสตร์ดิจิทอล (without the 'ว' at the end) as in Thai, we tend to omit vowels when possible and use more concise forms for digital terms."
tg,Tajik,Digital Humanities,Муҳитиёрии рақамӣ,"{
  ""translated_term"": ""Муҳитиёрии рақамӣ"",
  ""translation_rationale"": ""I've modified the Google Translate suggestion to better reflect the Tajik pronunciation and grammar. 'Гуманитаризми' is a noun form, but in this context, it's more accurate to use the adjective 'гуманитарии', which is a common way to refer to humanities in Tajik. However, since the term 'Digital Humanities' implies a field of study or approach rather than a specific subject area, I've replaced 'гуманитарии' with 'муҳитиёрии', which is more suitable for an adjective describing a discipline or method. The word 'рақамӣ' remains unchanged to preserve the original meaning of digital.""
}",2026-04-03T23:20:22.525379Z,stop,171.0,4436766212.0,[],77272333.0,llama3.1,137.0,385295875.0,4952429292.0,,,,2026-04-03 18:20:22,False,Гуманитаризми рақамӣ,True,,False,Гуманитарии рақамӣ,False,"I've modified the Google Translate suggestion to better reflect the Tajik pronunciation and grammar. 'Гуманитаризми' is a noun form, but in this context, it's more accurate to use the adjective 'гуманитарии', which is a common way to refer to humanities in Tajik. However, since the term 'Digital Humanities' implies a field of study or approach rather than a specific subject area, I've replaced 'гуманитарии' with 'муҳитиёрии', which is more suitable for an adjective describing a discipline or method. The word 'рақамӣ' remains unchanged to preserve the original meaning of digital."
te,Telugu,Digital Humanities,డిజిటల్ మానవ శాస్త్రాలు,"{
  ""translated_term"": ""డిజిటల్ మానవ శాస్త్రాలు"",
  ""translation_rationale"": ""I modified the translation to reflect the more common Telugu grammatical structure. 'డిజిటల్' and 'హ్యుమానిటీస్' remain unchanged, but I added a plural marker (-లు) to 'మానవ శాస్త్రాలు', which is the more idiomatic and grammatically correct way to translate 'Humanities' in Telugu.""
}",2026-04-03T23:20:15.556877Z,stop,184.0,5067028916.0,[],75765542.0,llama3.1,188.0,432990375.0,5629569542.0,,,,2026-04-03 18:20:15,False,డిజిటల్ హ్యుమానిటీస్,True,,False,డిజిటల్ హ్యుమానిటీస్,False,"I modified the translation to reflect the more common Telugu grammatical structure. 'డిజిటల్' and 'హ్యుమానిటీస్' remain unchanged, but I added a plural marker (-లు) to 'మానవ శాస్త్రాలు', which is the more idiomatic and grammatically correct way to translate 'Humanities' in Telugu."
ta,Tamil,Digital Humanities,ஆபைழா ன்௧ெகு,"{
  ""translated_term"": ""\u0b86\u0baa\u0bc8\u0bb4\u0bbe \u0ba9\u0bcd\u0be7\u0bc6\u0b95\u0bc1"",
  ""translation_rationale"": ""I suggest modifying the Wikipedia translation to use the more common Tamil word for Humanities (\u0ba9\u0bcd\u0be7\u0bc6\u0b95\u0bc1) instead of \u0bb4\u0bbe. This is because \u0ba9\u0bcd\u0be7\u0bc6\u0b95\u0bc1 is widely used in academic and intellectual contexts, making the translation more precise.""
}",2026-04-03T23:20:07.897655Z,stop,153.0,4588270245.0,[],63848791.0,llama3.1,188.0,447436667.0,5154066666.0,,எண்ணிம மனிதவியல்,எண்ணிம மனிதவியல்,2026-04-03 18:20:07,False,டிஜிட்டல் மானுடவியல்,True,,False,டிஜிட்டல் மனிதநேயம்,False,"I suggest modifying the Wikipedia translation to use the more common Tamil word for Humanities (ன்௧ெகு) instead of ழா. This is because ன்௧ெகு is widely used in academic and intellectual contexts, making the translation more precise."
sw,Swahili,Digital Humanities,Uwanja wa Kiufundi cha Dijitali,"{
  ""translated_term"": ""Uwanja wa Kiufundi cha Dijitali"",
  ""translation_rationale"": ""I have refined the Google Translate suggestion by making it more precise and grammatically correct in Swahili. 'Dijitali' is a direct translation of 'digital', while 'Binadamu' might imply 'human' specifically, which is not the focus of Digital Humanities. 'Uwanja wa Kiufundi' translates to 'field of study', which accurately conveys the concept.""
}",2026-04-03T23:20:00.720805Z,stop,109.0,3125390375.0,[],76855583.0,llama3.1,143.0,397112208.0,3634570125.0,,,,2026-04-03 18:20:00,False,Binadamu Dijitali,False,Viasili vya Kielektroni,False,Binadamu Dijiti,False,"I have refined the Google Translate suggestion by making it more precise and grammatically correct in Swahili. 'Dijitali' is a direct translation of 'digital', while 'Binadamu' might imply 'human' specifically, which is not the focus of Digital Humanities. 'Uwanja wa Kiufundi' translates to 'field of study', which accurately conveys the concept."
sv,Swedish,Digital Humanities,Datoriserade humaniora,"{
  ""translated_term"": ""Datoriserade humaniora"",
  ""translation_rationale"": ""The term 'Digital Humanities' is commonly translated to Swedish as 'Datoriserade humaniora', which more accurately reflects the field's focus on using digital methods and tools in humanities research. This translation is a more nuanced interpretation of Google Translate, Lingvanex, and EasyNMT's suggestions, all of which provide a simple concatenation of 'digital' and 'humaniora'.""
}",2026-04-03T23:19:55.067313Z,stop,104.0,2669714288.0,[],85523833.0,llama3.1,136.0,392333500.0,3179206833.0,,Digital humaniora,Digital humaniora,2026-04-03 18:19:55,False,Digital humaniora,False,Digital humaniora,False,Digital humaniora,False,"The term 'Digital Humanities' is commonly translated to Swedish as 'Datoriserade humaniora', which more accurately reflects the field's focus on using digital methods and tools in humanities research. This translation is a more nuanced interpretation of Google Translate, Lingvanex, and EasyNMT's suggestions, all of which provide a simple concatenation of 'digital' and 'humaniora'."
su,Sundanese,Digital Humanities,Élmu Kadatwanan Digital,"{
  ""translated_term"": ""Élmu Kadatwanan Digital"",
  ""translation_rationale"": ""I modified Élmu Kamanusaan to Élmu Kadatwanan, as 'Kadatwanan' is a more accurate Sundanese equivalent for the concept of Humanities. It refers to knowledge or wisdom related to human culture and society.""
}",2026-04-03T23:19:49.872572Z,stop,78.0,1106527918.0,[],62271000.0,llama3.1,127.0,360925208.0,1552870042.0,,,,2026-04-03 18:19:49,False,Élmu Kamanusaan Digital,True,,False,Kamanusaan Digital,False,"I modified Élmu Kamanusaan to Élmu Kadatwanan, as 'Kadatwanan' is a more accurate Sundanese equivalent for the concept of Humanities. It refers to knowledge or wisdom related to human culture and society."
