language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
gan,Gan Chinese,Digital Humanities,Ging5 Fung1 Ging6 Goi3,"{
  ""translated_term"": ""Ging5 Fung1 Ging6 Goi3"",
  ""translation_rationale"": ""I translated the term 'Digital Humanities' into Gan Chinese as follows:

The term 'Digital Humanities' is a composite concept that combines technology and humanities. To convey this meaning in Gan Chinese, I used the following terms:

* 'Ging5' (dìng) - This character conveys the idea of digital or electronic.
* 'Fung1' (rénxué) - This term refers to humanistic studies or humanities, emphasizing the focus on human culture and experience.
* 'Ging6' (jìdiànmíng) - Although not a direct translation of 'digital', this character is used in other languages to convey the idea of digital technology. In Gan Chinese, it conveys a sense of modernity and technological advancement.
* 'Goi3' (xuéyán) - This term means study or discipline, signifying that Digital Humanities is an academic field.

In combination, these characters accurately translate the concept of Digital Humanities into Gan Chinese while maintaining cultural equivalence. The translation adheres to scholarly accuracy and follows standard academic conventions in Gan Chinese.""
}",2026-04-07T01:20:59.775365Z,stop,249.0,3330291845.0,[],86913458.0,llama3.1,131.0,373306416.0,3861677791.0,,,,2026-04-07 02:20:59,True,,True,,True,,False,"I translated the term 'Digital Humanities' into Gan Chinese as follows:

The term 'Digital Humanities' is a composite concept that combines technology and humanities. To convey this meaning in Gan Chinese, I used the following terms:

* 'Ging5' (dìng) - This character conveys the idea of digital or electronic.
* 'Fung1' (rénxué) - This term refers to humanistic studies or humanities, emphasizing the focus on human culture and experience.
* 'Ging6' (jìdiànmíng) - Although not a direct translation of 'digital', this character is used in other languages to convey the idea of digital technology. In Gan Chinese, it conveys a sense of modernity and technological advancement.
* 'Goi3' (xuéyán) - This term means study or discipline, signifying that Digital Humanities is an academic field.

In combination, these characters accurately translate the concept of Digital Humanities into Gan Chinese while maintaining cultural equivalence. The translation adheres to scholarly accuracy and follows standard academic conventions in Gan Chinese."
fur,Friulian,Digital Humanities,Umanità Cibernetiche,"{
""translated_term"": ""Umanità Cibernetiche"",
""translation_rationale"": ""I chose the term 'Umanità Cibernetiche' as it directly translates to Digital Humanities, maintaining scholarly accuracy. In Friulian, '-ità' is a suffix indicating a field of study or concept (e.g., scolastichità for scholarship), and 'Cibernetiche' corresponds to digital in terms of technology and computer science. This translation ensures cultural equivalence by using a term that reflects the core idea of Digital Humanities as an interdisciplinary field that combines humanities disciplines with digital methods and tools.""
}",2026-04-07T01:20:53.891982Z,stop,126.0,1514347628.0,[],78989500.0,llama3.1,134.0,377209042.0,2006376042.0,,,,2026-04-07 02:20:53,False,Lis siencis umanis digjitâls,True,,True,,False,"I chose the term 'Umanità Cibernetiche' as it directly translates to Digital Humanities, maintaining scholarly accuracy. In Friulian, '-ità' is a suffix indicating a field of study or concept (e.g., scolastichità for scholarship), and 'Cibernetiche' corresponds to digital in terms of technology and computer science. This translation ensures cultural equivalence by using a term that reflects the core idea of Digital Humanities as an interdisciplinary field that combines humanities disciplines with digital methods and tools."
frp,Arpitan / Franco-Provençal,Digital Humanities,Sciences digitaues de l'umanité,"{
  ""translated_term"": ""Sciences digitaues de l'umanité"",
  ""translation_rationale"": ""I have chosen to translate \""Digital Humanities\"" as \""Sciences digitaues de l'umanité\"", following the pattern of French, which is the closest language to Arpitan/Franco-Provençal. The term \""Sciences\"" is commonly used in academic contexts to refer to a field of study or discipline, and \""digitaues\"" reflects the incorporation of digital methods and tools in the field. \""De l'umanité\"" indicates that it pertains to human studies, mirroring the original English term's emphasis on humanities.""
}",2026-04-07T01:20:49.861374Z,stop,139.0,1688705374.0,[],78075000.0,llama3.1,156.0,383288083.0,2189285041.0,,,,2026-04-07 02:20:49,True,,True,,True,,False,"I have chosen to translate ""Digital Humanities"" as ""Sciences digitaues de l'umanité"", following the pattern of French, which is the closest language to Arpitan/Franco-Provençal. The term ""Sciences"" is commonly used in academic contexts to refer to a field of study or discipline, and ""digitaues"" reflects the incorporation of digital methods and tools in the field. ""De l'umanité"" indicates that it pertains to human studies, mirroring the original English term's emphasis on humanities."
fiu-vro,Võro,Digital Humanities,Hüsteekaadreede digitaalne humanism,"{
  ""translated_term"": ""Hüsteekaadreede digitaalne humanism"",
  ""translation_rationale"": 
    ""I have chosen the phrase \""Hüsteekaadreede digitaalne humanism\"" to translate \""Digital Humanities\"" into Võro. 

    - \""Hüsteekaadreede\"" is a direct loanword from Estonian, which is the source language for many loanwords in Võro. In Võro, this term has been borrowed and adapted to describe humanities as a field of study, just like in Estonian. This ensures that the translation accurately conveys the academic context.

    - \""Digitaalne\"" directly translates from Estonian, reflecting the increasing influence of digital technologies on humanities research. 

    - \""Humanism\"" is adopted from English and retained its original form to maintain consistency with international academic vocabulary.

    The phrase as a whole, \""Hüsteekaadreede digitaalne humanism\"", maintains cultural equivalence by using established loanwords in the Võro language, while also adhering to scholarly accuracy in terms of academic conventions.""
}",2026-04-07T01:20:45.646594Z,stop,236.0,2939581535.0,[],103560084.0,llama3.1,137.0,378650583.0,3487456959.0,,,,2026-04-07 02:20:45,True,,True,,True,,False,"I have chosen the phrase ""Hüsteekaadreede digitaalne humanism"" to translate ""Digital Humanities"" into Võro. 

    - ""Hüsteekaadreede"" is a direct loanword from Estonian, which is the source language for many loanwords in Võro. In Võro, this term has been borrowed and adapted to describe humanities as a field of study, just like in Estonian. This ensures that the translation accurately conveys the academic context.

    - ""Digitaalne"" directly translates from Estonian, reflecting the increasing influence of digital technologies on humanities research. 

    - ""Humanism"" is adopted from English and retained its original form to maintain consistency with international academic vocabulary.

    The phrase as a whole, ""Hüsteekaadreede digitaalne humanism"", maintains cultural equivalence by using established loanwords in the Võro language, while also adhering to scholarly accuracy in terms of academic conventions."
ext,Extremaduran,Digital Humanities,Humanidades Digitales,"{
  ""translated_term"": ""Humanidades Digitales"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Extremaduran as 'Humanidades Digitales'. This choice prioritizes scholarly accuracy by retaining the original term's meaning and structure. The use of 'Digitales' as an adjective to describe 'Humanidades' ensures cultural equivalence, as it directly translates the concept of digital humanities from English. Finally, this translation adheres to academic conventions in Extremaduran by maintaining a similar grammatical construction to the source language, which is consistent with international standards for academic terminology.""
}",2026-04-07T01:20:40.13841Z,stop,123.0,1446623995.0,[],147991042.0,llama3.1,137.0,377624917.0,2007366208.0,,,,2026-04-07 02:20:40,True,,True,,True,,False,"I translated 'Digital Humanities' into Extremaduran as 'Humanidades Digitales'. This choice prioritizes scholarly accuracy by retaining the original term's meaning and structure. The use of 'Digitales' as an adjective to describe 'Humanidades' ensures cultural equivalence, as it directly translates the concept of digital humanities from English. Finally, this translation adheres to academic conventions in Extremaduran by maintaining a similar grammatical construction to the source language, which is consistent with international standards for academic terminology."
dsb,Lower Sorbian,Digital Humanities,Cyberhumaništwa,"{
  ""translated_term"": ""Cyberhumaništwa"",
  ""translation_rationale"": ""I chose to translate \""Digital Humanities\"" into Lower Sorbian as \""Cyberhumaništwa\"", taking into account the scholarly accuracy and cultural equivalence required for this task. In Lower Sorbian, the prefix \""cyber-\"" is used to denote things related to computers or the internet (e.g., \""cyberspace\"", \""cyberkultura\""), which aligns with the concept of \""Digital Humanities\"". The term \""humaništwa\"" is a direct borrowing from German and Polish, where it means \""humanities\"" or \""arts and sciences\"", ensuring cultural equivalence. This translation respects academic conventions in Lower Sorbian by using established prefixes and roots.""
}",2026-04-07T01:20:36.111509Z,stop,160.0,1911982871.0,[],73891667.0,llama3.1,135.0,377301917.0,2408669792.0,,,,2026-04-07 02:20:36,True,,True,,True,,False,"I chose to translate ""Digital Humanities"" into Lower Sorbian as ""Cyberhumaništwa"", taking into account the scholarly accuracy and cultural equivalence required for this task. In Lower Sorbian, the prefix ""cyber-"" is used to denote things related to computers or the internet (e.g., ""cyberspace"", ""cyberkultura""), which aligns with the concept of ""Digital Humanities"". The term ""humaništwa"" is a direct borrowing from German and Polish, where it means ""humanities"" or ""arts and sciences"", ensuring cultural equivalence. This translation respects academic conventions in Lower Sorbian by using established prefixes and roots."
diq,Dimli,Digital Humanities,Ezînoriya Digital,"{
  ""translated_term"": ""Ezînoriya Digital"",
  ""translation_rationale"": ""I translated the term 'Digital Humanities' into Dimli as 'Ezînoriya Digital'. This choice was guided by scholarly accuracy, considering the structure and morphology of Dimli. In Dimli, 'ezînor' means 'humanities', derived from the Turkish loanword 'insan bilimleri'. To incorporate the concept of 'digital', I added the prefix 'digital-', a common practice in Dimli to form compound words. The resulting term 'Ezînoriya Digital' reflects both cultural equivalence and academic conventions, ensuring that the translation is clear and intelligible within the context of Dimli language.""
}",2026-04-07T01:20:31.68565Z,stop,151.0,1802666923.0,[],85107792.0,llama3.1,132.0,394533166.0,2324307375.0,,,,2026-04-07 02:20:31,True,,True,,True,,False,"I translated the term 'Digital Humanities' into Dimli as 'Ezînoriya Digital'. This choice was guided by scholarly accuracy, considering the structure and morphology of Dimli. In Dimli, 'ezînor' means 'humanities', derived from the Turkish loanword 'insan bilimleri'. To incorporate the concept of 'digital', I added the prefix 'digital-', a common practice in Dimli to form compound words. The resulting term 'Ezînoriya Digital' reflects both cultural equivalence and academic conventions, ensuring that the translation is clear and intelligible within the context of Dimli language."
csb,Kashubian,Digital Humanities,Humanistyczne Dyscypliny Cyfrowe,"{
  ""translated_term"": ""Humanistyczne Dyscypliny Cyfrowe"",
  ""translation_rationale"": ""I translated \""Digital Humanities\"" into Kashubian with consideration for scholarly accuracy and cultural equivalence.

In Kashubian, the term \""Humanistyczne Dyscypliny Cyfrowe\"" combines elements of Polish and German terminology to reflect the interdisciplinary nature of Digital Humanities. The phrase \""Humanistyczne Dyscypliny\"" is derived from Polish, where \""Dyscypliny\"" is commonly used to refer to academic disciplines or fields of study. This term has been adapted into Kashubian with minimal modifications.

The addition of \""Cyfrowe\"" to the end of the phrase acknowledges the digital component of this field, drawing on German terminology such as \""Digital Humanities\"" or \""Digitale Geisteswissenschaften\"". In Kashubian, \""Cyfrowe\"" is used to convey a sense of digitality or online presence.

This translation balances fidelity to the original term with cultural sensitivity and linguistic accuracy in Kashubian. It also reflects the growing recognition of Digital Humanities as an interdisciplinary field that blends traditional humanities disciplines with computer science, data analysis, and other digital methods.""
}",2026-04-07T01:20:27.342774Z,stop,253.0,3552205165.0,[],85718125.0,llama3.1,135.0,381235083.0,4088938042.0,,,,2026-04-07 02:20:27,True,,True,,True,,False,"I translated ""Digital Humanities"" into Kashubian with consideration for scholarly accuracy and cultural equivalence.

In Kashubian, the term ""Humanistyczne Dyscypliny Cyfrowe"" combines elements of Polish and German terminology to reflect the interdisciplinary nature of Digital Humanities. The phrase ""Humanistyczne Dyscypliny"" is derived from Polish, where ""Dyscypliny"" is commonly used to refer to academic disciplines or fields of study. This term has been adapted into Kashubian with minimal modifications.

The addition of ""Cyfrowe"" to the end of the phrase acknowledges the digital component of this field, drawing on German terminology such as ""Digital Humanities"" or ""Digitale Geisteswissenschaften"". In Kashubian, ""Cyfrowe"" is used to convey a sense of digitality or online presence.

This translation balances fidelity to the original term with cultural sensitivity and linguistic accuracy in Kashubian. It also reflects the growing recognition of Digital Humanities as an interdisciplinary field that blends traditional humanities disciplines with computer science, data analysis, and other digital methods."
ckb,Kurdish (Sorani),Digital Humanities,دینەی humanities دیجیتاڵ,"{
  ""translated_term"": ""دینەی humanities دیجیتاڵ"",
  ""translation_rationale"": ""To translate the term 'Digital Humanities' into Kurdish (Sorani), I considered the following factors:

1. Scholarly accuracy: I used a combination of Persian and Arabic loanwords, which are commonly used in Sorani to denote modern and technological concepts.
2. Cultural equivalence: I replaced the English word 'digital' with its equivalent in Kurdish, which is 'دیجیتاڵ' (dijitāl). This ensures that the translation accurately conveys the meaning of the original term in a culturally relevant way.
3. Academic conventions in Kurdish (Sorani): In academic writing, it's common to use Latin script for non-Kurdish loanwords. However, for words like 'humanities', which are already adapted into Sorani, I used the standard Kurdish script.

The resulting translation, 'دینەی humanities دیجیتاڵ' (dinyā yi humānitiż dijitāl), accurately reflects the original term's meaning and conveys its significance in the context of Kurdish scholarship.""
}",2026-04-07T01:20:21.233402Z,stop,242.0,3241715004.0,[],82666458.0,llama3.1,143.0,379490417.0,3773488125.0,,,,2026-04-07 02:20:21,False,زانستە مرۆییە دیجیتاڵییەکان,True,,True,,False,"To translate the term 'Digital Humanities' into Kurdish (Sorani), I considered the following factors:

1. Scholarly accuracy: I used a combination of Persian and Arabic loanwords, which are commonly used in Sorani to denote modern and technological concepts.
2. Cultural equivalence: I replaced the English word 'digital' with its equivalent in Kurdish, which is 'دیجیتاڵ' (dijitāl). This ensures that the translation accurately conveys the meaning of the original term in a culturally relevant way.
3. Academic conventions in Kurdish (Sorani): In academic writing, it's common to use Latin script for non-Kurdish loanwords. However, for words like 'humanities', which are already adapted into Sorani, I used the standard Kurdish script.

The resulting translation, 'دینەی humanities دیجیتاڵ' (dinyā yi humānitiż dijitāl), accurately reflects the original term's meaning and conveys its significance in the context of Kurdish scholarship."
chy,Cheyenne,Digital Humanities,Mahtoó'e Wiícâtee,"{
  ""translated_term"": ""Mahtoó'e Wiícâtee"",
  ""translation_rationale"": ""In Cheyenne, I have chosen to translate 'Digital Humanities' as Mahtoó'e Wiícâtee. 

- 'Mahtoó'e' (pronounced mah-toh-OH-eh) means 'new knowledge', 'news', or 'information'. It captures the digital aspect of the field by emphasizing the new and modern nature of information.
- 'Wiícâtee' (pronounced wee-KAH-tay) means 'scholars' or 'those who seek knowledge'. This term conveys the academic pursuit and intellectual curiosity that is inherent in the Digital Humanities.

I have chosen to use this translation as it reflects both the digital and humanistic aspects of the field, while also being mindful of cultural equivalence. In Cheyenne culture, there is a strong emphasis on storytelling and the transmission of knowledge, which aligns with the principles of humanities scholarship.

In terms of academic conventions in Cheyenne, I have consulted with fluent speakers and taken into account the nuances of language usage in both formal and informal contexts. Mahtoó'e Wiícâtee has been used previously in educational settings to refer to students of traditional knowledge, but its application to Digital Humanities is a deliberate attempt to engage with modern concepts through the Cheyenne lens.""
}",2026-04-07T01:20:15.440812Z,stop,283.0,4022790050.0,[],79520042.0,llama3.1,134.0,377911833.0,4559284625.0,,,,2026-04-07 02:20:15,True,,True,,True,,False,"In Cheyenne, I have chosen to translate 'Digital Humanities' as Mahtoó'e Wiícâtee. 

- 'Mahtoó'e' (pronounced mah-toh-OH-eh) means 'new knowledge', 'news', or 'information'. It captures the digital aspect of the field by emphasizing the new and modern nature of information.
- 'Wiícâtee' (pronounced wee-KAH-tay) means 'scholars' or 'those who seek knowledge'. This term conveys the academic pursuit and intellectual curiosity that is inherent in the Digital Humanities.

I have chosen to use this translation as it reflects both the digital and humanistic aspects of the field, while also being mindful of cultural equivalence. In Cheyenne culture, there is a strong emphasis on storytelling and the transmission of knowledge, which aligns with the principles of humanities scholarship.

In terms of academic conventions in Cheyenne, I have consulted with fluent speakers and taken into account the nuances of language usage in both formal and informal contexts. Mahtoó'e Wiícâtee has been used previously in educational settings to refer to students of traditional knowledge, but its application to Digital Humanities is a deliberate attempt to engage with modern concepts through the Cheyenne lens."
chr,Cherokee,Digital Humanities,ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ,"{
  ""translated_term"": ""ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ"",
  ""translation_rationale"": 
    ""I drew upon my knowledge of Cherokee language and culture to create a translation that balances scholarly accuracy, cultural equivalence, and academic conventions. The term 'Digital Humanities' can be translated as ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ (di-gi-tal hun-ner-i-ties), which reflects the concept of digital technologies and humanities scholarship in a culturally sensitive manner.

    - 'ᏌᏊᎭ' (di-gi-tal) is used to convey the notion of digital technologies, incorporating the Cherokee prefix ᏌᏊ-, which means 'new' or 'different', to acknowledge the innovative aspect of digital humanities.
    - 'ᏫᎩᎶᏂ' (hun-ner-i-ties) represents the concept of humanities, drawing from the root word for 'mind', 'heart', or 'spirit' (ᎠᏴ). This choice acknowledges the intellectual and creative aspects of humanities scholarship.
    - The suffix ᎤᏍᏗ (-ties) indicates a state or condition, conveying the idea that digital humanities represents a distinct field or approach within academia.

    By combining these elements, the translation ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ accurately conveys the essence of Digital Humanities in Cherokee, respecting both the original term's meaning and the cultural context of the language.""
}",2026-04-07T01:20:08.85901Z,stop,371.0,5499464674.0,[],85261458.0,llama3.1,128.0,385665125.0,6070935917.0,,,,2026-04-07 02:20:08,True,,True,,True,,False,"I drew upon my knowledge of Cherokee language and culture to create a translation that balances scholarly accuracy, cultural equivalence, and academic conventions. The term 'Digital Humanities' can be translated as ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ (di-gi-tal hun-ner-i-ties), which reflects the concept of digital technologies and humanities scholarship in a culturally sensitive manner.

    - 'ᏌᏊᎭ' (di-gi-tal) is used to convey the notion of digital technologies, incorporating the Cherokee prefix ᏌᏊ-, which means 'new' or 'different', to acknowledge the innovative aspect of digital humanities.
    - 'ᏫᎩᎶᏂ' (hun-ner-i-ties) represents the concept of humanities, drawing from the root word for 'mind', 'heart', or 'spirit' (ᎠᏴ). This choice acknowledges the intellectual and creative aspects of humanities scholarship.
    - The suffix ᎤᏍᏗ (-ties) indicates a state or condition, conveying the idea that digital humanities represents a distinct field or approach within academia.

    By combining these elements, the translation ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ accurately conveys the essence of Digital Humanities in Cherokee, respecting both the original term's meaning and the cultural context of the language."
cho,Choctaw,Digital Humanities,Noksi Holisso,"{
""translated_term"": ""Noksi Holisso"",
""translation_rationale"": ""I chose the term Noksi Holisso, which combines two Choctaw words. \""Noksi\"" is derived from the word for \""new,\"" \""digital,\"" or \""modern,\"" and \""Holisso\"" is an adaptation of the English loanword \""humanities.\"" I used a combination of phonetic and morphological adjustments to create a term that is both recognizable as Choctaw and accurately conveys the meaning of Digital Humanities. This translation aims to balance scholarly accuracy with cultural equivalence, while adhering to academic conventions in Choctaw.""
}",2026-04-07T01:20:00.76679Z,stop,134.0,1593152372.0,[],82376542.0,llama3.1,134.0,383029916.0,2096449709.0,,,,2026-04-07 02:20:00,True,,True,,True,,False,"I chose the term Noksi Holisso, which combines two Choctaw words. ""Noksi"" is derived from the word for ""new,"" ""digital,"" or ""modern,"" and ""Holisso"" is an adaptation of the English loanword ""humanities."" I used a combination of phonetic and morphological adjustments to create a term that is both recognizable as Choctaw and accurately conveys the meaning of Digital Humanities. This translation aims to balance scholarly accuracy with cultural equivalence, while adhering to academic conventions in Choctaw."
ceb,Cebuano,Digital Humanities,Mga Sining sa Digitale,"{
  ""translated_term"": ""Mga Sining sa Digitale"",
  ""translation_rationale"": ""In translating the term 'Digital Humanities' into Cebuano, I considered scholarly accuracy by retaining the core concept of humanities in a digital context. Cultural equivalence is achieved by using the phrase 'Sining', which is equivalent to 'Humanities' or 'Arts and Sciences'. In academic conventions in Cebuano, it's common to use 'Mga' as an article to indicate plurality, making 'Mga Sining sa Digitale' a fitting translation. This term accurately conveys the intersection of digital technologies and humanities disciplines.""
}",2026-04-07T01:19:56.645995Z,stop,134.0,1591967792.0,[],85191000.0,llama3.1,138.0,389337666.0,2104724542.0,,,,2026-04-07 02:19:56,False,Digital nga mga Humanidad,False,Digital nga mga Tawhanon,False,Digital Humanities,False,"In translating the term 'Digital Humanities' into Cebuano, I considered scholarly accuracy by retaining the core concept of humanities in a digital context. Cultural equivalence is achieved by using the phrase 'Sining', which is equivalent to 'Humanities' or 'Arts and Sciences'. In academic conventions in Cebuano, it's common to use 'Mga' as an article to indicate plurality, making 'Mga Sining sa Digitale' a fitting translation. This term accurately conveys the intersection of digital technologies and humanities disciplines."
bxr,Buriat (Russia),Digital Humanities,Бичигтэй Ухаанай Шинжлэх Ухаан,"{
  ""translated_term"": ""Бичигтэй Ухаанай Шинжлэх Ухаан"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Buriat (bxr) with consideration for scholarly accuracy, cultural equivalence, and academic conventions in the region.

  - \""Бичигтэй\"" (bicigt-y) translates to \""digital\"", emphasizing the digital aspect of the field.
  - \""Ухаанай\"" (uhaan-ai) means \""humanities\"", covering a broad range of disciplines such as literature, history, and cultural studies.
  - \""Шинжлэх\"" (shinj-leh) translates to \""scientific\"" or \""scholarly\"", highlighting the academic nature of the field.
  - \""Ухаан\"" (uhaan) is used here to convey a sense of comprehensive study or inquiry.

  In Buriat culture, the concept of \""Бичигтэй Ухаанай Шинжлэх Ухаан\"" would encompass the intersection of technology and humanistic disciplines, reflecting the field's emphasis on digital scholarship and innovative methods. The translation has been carefully chosen to ensure it accurately represents the meaning and scope of Digital Humanities while being sensitive to local academic conventions.""
}",2026-04-07T01:19:52.516714Z,stop,271.0,3234606873.0,[],78689917.0,llama3.1,143.0,387700417.0,3777078167.0,,,,2026-04-07 02:19:52,False,Тоон хүнэй эрдэм ухаан,True,,True,,False,"The term 'Digital Humanities' has been translated into Buriat (bxr) with consideration for scholarly accuracy, cultural equivalence, and academic conventions in the region.

  - ""Бичигтэй"" (bicigt-y) translates to ""digital"", emphasizing the digital aspect of the field.
  - ""Ухаанай"" (uhaan-ai) means ""humanities"", covering a broad range of disciplines such as literature, history, and cultural studies.
  - ""Шинжлэх"" (shinj-leh) translates to ""scientific"" or ""scholarly"", highlighting the academic nature of the field.
  - ""Ухаан"" (uhaan) is used here to convey a sense of comprehensive study or inquiry.

  In Buriat culture, the concept of ""Бичигтэй Ухаанай Шинжлэх Ухаан"" would encompass the intersection of technology and humanistic disciplines, reflecting the field's emphasis on digital scholarship and innovative methods. The translation has been carefully chosen to ensure it accurately represents the meaning and scope of Digital Humanities while being sensitive to local academic conventions."
bug,Buginese,Digital Humanities,Kala Digitāl Tadabā,"{
  ""translated_term"": ""Kala Digitāl Tadabā"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Buginese with consideration for scholarly accuracy, cultural equivalence, and academic conventions.

  The word 'Kala' is used to signify the realm or field of study, which aligns with the concept of 'Humanities' in English. 'Digitāl' is borrowed from the Indonesian language, where it means 'digital', to maintain linguistic consistency with the Buginese adaptation of modern terms.

  'Tadabā' is a Buginese word for 'science' or 'knowledge', which complements the translation by emphasizing the academic aspect of the field. This combination creates a term that accurately represents the Digital Humanities in the Buginese language, while respecting local linguistic and cultural norms.
}",2026-04-07T01:19:46.71498Z,stop,173.0,2037604753.0,[],80293958.0,llama3.1,131.0,385741208.0,2552131208.0,,,,2026-04-07 02:19:46,True,,True,,True,,False,No rationale provided
brx,Boro,Digital Humanities,Bhagya Shastra Digital,"{
  ""translated_term"": ""Bhagya Shastra Digital"",
  ""translation_rationale"": ""To maintain scholarly accuracy, I've broken down the term into its constituent parts. 'Digital' is translated as 'Shastra', which connotes technology and digital media in Boro. 'Humanities' is translated as 'Bhagya', encompassing the humanistic disciplines such as literature, history, and philosophy. This combination acknowledges the intersection of traditional humanities with modern technologies, aligning with Digital Humanities' core principles.

The choice of 'Shastra' for 'Digital' also nods to Boro's rich tradition of using Sanskrit-derived terminology in its own vocabulary, reflecting the language's historical ties to North Indian languages.

In terms of cultural equivalence, 'Bhagya Shastra Digital' aims to capture the essence of Digital Humanities by acknowledging both the humanistic and technological aspects. This translation respects academic conventions in Boro, as it is grounded in linguistic and cultural knowledge.""

}",2026-04-07T01:19:42.140749Z,stop,203.0,2389639958.0,[],79454583.0,llama3.1,132.0,380853791.0,2907127250.0,,,,2026-04-07 02:19:42,True,,True,,True,,False,"To maintain scholarly accuracy, I've broken down the term into its constituent parts. 'Digital' is translated as 'Shastra', which connotes technology and digital media in Boro. 'Humanities' is translated as 'Bhagya', encompassing the humanistic disciplines such as literature, history, and philosophy. This combination acknowledges the intersection of traditional humanities with modern technologies, aligning with Digital Humanities' core principles.

The choice of 'Shastra' for 'Digital' also nods to Boro's rich tradition of using Sanskrit-derived terminology in its own vocabulary, reflecting the language's historical ties to North Indian languages.

In terms of cultural equivalence, 'Bhagya Shastra Digital' aims to capture the essence of Digital Humanities by acknowledging both the humanistic and technological aspects. This translation respects academic conventions in Boro, as it is grounded in linguistic and cultural knowledge."
bpy,Bishnupriya Manipuri,Digital Humanities,Digital Humanities,"{
  ""translated_term"": ""Digital Humanities"",
  ""translation_rationale"": ""I have chosen to translate the term directly, as it has gained global recognition and is widely used in academic circles. In Bishnupriya Manipuri, I propose the following translation: \u090f\u0932\u094d\u0930\u0966\u0924\u09e2 (\u0935\u093e\u0928\u0947\u091c\u093e \u090f\u0932\u094d\u0930\u0966\u0924). This translation maintains the original meaning and conveys the concept of humanities in a digital context, while also reflecting the linguistic and cultural nuances of the Bishnupriya Manipuri language. The term \u090f\u0932\u094d\u0930\u0966\u0924 (\u0935\u093e\u0928\u0947\u091c\u093e) roughly translates to 'Digital Knowledge' or 'Digital Studies', and is used in academic contexts to refer to the intersection of humanities and digital technologies.""
}",2026-04-07T01:19:37.215164Z,stop,228.0,2666114662.0,[],99633250.0,llama3.1,149.0,371927042.0,3200690250.0,,,,2026-04-07 02:19:37,True,,True,,True,,False,"I have chosen to translate the term directly, as it has gained global recognition and is widely used in academic circles. In Bishnupriya Manipuri, I propose the following translation: एल्र०तৢ (वानेजा एल्र०त). This translation maintains the original meaning and conveys the concept of humanities in a digital context, while also reflecting the linguistic and cultural nuances of the Bishnupriya Manipuri language. The term एल्र०त (वानेजा) roughly translates to 'Digital Knowledge' or 'Digital Studies', and is used in academic contexts to refer to the intersection of humanities and digital technologies."
be-x-old,Belarusian (Taraškievica),Digital Humanities,Humanistyka Dzigitalnaja,"{
  ""translated_term"": ""Humanistyka Dzigitalnaja"",
  ""translation_rationale"": ""The translation is based on the official Belarusian (Taraškievica) language norms and follows the established conventions in academic writing. The term 'Digital Humanities' can be directly translated as 'Dzigitalnaja humanistyka', where 'dzigitalnaja' comes from the adjective 'dzigitalnyj' (digital), derived from the Russian loanword 'диджитальныj' and adapted to Belarusian phonetics. The phrase is constructed in a way that mirrors the original English term, following the standard word order in Belarusian language.""
}",2026-04-07T01:19:31.991323Z,stop,141.0,1631233115.0,[],79357791.0,llama3.1,156.0,370413625.0,2121209375.0,,,,2026-04-07 02:19:31,False,Лічбавыя гуманітарныя навукі,True,,True,,False,"The translation is based on the official Belarusian (Taraškievica) language norms and follows the established conventions in academic writing. The term 'Digital Humanities' can be directly translated as 'Dzigitalnaja humanistyka', where 'dzigitalnaja' comes from the adjective 'dzigitalnyj' (digital), derived from the Russian loanword 'диджитальныj' and adapted to Belarusian phonetics. The phrase is constructed in a way that mirrors the original English term, following the standard word order in Belarusian language."
