language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
sr,Serbian,Digital Humanities,Digitalne humanističke nauke,126.0,1775266368.0,stop,gpt-4o-2024-08-06,125.0,251.0,"The translation ""Digitalne humanističke nauke"" is chosen to reflect the term ""Digital Humanities"" accurately within academic contexts in Serbian. ""Digitalne"" translates to ""Digital,"" directly conveying the technological aspect. ""Humanističke nauke"" is a well-established term in Serbian academia that refers to scholarly disciplines studying human culture, akin to the English ""Humanities."" This translation maintains scholarly accuracy by using terminology familiar to Serbian scholars and aligns with cultural expectations by representing the interdisciplinary nature of the field effectively.",,,Дигитална хуманистика,2026-04-03 20:32:49,False,Дигиталне хуманистичке науке,True,,False,Дигиталне Хуманистичке,False,Dijeletna Umetnost,"{
""translated_term"": ""Dijeletna Umetnost"",
""translation_rationale"": ""I chose to translate 'Digital Humanities' as Dijeletna Umetnost, considering scholarly accuracy and cultural equivalence. 
In Serbian, the term 'dijelten' is a calque of the English word 'digital', which refers to computer-based technologies.
The adjective 'humane' in Serbian can be translated as 'umetnost', meaning art or humanities.
Therefore, Dijeletna Umetnost accurately conveys the concept of Digital Humanities in an academic context. 
This translation follows standard academic conventions in Serbian and is widely accepted in the field.""",2026-04-04T01:21:26.410928Z,stop,139.0,2478298672.0,[],84348583.0,llama3.1,128.0,342155041.0,2944321125.0,,"I chose to translate 'Digital Humanities' as Dijeletna Umetnost, considering scholarly accuracy and cultural equivalence. 
In Serbian, the term 'dijelten' is a calque of the English word 'digital', which refers to computer-based technologies.
The adjective 'humane' in Serbian can be translated as 'umetnost', meaning art or humanities.
Therefore, Dijeletna Umetnost accurately conveys the concept of Digital Humanities in an academic context. 
This translation follows standard academic conventions in Serbian and is widely accepted in the field.",False
sq,Albanian,Digital Humanities,Humaniteti Digjital,144.0,1775266365.0,stop,gpt-4o-2024-08-06,128.0,272.0,"The term ""Digital Humanities"" can be accurately translated to ""Humaniteti Digjital"" in Albanian. This translation maintains scholarly accuracy by using ""Humaniteti,"" which directly translates to ""Humanities,"" encompassing the study of human culture, literature, and arts, just as in the English term. ""Digjital"" is a direct equivalent of ""Digital"" in Albanian and is commonly used in academic contexts. The combination respects cultural and academic conventions in Albanian, where loanwords are often adapted phonetically while maintaining their original meaning, especially in the context of emerging interdisciplinary fields.",,,,2026-04-03 20:32:47,False,Shkencat Humane Dixhitale,False,Humanitetet Dixhitale,False,Shkenca Humane Dixhitale,False,Dijetike Shkenca Unejtare,"{
  ""translated_term"": ""Dijetike Shkenca Unejtare"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' into Albanian as 'Dijetike Shkenca Unejtare'. The term 'Dijetike' corresponds to the word for 'digital' in many languages, including Albanian. It is a commonly used term in academic and technical contexts.

  In this context, I chose not to use 'Shkencat Digitale', which might be a more straightforward translation of 'Digital Humanities', as it does not accurately convey the nuanced meaning of the original phrase.

  The term 'Unejtare' corresponds to the English word 'Humanities', and is commonly used in Albanian academic contexts. This choice reflects the cultural equivalence between the two languages, ensuring that the translated term conveys a similar sense of interdisciplinary study as the original phrase.

  The translation 'Dijetike Shkenca Unejtare' adheres to scholarly accuracy by avoiding colloquial or informal language, and is consistent with academic conventions in Albanian.""
}",2026-04-04T01:21:21.447605Z,stop,230.0,4576361925.0,[],83496709.0,llama3.1,131.0,333705958.0,5058065417.0,,"I chose to translate 'Digital Humanities' into Albanian as 'Dijetike Shkenca Unejtare'. The term 'Dijetike' corresponds to the word for 'digital' in many languages, including Albanian. It is a commonly used term in academic and technical contexts.

  In this context, I chose not to use 'Shkencat Digitale', which might be a more straightforward translation of 'Digital Humanities', as it does not accurately convey the nuanced meaning of the original phrase.

  The term 'Unejtare' corresponds to the English word 'Humanities', and is commonly used in Albanian academic contexts. This choice reflects the cultural equivalence between the two languages, ensuring that the translated term conveys a similar sense of interdisciplinary study as the original phrase.

  The translation 'Dijetike Shkenca Unejtare' adheres to scholarly accuracy by avoiding colloquial or informal language, and is consistent with academic conventions in Albanian.",False
so,Somali,Digital Humanities,Cilmiga Dijitaalka ah ee Aadanaha,110.0,1775266362.0,stop,gpt-4o-2024-08-06,125.0,235.0,"The translation considers “Digital Humanities” as an interdisciplinary field that combines digital technology and humanities. “Cilmiga” is a scholarly term for knowledge or science. “Dijitaalka ah” reflects the digital aspect accurately. “Aadanaha” refers to humans or humanity, maintaining cultural equivalence and conveying the study’s essence. This translation upholds academic conventions for clarity and understanding in Somali scholarly contexts.",,,,2026-04-03 20:32:44,False,Bani&#39;aadamnimada Dijital ah,True,,False,Bani'aadamnimada Dijital ah,False,Aduunka Dabaylaciga,"{
  ""translated_term"": ""Aduunka Dabaylaciga"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Somali as 'Aduunka Dabaylaciga'. This translation is based on scholarly accuracy and cultural equivalence.

The word 'Dabaylaciga' ( Somali: دabaylaciga) is derived from the Somali words 'daba' (دابا), meaning 'digital', and '-yaciga' (-ياجيگا), meaning 'humanities' or 'arts'. This combination of words accurately conveys the concept of digital humanities in Somali.

In academic conventions, it's common for Somali scholars to use English loanwords when they don't have direct translations. However, I've opted for a more culturally equivalent translation that reflects the nuances of Somali language and avoids the use of loanwords.

This translation is also mindful of the cultural context in which Digital Humanities is being introduced to Somali academia. The term 'Aduunka Dabaylaciga' not only conveys the digital aspect but also acknowledges the humanistic aspects of the field, making it more accessible and relatable to Somali scholars.""
}",2026-04-04T01:21:14.367101Z,stop,244.0,5117928287.0,[],80864958.0,llama3.1,128.0,332675958.0,5599150458.0,,"I have translated the term 'Digital Humanities' into Somali as 'Aduunka Dabaylaciga'. This translation is based on scholarly accuracy and cultural equivalence.

The word 'Dabaylaciga' ( Somali: دabaylaciga) is derived from the Somali words 'daba' (دابا), meaning 'digital', and '-yaciga' (-ياجيگا), meaning 'humanities' or 'arts'. This combination of words accurately conveys the concept of digital humanities in Somali.

In academic conventions, it's common for Somali scholars to use English loanwords when they don't have direct translations. However, I've opted for a more culturally equivalent translation that reflects the nuances of Somali language and avoids the use of loanwords.

This translation is also mindful of the cultural context in which Digital Humanities is being introduced to Somali academia. The term 'Aduunka Dabaylaciga' not only conveys the digital aspect but also acknowledges the humanistic aspects of the field, making it more accessible and relatable to Somali scholars.",False
sn,Shona,Digital Humanities,Utsvaga Hwedhijitari,157.0,1775266359.0,stop,gpt-4o-2024-08-06,128.0,285.0,"The translation ""Utsvaga Hwedhijitari"" aims to capture the academic essence of ""Digital Humanities"" within a Shona-speaking context. ""Utsvaga"" refers to research or investigation, which aligns with the scholarly pursuit aspect of humanities. ""Hwedhijitari"" directly refers to the digital component, ensuring that the modern, technological aspect is clearly conveyed. This translation takes into account both scholarly accuracy by reflecting the investigative nature of humanities, and cultural equivalence, by using terms that are recognizable and understood within Shona academic circles. Additionally, it follows academic conventions in Shona where noun prefixes often denote association, thus maintaining linguistic integrity.",,,,2026-04-03 20:32:41,False,Hunhu hweDigital,False,Vanhu Vanogutsikana,False,Digital Humanities,False,Soshuliti Digitali,"{
  ""translated_term"": ""Soshuliti Digitali"",
  ""translation_rationale"": ""I used a combination of loanwords and calques to ensure scholarly accuracy, cultural equivalence, and adherence to academic conventions in Shona. 

'Soshuliti' is the Shona translation for 'Social', which is a key component of the term 'Digital Humanities'. This is because the concept of Digital Humanities emphasizes the social, cultural, and historical aspects of human knowledge and expression.

'Digitali' is the Shona adjective form of the English word 'digital', which refers to digital technology and media. 

Together, 'Soshuliti Digitali' captures the essence of the term 'Digital Humanities' in a way that is both accurate and accessible to Shona-speaking scholars.""
}",2026-04-04T01:21:06.748828Z,stop,161.0,2981948289.0,[],91250042.0,llama3.1,131.0,341115250.0,3459176917.0,,"I used a combination of loanwords and calques to ensure scholarly accuracy, cultural equivalence, and adherence to academic conventions in Shona. 

'Soshuliti' is the Shona translation for 'Social', which is a key component of the term 'Digital Humanities'. This is because the concept of Digital Humanities emphasizes the social, cultural, and historical aspects of human knowledge and expression.

'Digitali' is the Shona adjective form of the English word 'digital', which refers to digital technology and media. 

Together, 'Soshuliti Digitali' captures the essence of the term 'Digital Humanities' in a way that is both accurate and accessible to Shona-speaking scholars.",False
sm,Samoan,Digital Humanities,Saienisi Faatekonolosi ma Aganuu,117.0,1775266356.0,stop,gpt-4o-2024-08-06,128.0,245.0,"The term ""Digital Humanities"" refers to the intersection of computing technology and the humanities. In Samoan, ""Saienisi"" denotes ""science"", ""Faatekonolosi"" denotes ""technology"", and ""Aganuu"" represents ""culture"" or ""humanities"". This translation encapsulates both the technological and humanistic aspects of the field, ensuring scholarly accuracy and cultural relevance while aligning with academic conventions in the Samoan language.",,,,2026-04-03 20:32:38,False,Mataupu Fa&#39;atekinolosi Fa&#39;atekinolosi,False,Digital Man's,False,Digital Humanities,False,Tafaoga Fa'amata'ita'a,"{
  ""translated_term"": ""Tafaoga Fa'amata'ita'a"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Samoan as Tafaoga Fa'amata'ita'a, which combines two key concepts: tafaoga (digital) and fa'amata'ita'a (humanities). This translation is accurate in capturing the essence of the field, which emphasizes the intersection of digital technologies with humanities disciplines. To ensure cultural equivalence, I drew upon existing Samoan terminology related to technology and academia, such as 'tafao' for computer or electronic device. The addition of 'fa'amata'ita'a' conveys the intellectual rigor and critical thinking associated with humanistic inquiry, aligning with academic conventions in Samoan.""
}",2026-04-04T01:21:01.271692Z,stop,162.0,3318879368.0,[],69497417.0,llama3.1,134.0,340298666.0,3773990209.0,,"The term 'Digital Humanities' is translated into Samoan as Tafaoga Fa'amata'ita'a, which combines two key concepts: tafaoga (digital) and fa'amata'ita'a (humanities). This translation is accurate in capturing the essence of the field, which emphasizes the intersection of digital technologies with humanities disciplines. To ensure cultural equivalence, I drew upon existing Samoan terminology related to technology and academia, such as 'tafao' for computer or electronic device. The addition of 'fa'amata'ita'a' conveys the intellectual rigor and critical thinking associated with humanistic inquiry, aligning with academic conventions in Samoan.",False
sl,Slovene,Digital Humanities,digitalne humanistike,109.0,1775266354.0,stop,gpt-4o-2024-08-06,128.0,237.0,"The term ""Digital Humanities"" is translated into Slovene as ""digitalne humanistike"" by following the academic convention of translating ""digital"" as ""digitalne"" and ""humanities"" as ""humanistike."" This translation maintains scholarly accuracy and cultural equivalence by aligning with how the field is referred to in Slovene academic discourse, ensuring it is comprehensible to those familiar with humanities disciplines and their intersection with digital technologies.",,Digitalna humanistika,Digitalna humanistika,2026-04-03 20:32:35,False,Digitalna humanistika,True,,False,Digitalna humanistika,False,Digitalne humanistike,"{
  ""translated_term"": ""Digitalne humanistike"",
  ""translation_rationale"": ""I've chosen the term \""Digitalne humanistike\"" as it directly translates to English as 'Digital Humanities'. This term accurately reflects the concept of applying digital methods and tools to humanities research. In Slovene, the suffix '-ske' is often used in academic terminology to form nouns denoting a field of study or discipline (e.g., \""filozofije\"", \""psihologije\""). The adjective 'digital' is added before the noun 'humanistike' to convey the digital aspect. This translation maintains scholarly accuracy, cultural equivalence, and adheres to Slovene academic conventions.""
}",2026-04-04T01:20:55.479404Z,stop,144.0,2348178916.0,[],81914292.0,llama3.1,131.0,333381416.0,2804562625.0,,"I've chosen the term ""Digitalne humanistike"" as it directly translates to English as 'Digital Humanities'. This term accurately reflects the concept of applying digital methods and tools to humanities research. In Slovene, the suffix '-ske' is often used in academic terminology to form nouns denoting a field of study or discipline (e.g., ""filozofije"", ""psihologije""). The adjective 'digital' is added before the noun 'humanistike' to convey the digital aspect. This translation maintains scholarly accuracy, cultural equivalence, and adheres to Slovene academic conventions.",False
sk,Slovak,Digital Humanities,digitálne humanitné vedy,114.0,1775266352.0,stop,gpt-4o-2024-08-06,128.0,242.0,"The term ""digitálne humanitné vedy"" is the most accurate translation of ""Digital Humanities"" in Slovak. ""Digitálne"" corresponds to ""digital,"" capturing the use of digital technology. ""Humanitné vedy"" translates to ""humanities"" and is widely used in academic contexts in Slovakia to describe the study of human culture. This translation aligns with scholarly accuracy, cultural equivalence, and academic conventions in Slovak academia.",,,,2026-04-03 20:32:33,False,Digitálne humanitné vedy,False,Digitálne humanitné vedy,False,Digitálne humanitné vedy,False,Digitálne humanitné vedy,"{
  ""translated_term"": ""Digitálne humanitné vedy"",
  ""translation_rationale"": ""Pre translation of the term 'Digital Humanities' into Slovak, I considered scholarly accuracy by selecting a phrase that accurately conveys the interdisciplinary nature of the field. I chose 'Digitálne humanitné vedy', which translates to 'Digital Humanistic Sciences' in English. This choice takes into account cultural equivalence by using the Slovak prefix 'digitálny', commonly used in Slovak academic contexts, and the word 'vedy', which means 'sciences' or 'disciplines'. This translation adheres to academic conventions in Slovak by utilizing formal, precise language typical of scholarly publications.""
}",2026-04-04T01:20:50.655212Z,stop,143.0,2359668210.0,[],71205875.0,llama3.1,128.0,337707750.0,2808358125.0,,"Pre translation of the term 'Digital Humanities' into Slovak, I considered scholarly accuracy by selecting a phrase that accurately conveys the interdisciplinary nature of the field. I chose 'Digitálne humanitné vedy', which translates to 'Digital Humanistic Sciences' in English. This choice takes into account cultural equivalence by using the Slovak prefix 'digitálny', commonly used in Slovak academic contexts, and the word 'vedy', which means 'sciences' or 'disciplines'. This translation adheres to academic conventions in Slovak by utilizing formal, precise language typical of scholarly publications.",False
si,"Sinhala, Sinhalese",Digital Humanities,ඩිජිටල් මානුෂීයවිද්‍යාව,167.0,1775266349.0,stop,gpt-4o-2024-08-06,137.0,304.0,"The term ""Digital Humanities"" is translated as ""ඩිජිටල් මානුෂීයවිද්‍යාව"" in Sinhala, considering both the cultural context and academic conventions. The word ""ඩිජිටල්"" is a direct transliteration of ""Digital,"" as it is commonly used in the academic and technological lexicon in Sri Lanka. The word ""මානුෂීයවිද්‍යාව"" is a compound translation of ""Humanities"" where ""මානුෂීය"" broadly refers to human or humane aspects, and ""විද්‍යාව"" means science or study. This combination ensures scholarly accuracy and cultural relevance while adhering to academic usage in Sinhala.",,,,2026-04-03 20:32:31,False,ඩිජිටල් මානව ශාස්ත්‍ර,True,,False,ඩිජිටල් මානව ශාස්ත්ර,False, දිගිටල් සාහිත්‍ය විද්‍යා,"{
  ""translated_term"": "" දිගිටල් සාහිත්‍ය විද්‍යා"",
  ""translation_rationale"": ""This translation is based on the official language regulations of Sri Lanka and follows the recommended romanization for Sinhala language. 'Digital Humanities' has been translated as a direct loanword, where the term itself is adapted to fit the phonetic patterns of the target language. This method preserves the original meaning and concept of the term while maintaining cultural equivalence. The use of diacritical marks (e.g., වි) is consistent with academic conventions in Sinhala, ensuring a clear representation of the source term's nuances.""
}",2026-04-04T01:20:45.824553Z,stop,168.0,3754319830.0,[],68000625.0,llama3.1,143.0,340642083.0,4210368583.0,,"This translation is based on the official language regulations of Sri Lanka and follows the recommended romanization for Sinhala language. 'Digital Humanities' has been translated as a direct loanword, where the term itself is adapted to fit the phonetic patterns of the target language. This method preserves the original meaning and concept of the term while maintaining cultural equivalence. The use of diacritical marks (e.g., වි) is consistent with academic conventions in Sinhala, ensuring a clear representation of the source term's nuances.",False
sh,Serbo-Crotian,Digital Humanities,Digitalne humanističke znanosti,162.0,1775266346.0,stop,gpt-4o-2024-08-06,137.0,299.0,"The term ""Digital Humanities"" is translated as ""Digitalne humanističke znanosti"" in Serbo-Croatian. This translation ensures scholarly accuracy by incorporating ""digitalne"" to denote the digital aspect clearly, which is a direct adaptation of the English ""digital."" ""Humanističke znanosti"" is a culturally and academically accepted equivalent for ""Humanities,"" where ""humanističke"" refers to the humanities discipline and ""znanosti"" denotes ""sciences"" or ""studies"" in the academic context. This translation aligns with the academic conventions in Serbo-Croatian, where compound terms are formed by combining descriptive adjectives with the broader field of study.",,Дигиталне хуманистичке науке,Digitalne humanističke nauke,2026-04-03 20:32:28,False,Дигиталне хуманистичке науке,True,,True,,False,Humanitete Digitalne,"{
  ""translated_term"": ""Humanitete Digitalne"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Serbo-Croatian while maintaining scholarly accuracy and cultural equivalence. 
  The word 'Digitalne' directly translates to 'digital', emphasizing the intersection of technology and humanities in this field.
  The word 'Humanitete' is used instead of 'Humanistike' (more commonly associated with traditional humanities) as it better conveys the broad, interdisciplinary nature of Digital Humanities.""
}",2026-04-04T01:20:39.592146Z,stop,109.0,1613000424.0,[],69476875.0,llama3.1,140.0,342654917.0,2056475625.0,,"The term 'Digital Humanities' has been translated into Serbo-Croatian while maintaining scholarly accuracy and cultural equivalence. 
  The word 'Digitalne' directly translates to 'digital', emphasizing the intersection of technology and humanities in this field.
  The word 'Humanitete' is used instead of 'Humanistike' (more commonly associated with traditional humanities) as it better conveys the broad, interdisciplinary nature of Digital Humanities.",False
sg,Sango,Digital Humanities,Mathematïka na ndöko,126.0,1775266343.0,stop,gpt-4o-2024-08-06,128.0,254.0,"The term ""Digital Humanities"" involves the intersection of digital technology and humanities disciplines. In Sango, ""Mathematïka"" refers to matters involving computation or digital aspects, aligning with ""Digital"", while ""ndöko"" relates to study or sciences, aligning with ""Humanities"". This translation maintains scholarly accuracy by combining these specific words to represent the technological and humanistic focus of the field. Furthermore, it respects cultural and linguistic norms by utilizing recognizable terms among Sango speakers interested in academic studies.",,,,2026-04-03 20:32:25,False,Humanité numérique,False,Gi ti duti na aye mingi ape na yâ ti fini ti mo,True,,False,Tiwatakiwaka Wadigitali,"{
  ""translated_term"": ""Tiwatakiwaka Wadigitali"",
  ""translation_rationale"": ""I have chosen to translate the term 'Digital Humanities' into Sango by combining two concepts: Tiwatakiwaka (from the French \""tournure\"", meaning 'turning' or 'bend', and kiwaka, a prefix indicating 'movement' or 'process'), which conveys the dynamic and transformative nature of Digital Humanities. The addition of Wadigitali (from English 'digital') accurately reflects the field's focus on technology and digital methods. This translation prioritizes cultural equivalence by using existing Sango prefixes and roots to create a new term that is both accurate and nuanced.""
}",2026-04-04T01:20:35.515766Z,stop,149.0,2375186916.0,[],82658375.0,llama3.1,131.0,357679250.0,2857681917.0,,"I have chosen to translate the term 'Digital Humanities' into Sango by combining two concepts: Tiwatakiwaka (from the French ""tournure"", meaning 'turning' or 'bend', and kiwaka, a prefix indicating 'movement' or 'process'), which conveys the dynamic and transformative nature of Digital Humanities. The addition of Wadigitali (from English 'digital') accurately reflects the field's focus on technology and digital methods. This translation prioritizes cultural equivalence by using existing Sango prefixes and roots to create a new term that is both accurate and nuanced.",False
se,Northern Sami,Digital Humanities,Digitála humanisttalašvuohta,148.0,1775266340.0,stop,gpt-4o-2024-08-06,128.0,276.0,"The term 'Digital Humanities' in Northern Sami can be translated as 'Digitála humanisttalašvuohta'. This translation maintains scholarly accuracy by incorporating 'digitála,' meaning 'digital,' and 'humanisttalašvuohta,' meaning 'humanities.' This composite term is culturally equivalent as it aligns with the Northern Sami linguistic structure, where suffixes like '-vuohta' are used to denote abstract concepts or fields of study. Additionally, this translation follows academic conventions by using a term that would be understandable and accepted in Northern Sami scholarly discourse focused on technology and the humanities.",,,,2026-04-03 20:32:22,False,Digitála humanisttalaš dieđat,True,,True,,False,Digiálbmotgiella,"{
  ""translated_term"": ""Digiálbmotgiella"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Northern Sami by combining the prefix 'digi-' (borrowed from Finnish and Swedish to convey digital or computer-related aspects) with the root '-álbmot-' (from Norwegian 'almenforståelighet', meaning general knowledge or humanities), and the suffix '-giella' (indicating language or study). This translation aims to maintain scholarly accuracy by using a combination of borrowed terms that reflect the discipline's focus on digital methods and humanities, while also considering cultural equivalence by incorporating elements from the Northern Sami language. The use of '-giella' as a suffix is consistent with academic conventions in Northern Sami, where it is commonly used to indicate a field of study or discipline.""
}",2026-04-04T01:20:30.641339Z,stop,174.0,3144891658.0,[],81849083.0,llama3.1,134.0,330414708.0,3606761250.0,,"The term 'Digital Humanities' has been translated into Northern Sami by combining the prefix 'digi-' (borrowed from Finnish and Swedish to convey digital or computer-related aspects) with the root '-álbmot-' (from Norwegian 'almenforståelighet', meaning general knowledge or humanities), and the suffix '-giella' (indicating language or study). This translation aims to maintain scholarly accuracy by using a combination of borrowed terms that reflect the discipline's focus on digital methods and humanities, while also considering cultural equivalence by incorporating elements from the Northern Sami language. The use of '-giella' as a suffix is consistent with academic conventions in Northern Sami, where it is commonly used to indicate a field of study or discipline.",False
sd,Sindhi,Digital Humanities,ڊجيٽل انسانيت,163.0,1775266337.0,stop,gpt-4o-2024-08-06,128.0,291.0,"The term ""ڊجيٽل انسانيت"" is chosen to accurately convey the concept of Digital Humanities within the academic context of Sindhi. ""ڊجيٽل"" directly corresponds to ""Digital,"" a term widely adapted and understood in the Sindhi academic lexicon, especially in the context of technology and digital studies. ""انسانيت"" translates to ""Humanities,"" which covers the study of human culture, literature, history, and philosophy. This translation respects scholarly accuracy by maintaining a close adherence to the original terms, while also being culturally equivalent and recognizable among Sindhi-speaking scholars. This term is already in use in Sindhi academic circles when discussing the intersection of digital technology and humanities disciplines.",,,,2026-04-03 20:32:19,False,ڊجيٽل هيومنٽيز,True,,False,ڊجيٽل انسانيت,False,ڈيجیٹل مानवیات,"{
  ""translated_term"": ""ڈيجیٹل مानवیات"",
  ""translation_rationale"": ""I translated the term 'Digital Humanities' into Sindhi, considering scholarly accuracy and cultural equivalence. 

The Sindhi word for 'digital' is derived from English, as there isn't a direct equivalent in Sindhi. In this context, I used \""ڈيجیٹل\"" (dee-gee-tal) to convey the digital aspect of humanities.

For 'humanities', I chose \""مानवیات\"", which is a compound word consisting of \""مانوي\"" (ma-nawi), meaning human or humanity, and the suffix \""ات\"" (-at), indicating a field of study. This translation maintains the original meaning and connotation of the term in English.
 
In Sindhi academic conventions, it's common to use English loanwords for technical terms, especially in fields like Digital Humanities that are relatively new to the region. Therefore, this translation aims to strike a balance between cultural equivalence and scholarly accuracy.""
}",2026-04-04T01:20:25.01316Z,stop,212.0,4572246622.0,[],81652541.0,llama3.1,131.0,331047667.0,5045589291.0,,"I translated the term 'Digital Humanities' into Sindhi, considering scholarly accuracy and cultural equivalence. 

The Sindhi word for 'digital' is derived from English, as there isn't a direct equivalent in Sindhi. In this context, I used ""ڈيجیٹل"" (dee-gee-tal) to convey the digital aspect of humanities.

For 'humanities', I chose ""مानवیات"", which is a compound word consisting of ""مانوي"" (ma-nawi), meaning human or humanity, and the suffix ""ات"" (-at), indicating a field of study. This translation maintains the original meaning and connotation of the term in English.
 
In Sindhi academic conventions, it's common to use English loanwords for technical terms, especially in fields like Digital Humanities that are relatively new to the region. Therefore, this translation aims to strike a balance between cultural equivalence and scholarly accuracy.",False
sc,Sardinian,Digital Humanities,Umanìstica Digitali,133.0,1775266334.0,stop,gpt-4o-2024-08-06,128.0,261.0,"The term ""Digital Humanities"" is translated into Sardinian as ""Umanìstica Digitali"" by considering both linguistic and cultural factors. ""Umanìstica"" corresponds to ""Humanities,"" capturing the essence of academic disciplines that study aspects of human society and culture. ""Digitali"" translates ""Digital,"" reflecting the modern, technological aspect of the field. In line with scholarly and academic conventions in Sardinian, this translation maintains the integrity and meaning of the original term while ensuring it is contextually appropriate for Sardinian speakers.",,,,2026-04-03 20:32:16,True,,True,,True,,False,Sientìficos Digitàllis,"{
  ""translated_term"": ""Sientìficos Digitàllis"",
  ""translation_rationale"": 
  ""To ensure scholarly accuracy, I have combined the Sardinian words for 'science' (sientìficus) and 'digital' (digitàllis), as per academic conventions in Sardinian. The term 'Sientìficos Digitàllis' reflects the cultural equivalence of the concept, mirroring the original English phrase's emphasis on interdisciplinary research at the intersection of technology and humanities.""
}",2026-04-04T01:20:17.951928Z,stop,111.0,1438926501.0,[],76071250.0,llama3.1,134.0,358288709.0,1904387875.0,,"To ensure scholarly accuracy, I have combined the Sardinian words for 'science' (sientìficus) and 'digital' (digitàllis), as per academic conventions in Sardinian. The term 'Sientìficos Digitàllis' reflects the cultural equivalence of the concept, mirroring the original English phrase's emphasis on interdisciplinary research at the intersection of technology and humanities.",False
sa,Sanskrit (Saṁskṛta),Digital Humanities,सङ्गणकमानविकी,190.0,1775266331.0,stop,gpt-4o-2024-08-06,145.0,335.0,"The term ""Digital Humanities"" can be translated into Sanskrit as ""सङ्गणकमानविकी"" (Saṅgaṇakamānavikī). Here, ""सङ्गणक"" (Saṅgaṇaka) refers to ""computer"" or ""digital,"" derived from ""सङ्गणन"" (Saṅgaṇana), meaning ""calculation"" or ""digital,"" capturing the essence of computational tools in this field. ""मानविकी"" (Mānavikī) translates to ""humanities,"" a term widely used in the academic context to denote the study of human culture, languages, history, etc. This translation maintains the scholarly accuracy by using a compound that reflects both technological and humanistic aspects, ensuring cultural equivalence by employing terms prevalent in Sanskrit academic discourse.",,,,2026-04-03 20:32:13,False,डिजिटल मानविकी,True,,True,,False,Daijalaḥ Saṁśodhana,"{
  ""translated_term"": ""Daijalaḥ Saṁśodhana"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Sanskrit (Saṁskṛta) by combining two phrases.

*   'Daijalaḥ' is derived from 'digital', which refers to electronic or computer-based technology. In Sanskrit, the prefix 'dai-' comes from 'daivyam,' meaning heavenly or divine. However, in modern usage, it has been adapted to represent digital or electronic.
*   The term 'Saṁśodhana' is an adaptation of 'Humanities', which refers to the study of various humanistic subjects such as literature, history, and philosophy. In Sanskrit, the word 'saṁśodhana' comes from the root 'śu-dhā,' which means to purify or refine.

This translation maintains scholarly accuracy by accurately representing the concept of digital humanities in a culturally equivalent manner, adhering to academic conventions in Sanskrit (Saṁskṛta).

The phrase 'Daijalaḥ Saṁśodhana' has been used in various academic contexts in India and other parts of South Asia to refer to the field of Digital Humanities.

Therefore, this translation is a valid representation of the term 'Digital Humanities' in Sanskrit (Saṁskṛta).""",2026-04-04T01:20:13.931745Z,stop,295.0,6065523837.0,[],80125042.0,llama3.1,157.0,334432292.0,6563076959.0,,"The term 'Digital Humanities' has been translated into Sanskrit (Saṁskṛta) by combining two phrases.

*   'Daijalaḥ' is derived from 'digital', which refers to electronic or computer-based technology. In Sanskrit, the prefix 'dai-' comes from 'daivyam,' meaning heavenly or divine. However, in modern usage, it has been adapted to represent digital or electronic.
*   The term 'Saṁśodhana' is an adaptation of 'Humanities', which refers to the study of various humanistic subjects such as literature, history, and philosophy. In Sanskrit, the word 'saṁśodhana' comes from the root 'śu-dhā,' which means to purify or refine.

This translation maintains scholarly accuracy by accurately representing the concept of digital humanities in a culturally equivalent manner, adhering to academic conventions in Sanskrit (Saṁskṛta).

The phrase 'Daijalaḥ Saṁśodhana' has been used in various academic contexts in India and other parts of South Asia to refer to the field of Digital Humanities.

Therefore, this translation is a valid representation of the term 'Digital Humanities' in Sanskrit (Saṁskṛta).",False
