language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
gan,Gan Chinese,Digital Humanities,數字人文,102.0,1775521519.0,stop,gpt-4o-2024-08-06,107.0,209.0,"In Gan Chinese, ""數字"" (shùzì) means ""digital"" or ""numerical,"" and ""人文"" (rénwén) means ""humanities"" or ""human culture."" This is a direct translation that aligns with the standard Mandarin term for Digital Humanities, making it more recognizable and understandable to speakers of Gan Chinese, given the shared Chinese characters and cultural context.",,,,2026-04-07 01:25:20,True,,True,,True,,False,ngi chih ngi ki,"{
  ""translated_term"": ""ngi chih ngi ki"",
  ""translation_rationale"": ""I used the compound word ngi chih (digital) and added ngi ki (humanities)""
}",2026-04-07T00:19:33.918198Z,stop,45.0,513511832.0,[],86746458.0,llama3.1,83.0,288620750.0,902544291.0,,I used the compound word ngi chih (digital) and added ngi ki (humanities),False
fur,Friulian,Digital Humanities,Lis sciences umanis digitâls,114.0,1775521516.0,stop,gpt-4o-2024-08-06,125.0,239.0,"The term ""Lis sciences umanis digitâls"" closely aligns with Friulian linguistic structures. ""Sciences"" mirrors the Friulian adaptation of the term ""sciences"" to match plural and feminine forms, while ""umanis"" accurately reflects the notion of humanities. ""Digitâls"" is a direct adaptation of ""digitali,"" adjusted for Friulian phonetics and grammatical agreement. This combination ensures clarity and authenticity in the Friulian context.",,,,2026-04-07 01:25:18,False,Lis siencis umanis digjitâls,True,,True,,False,Scienze umanistiche digitali,"{
  ""translated_term"": ""Scienze umanistiche digitali"",
  ""translation_rationale"": ""This translation is more literal and accurate, as it follows the typical Friulian construction for English loanwords. I chose to maintain the order of the words, which is 'scienze' (human sciences) + 'umanistiche' (humanistic), and added the adjective 'digitali' at the end to indicate the field's focus on technology.""
}",2026-04-07T00:19:30.997731Z,stop,99.0,1142776124.0,[],84256625.0,llama3.1,120.0,353225875.0,1608765916.0,,"This translation is more literal and accurate, as it follows the typical Friulian construction for English loanwords. I chose to maintain the order of the words, which is 'scienze' (human sciences) + 'umanistiche' (humanistic), and added the adjective 'digitali' at the end to indicate the field's focus on technology.",False
frp,Arpitan / Franco-Provençal,Digital Humanities,Umanitês numeriques,83.0,1775521514.0,stop,gpt-4o-2024-08-06,126.0,209.0,"The term ""Umanitês numeriques"" is derived by combining the Arpitan words for ""humanities"" (Umanitês) and ""digital"" (numeriques), ensuring a clear and localized understanding of the concept that aligns with the linguistic norms of the Arpitan language.",,,,2026-04-07 01:25:15,True,,True,,True,,False,Umanités dïtchelonèches,"{
  ""translated_term"": ""Umanités dïtchelonèches"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated by combining the Arpitan words for 'digital' (dïtchelonèché) and 'humanities' (umanités), following the language's grammatical and phonetic patterns.""
}",2026-04-07T00:19:27.367573Z,stop,75.0,862594842.0,[],86119791.0,llama3.1,100.0,319271500.0,1289280916.0,,"The term 'Digital Humanities' is translated by combining the Arpitan words for 'digital' (dïtchelonèché) and 'humanities' (umanités), following the language's grammatical and phonetic patterns.",False
fiu-vro,Võro,Digital Humanities,Digitaalsed humanitaarteadused,61.0,1775521511.0,stop,gpt-4o-2024-08-06,115.0,176.0,"The term ""humanitaarteadused"" is more commonly used in Võro and Estonian to refer to humanities, aligning with the language structure and existing vocabulary.",,,,2026-04-07 01:25:12,True,,True,,True,,False,Digitaalsed humanitaarid teadused,"{'translated_term': 'Digitaalsed humanitaarid teadused', 'translation_rationale': 'I broke down the term into its constituent parts: ""digital"" = ""digitaalne"", and ""humanities"" = ""inimese- ja kultuuriteadused"", which roughly translates to ""humanitarian studies"". The resulting phrase combines these elements, forming a coherent translation.'}",2026-04-07T00:19:24.059808Z,stop,85.0,983052085.0,"[{'translated_term': 'Digitaalsed humanitaarid teadused', 'translation_rationale': 'I broke down the term into its constituent parts: ""digital"" = ""digitaalne"", and ""humanities"" = ""inimese- ja kultuuriteadused"", which roughly translates to ""humanitarian studies"". The resulting phrase combines these elements, forming a coherent translation.'}]",91475167.0,llama3.1,88.0,316222792.0,1416478292.0,Digitaalsed humanitaarid teadused,"I broke down the term into its constituent parts: ""digital"" = ""digitaalne"", and ""humanities"" = ""inimese- ja kultuuriteadused"", which roughly translates to ""humanitarian studies"". The resulting phrase combines these elements, forming a coherent translation.",False
ext,Extremaduran,Digital Humanities,Humanidáes Dixitales,102.0,1775521509.0,stop,gpt-4o-2024-08-06,109.0,211.0,"The translation ""Humanidáes Dixitales"" is chosen to reflect the cultural and linguistic characteristics of Extremaduran. The term ""Humanidáes"" refers to the plural form of humanities, while ""Dixitales"" is a localized adaptation of ""digital,"" consistent with Extremaduran phonetics and morphology. This translation maintains clarity and comprehension for speakers of the language.",,,,2026-04-07 01:25:10,True,,True,,True,,False,Humanidáis Digitales,"{
  ""translated_term"": ""Humanidáis Digitales"",
  ""translation_rationale"": ""In Extremaduran, the language is a Romance language spoken in Spain. The word 'humanidades' translates directly into 'humanidáis', and 'digitales' means digital. Therefore, we combine these two words to form the term 'Humanidáis Digitales'.""
}",2026-04-07T00:19:20.621049Z,stop,82.0,947403415.0,[],82977583.0,llama3.1,87.0,322145667.0,1376695083.0,,"In Extremaduran, the language is a Romance language spoken in Spain. The word 'humanidades' translates directly into 'humanidáis', and 'digitales' means digital. Therefore, we combine these two words to form the term 'Humanidáis Digitales'.",False
dsb,Lower Sorbian,Digital Humanities,Digitalne humanistiki,108.0,1775521506.0,stop,gpt-4o-2024-08-06,115.0,223.0,"The term ""Digitalne humanistiki"" directly translates to ""digital humanities"" in Lower Sorbian. ""Digitalne"" refers to ""digital,"" and ""humanistiki"" is adapted from ""humanities,"" reflecting the interdisciplinary academic field that combines traditional humanities disciplines with digital tools and technologies. This translation maintains the meaning and relevance of the field within Lower Sorbian linguistic and cultural contexts, while remaining close to the original concept.",,,,2026-04-07 01:25:07,True,,True,,True,,False,Humanišćina wobsłuženja,"{
  ""translated_term"": ""Humanišćina wobsłuženja"",
  ""translation_rationale"": ""Combining the existing Lower Sorbian translations of 'Humanistika' (humanities) and 'Digitalni družynje' (digital community) to create a term that accurately represents the concept of Digital Humanities in the language.""
}",2026-04-07T00:19:17.221588Z,stop,73.0,840577038.0,[],87990167.0,llama3.1,86.0,289073291.0,1239455458.0,,Combining the existing Lower Sorbian translations of 'Humanistika' (humanities) and 'Digitalni družynje' (digital community) to create a term that accurately represents the concept of Digital Humanities in the language.,False
diq,Dimli,Digital Humanities,Bûyerên Dijîtal,127.0,1775521504.0,stop,gpt-4o-2024-08-06,113.0,240.0,"The term 'Digital Humanities' in English refers to the interdisciplinary field that combines traditional humanities with digital tools and methodologies. In Dimli, 'Bûyer' refers to knowledge or studies, and 'Dijîtal' is the direct adaptation of the word 'digital', which is commonly used across many languages for the digital aspect. Thus, 'Bûyerên Dijîtal' maintains fidelity to the original concept by emphasizing 'knowledge' in a digital context, aligning with both linguistic tradition and contemporary understanding.",,,,2026-04-07 01:25:05,True,,True,,True,,False,Bûşengarîya Nûjenî,"{
  ""translated_term"": ""Bûşengarîya Nûjenî"",
  ""translation_rationale"": ""I used the prefix Bûşengarî (Humanities) and added Nuja to indicate the digital aspect, similar to how it's done in English. The term 'Nûjên' means new or modern.""
}",2026-04-07T00:19:13.962226Z,stop,74.0,863631043.0,[],79228042.0,llama3.1,84.0,316575000.0,1280807708.0,,"I used the prefix Bûşengarî (Humanities) and added Nuja to indicate the digital aspect, similar to how it's done in English. The term 'Nûjên' means new or modern.",False
ckb,Kurdish (Sorani),Digital Humanities,زانستە مرۆییە دیجیتاڵی,143.0,1775521499.0,stop,gpt-4o-2024-08-06,142.0,285.0,"The term ""Digital Humanities"" in the context of Kurdish (Sorani) can be best translated as ""زانستە مرۆییە دیجیتاڵی"" where ""زانستە"" means sciences, ""مرۆییە"" means humanities, and ""دیجیتاڵی"" means digital. This translation maintains the original order and meaning of the phrase while aligning with common linguistic practices in Kurdish. The phrase is concise and retains the essence of the term ""Digital Humanities,"" which focuses on the intersection of digital technologies and humanistic studies.",,,,2026-04-07 01:25:02,False,زانستە مرۆییە دیجیتاڵییەکان,True,,True,,False,زانستێکی دیجیتاڵی مرۆیی,"{
""translated_term"": ""زانستێکی دیجیتاڵی مرۆیی"",
""translation_rationale"": ""I modified Google Translate's suggestion to improve its accuracy and fluency in Sorani Kurdish. \""زانستە مرۆییە دیجیتاڵییەکان\"" implies a collection or aggregation of digital humanities, whereas \""زانستێکی دیجیتاڵی مرۆیی\"" emphasizes the field itself. I replaced \""مرۆییەکان\"" with \""مرۆیی\"", which is the adjectival form to describe the field as being related to humans or humanistic.""
}",2026-04-07T00:19:07.465577Z,stop,148.0,1718125874.0,[],79936833.0,llama3.1,136.0,358810834.0,2197647708.0,,"I modified Google Translate's suggestion to improve its accuracy and fluency in Sorani Kurdish. ""زانستە مرۆییە دیجیتاڵییەکان"" implies a collection or aggregation of digital humanities, whereas ""زانستێکی دیجیتاڵی مرۆیی"" emphasizes the field itself. I replaced ""مرۆییەکان"" with ""مرۆیی"", which is the adjectival form to describe the field as being related to humans or humanistic.",False
chy,Cheyenne,Digital Humanities,Máxiyaheóga Wakíčhika,119.0,1775521496.0,stop,gpt-4o-2024-08-06,113.0,232.0,"The suggested translation ""Máxiyaheóga Wakíčhika"" encapsulates the essence of Digital Humanities by combining elements of technology (""Máxiyaheóga"" meaning ""digital"" or ""technology-related"") and humanistic study (""Wakíčhika"" referring to ""humanities"" or disciplines related to human culture). This aligns well with Cheyenne linguistic structures and cultural understanding, meriting its use for this academic field.",,,,2026-04-07 01:24:57,True,,True,,True,,False,Máxiyaheóga Wakíčhika,"{
  ""translated_term"": ""Máxiyaheóga Wakíčhika"" ,
  ""translation_rationale"": ""Using a combination of Cheyenne words, Máxiyaheóga (modern + technology) and Wakíčhika (scholarship/study), to convey the idea of using modern digital tools in academic study and research.""
}",2026-04-07T00:19:03.245393Z,stop,79.0,909432251.0,[],105912417.0,llama3.1,85.0,289967583.0,1329315458.0,,"Using a combination of Cheyenne words, Máxiyaheóga (modern + technology) and Wakíčhika (scholarship/study), to convey the idea of using modern digital tools in academic study and research.",False
chr,Cherokee,Digital Humanities,ᏗᎧᏃᎯᏳᎯ ᏧᏂᏲᏟᎶᏍᏗ,180.0,1775521492.0,stop,gpt-4o-2024-08-06,77.0,257.0,"The term Digital Humanities is translated as ""ᏗᎧᏃᎯᏳᎯ ᏧᏂᏲᏟᎶᏍᏗ"", combining ""ᏗᎧᏃᎯᏳᎯ"" (digital, referring to technology or computers) and ""ᏧᏂᏲᏟᎶᏍᏗ"" (humanities, referring to human culture and scholarship). This reflects the interdisciplinary field that uses digital tools for humanities research.",,,,2026-04-07 01:24:55,True,,True,,True,,False,,"Here is a possible translation:

{
  ""translated_term"": """",
  ""translation_rationale"": ""I used the word """"Ga-gv Ya-gi"""" which roughly translates to """"New Knowledge"""" or """"Knowledge of the New Age"""". It combines elements from both the traditional and digital realms, conveying the idea that the field of Digital Humanities is a new way of understanding and approaching humanistic inquiry.""
}",2026-04-07T00:18:59.899969Z,stop,82.0,947081995.0,[],76619041.0,llama3.1,81.0,291559250.0,1339427625.0,,"I used the word Ga-gv Ya-gi which roughly translates to New Knowledge or Knowledge of the New Age. It combines elements from both the traditional and digital realms, conveying the idea that the field of Digital Humanities is a new way of understanding and approaching humanistic inquiry.",False
cho,Choctaw,Digital Humanities,Okla Pisa Holisso,126.0,1775521490.0,stop,gpt-4o-2024-08-06,110.0,236.0,"The term 'Digital Humanities' inherently involves the concepts of people, technology, and cultural scholarship. 'Okla' translates to 'people', which aligns with 'humanities'. 'Pisa' refers to 'see' or 'visual', focusing on the digital aspect, with digital technology allowing us to visualize humanities data. 'Holisso', which can mean 'book' or 'document', underscores the scholarly and research element inherent in humanities. This translation captures the interplay of technology and humanistic study within digital humanities.",,,,2026-04-07 01:24:51,True,,True,,True,,False,Okla Pili Iloombilisi,"{
""translated_term"": ""Okla Pili Iloombilisi"",
""translation_rationale"": ""Okla Pili means 'new knowledge' or 'new understanding'. Iloombilisi is the Choctaw word for 'digital', which is a loanword from the English language. This translation aims to capture the essence of the term Digital Humanities in the Choctaw language.""
}",2026-04-07T00:18:56.542304Z,stop,82.0,945726671.0,[],81914584.0,llama3.1,85.0,287304583.0,1339882417.0,,"Okla Pili means 'new knowledge' or 'new understanding'. Iloombilisi is the Choctaw word for 'digital', which is a loanword from the English language. This translation aims to capture the essence of the term Digital Humanities in the Choctaw language.",False
ceb,Cebuano,Digital Humanities,Digital nga mga Humanidades,135.0,1775521487.0,stop,gpt-4o-2024-08-06,138.0,273.0,"In Cebuano, 'Humanidades' is the closer equivalent to 'Humanities,' referring to the academic disciplines that study aspects of human society and culture. The term 'Tawhanon' (or 'Tawhayan') might be literally related to 'human,' but it does not fully capture the academic aspect of 'Humanities.' Therefore, 'Digital nga mga Humanidades' accurately conveys the concept of 'Digital Humanities' as an interdisciplinary field concerning cultural and societal studies facilitated by digital tools. The phrasing maintains grammatical correctness and clarity in Cebuano.",,,,2026-04-07 01:24:48,False,Digital nga mga Humanidad,False,Digital nga mga Tawhanon,False,Digital Humanities,False,Digital nga mga Tawhayan,"{
  ""translated_term"": ""Digital nga mga Tawhayan"",
  ""translation_rationale"": ""I have refined the EasyNMT suggestion to use 'Tawhayan' instead of 'Tawhanon'. In Cebuano, '-an' is a common suffix for forming nouns that refer to people or communities, but 'Tawhayan' is more specific and directly translates to Humanities from English. This is a more accurate representation than 'Digital nga mga Humanidad', which uses the Spanish-derived term for humanities.""
}",2026-04-07T00:18:53.180825Z,stop,112.0,1295681084.0,[],78364500.0,llama3.1,137.0,353527917.0,1759581416.0,,"I have refined the EasyNMT suggestion to use 'Tawhayan' instead of 'Tawhanon'. In Cebuano, '-an' is a common suffix for forming nouns that refer to people or communities, but 'Tawhayan' is more specific and directly translates to Humanities from English. This is a more accurate representation than 'Digital nga mga Humanidad', which uses the Spanish-derived term for humanities.",False
cdo,Min Dong Chinese,Digital Humanities,数字人文学,99.0,1775521484.0,stop,gpt-4o-2024-08-06,82.0,181.0,"The term ""数字人文学"" directly translates ""Digital Humanities"" by combining ""数字"" (digital) and ""人文学"" (humanities). ""数字"" refers to digital or numeric, which is commonly used for digital technologies, and ""人文学"" signifies the study of human culture. This translation conveys the modern and interdisciplinary nature of the field while maintaining linguistic clarity in Min Dong Chinese.",,,,2026-04-07 01:24:46,True,,True,,True,,False,,"{
  ""translated_term"": ,
  ""translation_rationale"": "" combines """" (dà xìnxī) meaning digital and """" (xū xué) meaning humanities or human sciences, conveying the interdisciplinary study of humanities in a digital context.""
}",2026-04-07T00:18:49.401911Z,stop,53.0,607231087.0,[],85548166.0,llama3.1,86.0,291262334.0,1000144708.0,,,False
bxr,Buriat (Russia),Digital Humanities,Тоон хүнэй эрдэм,107.0,1775521482.0,stop,gpt-4o-2024-08-06,137.0,244.0,"The term ""Тоон хүнэй эрдэм"" directly translates to ""Numerical/Computational Human Science,"" which aligns closely with the concept of Digital Humanities by emphasizing the integration of computational methods in the study of human culture and society. The term ""ухаан"" could imply wisdom or consciousness, which may not be necessary here, thus making ""Тоон хүнэй эрдэм"" a concise and appropriate translation.",,,,2026-04-07 01:24:43,False,Тоон хүнэй эрдэм ухаан,True,,True,,False,Дүгнэд хүнэй эрдэм ухаан,"{
  ""translated_term"": ""Дүгнэд хүнэй эрдэм ухаан"",
  ""translation_rationale"": ""I modified the Google Translate suggestion by replacing \""Тоон\"" with \""Дүгнэд\"", which is a more common and idiomatic way to express 'digital' in Buriat. The word \""Дүгнэд\"" comes from the Mongolian word \""дээгүмс\"" (deegüms), meaning 'digital'. I also kept \""хүнэй эрдэм ухаан\"", which is a direct translation of 'humanities' in Buriat.""
}",2026-04-07T00:18:46.379517Z,stop,147.0,1706147634.0,[],79424208.0,llama3.1,129.0,351424542.0,2178455542.0,,"I modified the Google Translate suggestion by replacing ""Тоон"" with ""Дүгнэд"", which is a more common and idiomatic way to express 'digital' in Buriat. The word ""Дүгнэд"" comes from the Mongolian word ""дээгүмс"" (deegüms), meaning 'digital'. I also kept ""хүнэй эрдэм ухаан"", which is a direct translation of 'humanities' in Buriat.",False
bug,Buginese,Digital Humanities,Saidi Pagurumi Basa,97.0,1775521480.0,stop,gpt-4o-2024-08-06,110.0,207.0,"The term ""Digital Humanities"" encompasses the intersection of computing/digital technologies with humanistic disciplines. ""Saidi"" relates to concepts of technology or digital aspects, while ""Pagurumi Basa"" connects to the study or cultivation of language and culture, approximating the broader humanities. The proposed term thus conveys the integration of digital tools with humanities contexts in Buginese.",,,,2026-04-07 01:24:41,True,,True,,True,,False,Saiki Pagurumi Basa,"{
  ""translated_term"": ""Saiki Pagurumi Basa"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated as 'Saiki' (digital), 'Pagurumi' (study/learning) and 'Basa' (language). In Buginese, the word order is often Subject-Object-Verb. This translation reflects a growing interest in digital methods among scholars of Bugis literature and culture.""
}",2026-04-07T00:18:42.178386Z,stop,91.0,1050162251.0,[],78959958.0,llama3.1,83.0,283113125.0,1438954292.0,,"The term 'Digital Humanities' is translated as 'Saiki' (digital), 'Pagurumi' (study/learning) and 'Basa' (language). In Buginese, the word order is often Subject-Object-Verb. This translation reflects a growing interest in digital methods among scholars of Bugis literature and culture.",False
brx,Boro,Digital Humanities,Bohumansri Digital Khelakua,121.0,1775521477.0,stop,gpt-4o-2024-08-06,111.0,232.0,"The term 'Bohumansri' is derived from 'Boro' meaning 'knowledge' and 'humansri' meaning 'humanities', reflecting the academic study of human culture and knowledge. 'Khelakua' stands for 'field' or 'domain', and when prefixed with 'Digital', it refers to the application of digital technology. This translation stays close to the Boro language structure and meaning, adequately conveying the concept of Digital Humanities.",,,,2026-04-07 01:24:38,True,,True,,True,,False,Bodhikar digital khelakua,"Here is a possible translation of ""Digital Humanities"" into Boro:

{
  ""translated_term"": ""Bodhikar digital khelakua"",
  ""translation_rationale"": ""I translated 'Digital' as 'digital' in Boro, since it is an exact borrowing from English. For 'Humanities', I used the term 'khelakua', which roughly translates to 'arts and sciences' or 'knowledgeable pursuits'. The prefix 'Bodhikar' is added to emphasize the academic or learned aspect of the field.""
}",2026-04-07T00:18:38.716723Z,stop,115.0,1326064914.0,[],82795250.0,llama3.1,84.0,311582792.0,1753048584.0,,"I translated 'Digital' as 'digital' in Boro, since it is an exact borrowing from English. For 'Humanities', I used the term 'khelakua', which roughly translates to 'arts and sciences' or 'knowledgeable pursuits'. The prefix 'Bodhikar' is added to emphasize the academic or learned aspect of the field.",False
bpy,Bishnupriya Manipuri,Digital Humanities,Digital Manabik Vidya,116.0,1775521473.0,stop,gpt-4o-2024-08-06,115.0,231.0,"The term ""Digital Humanities"" can be broken down into components ""Digital"" and ""Humanities"". ""Digital"" is a universally used term even in many non-English languages due to the global nature of technology. ""Manabik"" means ""human"" or ""related to humans,"" and ""Vidya"" means ""knowledge"" or ""study."" Combining these gives a term that reflects the interdisciplinary study of digital technology in humanistic disciplines suitable for Bishnupriya Manipuri speakers.",,,,2026-04-07 01:24:35,True,,True,,True,,False,Digital Humanitiesi Kabi,"{
  ""translated_term"": ""Digital Humanitiesi Kabi"",
  ""translation_rationale"": ""The term Digital Humanities has been translated by combining two words from Bishnupriya Manipuri. The word 'Digital' is equivalent to 'Kabi', which means computer or digital, and 'Humanities' is roughly represented by the phrase 'I Kabi', which indicates a discipline or field of study that deals with human culture.""
}",2026-04-07T00:18:34.943669Z,stop,91.0,1047744833.0,[],88374042.0,llama3.1,95.0,333805625.0,1496427375.0,,"The term Digital Humanities has been translated by combining two words from Bishnupriya Manipuri. The word 'Digital' is equivalent to 'Kabi', which means computer or digital, and 'Humanities' is roughly represented by the phrase 'I Kabi', which indicates a discipline or field of study that deals with human culture.",False
be-x-old,Belarusian (Taraškievica),Digital Humanities,Лічбавыя гуманітарныя навукі,107.0,1775521470.0,stop,gpt-4o-2024-08-06,146.0,253.0,"The term ""Лічбавыя гуманітарныя навукі"" is a direct translation of ""Digital Humanities"" into Belarusian (Taraškievica). ""Лічбавыя"" means ""digital"" and ""гуманітарныя навукі"" translates to ""humanities"". This translation aligns well with how similar concepts are referred to in Belarusian, maintaining both precision and cultural relevance.",,,,2026-04-07 01:24:31,False,Лічбавыя гуманітарныя навукі,True,,True,,False,Дыджітальныя гуманітарныя навукі,"{
  ""translated_term"": ""Дыджітальныя гуманітарныя навукі"",
  ""translation_rationale"": ""I've modified the existing Google Translate suggestion to make it more precise and idiomatic in Belarusian (Taraškievica). 'Лічбавыя' is a common translation for 'digital', but I've replaced it with 'дыджітальныя' to match the standard orthography used in modern Belarusian. The rest of the phrase remains unchanged.""
}",2026-04-07T00:18:31.426199Z,stop,108.0,1249974087.0,[],86270417.0,llama3.1,136.0,354942416.0,1723215667.0,,"I've modified the existing Google Translate suggestion to make it more precise and idiomatic in Belarusian (Taraškievica). 'Лічбавыя' is a common translation for 'digital', but I've replaced it with 'дыджітальныя' to match the standard orthography used in modern Belarusian. The rest of the phrase remains unchanged.",False
bcl,Bikol,Digital Humanities,Diyital na Humanidades,91.0,1775521467.0,stop,gpt-4o-2024-08-06,134.0,225.0,"The term ""Digital Humanities"" refers to the intersection of digital technologies and the humanities disciplines. ""Diyital"" is the Bikol word for ""digital,"" and ""Humanidades"" is a borrowed term commonly used for the humanities. This translation maintains the meaning and context of the original term while using language elements familiar to Bikol speakers.",,,,2026-04-07 01:24:29,False,Digital Humanities,False,Mga Pag - eksister nin Tawo,True,,False,Mga Digital na Pag-iskolar nin Kasaysayan,"{
  ""translated_term"": ""Mga Digital na Pag-iskolar nin Kasaysayan"",
  ""translation_rationale"": ""I followed the structure of the original term and adapted it to Bikol. 'Digital' is maintained as a direct borrowing, while 'Humanties' becomes 'Pag-iskolar nin Kasaysayan', combining elements of both meaning and form from Bikol. This approach aims to create an understandable and clear term for scholars in Bikol.""
}",2026-04-07T00:18:27.681579Z,stop,98.0,1127508625.0,[],93213791.0,llama3.1,125.0,358111583.0,1607466625.0,,"I followed the structure of the original term and adapted it to Bikol. 'Digital' is maintained as a direct borrowing, while 'Humanties' becomes 'Pag-iskolar nin Kasaysayan', combining elements of both meaning and form from Bikol. This approach aims to create an understandable and clear term for scholars in Bikol.",False
bat-smg,Samogitian,Digital Humanities,Skaitmenėms Žemėjimų Humanityras,115.0,1775521465.0,stop,gpt-4o-2024-08-06,115.0,230.0,"The translation ensures that the digital aspect is captured with ""Skaitmenėms,"" analogous to the English ""Digital,"" and ""Žemėjimų Humanityras"" reflects ""Humanities,"" with ""Žemėjimų"" indicating a local linguistic influence pertinent to the Samogitian dialect. This formulation resonates with cultural and linguistic nuances, aligning with similar structures in Lithuanian and capturing the essence of interdisciplinary merging present in Digital Humanities.",,,,2026-04-07 01:24:26,True,,True,,True,,False,Digialinės mokslinės humanitarikos,"{
  ""translated_term"": ""Digialinės mokslinės humanitarikos"",
  ""translation_rationale"": ""I translated the term by breaking it down into its components: 'digital' -> 'digialinė', and 'humanities' -> 'mokslinės humanitarikos'. The adjective 'digialinė' is derived from the Lithuanian word for digital, which is commonly used in Samogitian language.""
}",2026-04-07T00:18:24.046894Z,stop,106.0,1222743707.0,[],81613834.0,llama3.1,87.0,294454709.0,1627599917.0,,"I translated the term by breaking it down into its components: 'digital' -> 'digialinė', and 'humanities' -> 'mokslinės humanitarikos'. The adjective 'digialinė' is derived from the Lithuanian word for digital, which is commonly used in Samogitian language.",False
bar,Bavarian,Digital Humanities,Digitale Geisteswissnschoftn,90.0,1775521462.0,stop,gpt-4o-2024-08-06,108.0,198.0,"The term 'Digitale Geisteswissenschaften' is directly translated to Bavarian as 'Digitale Geisteswissnschoftn'. While Bavarian often shortens or modifies some words, for technical and academic terms, using a direct translation acknowledges the specialized field and retains the formal structure understood across German dialects.",,,,2026-04-07 01:24:23,True,,True,,True,,False,Digitale Geisteswissenschaften,"{
  ""translated_term"": ""Digitale Geisteswissenschaften"",
  ""translation_rationale"": ""The term 'Digital Humanities' is a combination of English words, but it can be broken down into its components. 'Digital' remains the same in German and Bavarian (Kodifikation: bar). The second part, 'Humanities', translates to 'Geisteswissenschaften' in standard German, which also applies to Bavarian.""
}",2026-04-07T00:18:20.395202Z,stop,94.0,1082406918.0,[],80529958.0,llama3.1,83.0,293319417.0,1482537625.0,,"The term 'Digital Humanities' is a combination of English words, but it can be broken down into its components. 'Digital' remains the same in German and Bavarian (Kodifikation: bar). The second part, 'Humanities', translates to 'Geisteswissenschaften' in standard German, which also applies to Bavarian.",False
awa,Awadhi,Digital Humanities,डिजिटल मानविकी,99.0,1775521458.0,stop,gpt-4o-2024-08-06,119.0,218.0,"The term ""डिजिटल मानविकी"" is a direct translation of ""Digital Humanities,"" capturing the essence of integrating digital technology with the study of human culture. While ""मानव शास्त्र"" could imply more of a focus on the scientific study of humans, ""मानविकी"" aligns well with the broader interdisciplinary nature of the humanities, thus being more suitable for conveying the scope of the field.",,,,2026-04-07 01:24:20,False,डिजिटल मानविकी,True,,True,,False,डिजिटल मानव शास्त्र,"{
  ""translated_term"": ""डिजिटल मानव शास्त्र"",
  ""translation_rationale"": ""In Awadhi, the word for 'humanities' is actually \""मानव शास्त्र\"" (mānav shāstr), which I modified to match the original term. This translation maintains the nuance of \""shāstr\"", which connotes a sense of study or knowledge, and accurately reflects the concept of Digital Humanities in Awadhi.""
}",2026-04-07T00:18:16.890905Z,stop,101.0,1157917252.0,[],86905334.0,llama3.1,117.0,318606125.0,1592522000.0,,"In Awadhi, the word for 'humanities' is actually ""मानव शास्त्र"" (mānav shāstr), which I modified to match the original term. This translation maintains the nuance of ""shāstr"", which connotes a sense of study or knowledge, and accurately reflects the concept of Digital Humanities in Awadhi.",False
ast,Asturian,Digital Humanities,Humanidaes Dixitales,101.0,1775521455.0,stop,gpt-4o-2024-08-06,109.0,210.0,"The term 'Humanidaes Dixitales' is applicable because 'Humanidaes' corresponds to 'Humanities', and 'Dixitales' uses the Asturian word for 'digital'. This representation respects Asturian orthography and phonology while reflecting the intended meaning of the English term 'Digital Humanities'. Also, it aligns with existing usage conventions found in romance languages that incorporate technological vocabulary.",,,,2026-04-07 01:24:16,True,,True,,True,,False,Humanidaes Digitales,"{
  ""translated_term"": ""Humanidaes Digitales"",
  ""translation_rationale"": ""Borrowed directly from Spanish, as Asturian has been heavily influenced by Spanish in recent centuries. \""Humanidaes\"" is the standard translation of Humanities into Asturian.""
}",2026-04-07T00:18:13.274807Z,stop,59.0,677620337.0,[],71007292.0,llama3.1,85.0,307237500.0,1073467750.0,,"Borrowed directly from Spanish, as Asturian has been heavily influenced by Spanish in recent centuries. ""Humanidaes"" is the standard translation of Humanities into Asturian.",False
