language_code,language_name,term_source,claude_translated_term,claude_output_tokens,claude_created,claude_stop_reason,claude_model,claude_input_tokens,claude_total_tokens,claude_translation_rationale,claude_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,exclude_claude
da,Danish,Digital Humanities,Digital Humaniora,181.0,2026-04-03T20:39:25.202454,end_turn,claude-sonnet-4-5-20250929,140.0,321.0,"In Danish academic contexts, 'Digital Humanities' is translated as 'Digital Humaniora'. The term 'humaniora' is the standard Danish word for 'humanities' in scholarly discourse, derived from Latin and used consistently across Scandinavian academic institutions. The adjective 'digital' remains unchanged as it is used identically in Danish. This translation is the established convention used by Danish universities, research institutions, and academic publications, including at the University of Copenhagen, Aarhus University, and other major Danish research centers. The term maintains scholarly accuracy while following Danish grammatical conventions where adjectives precede nouns and both remain in their dictionary forms when used as a compound academic term.",,,,2026-04-03 20:39:25,False,Digitale humaniora,False,Digitale humaniora,False,Digital humaniora,False,Digitale Humaniora,"{
  ""translated_term"": ""Digitale Humaniora"",
  ""translation_rationale"": ""I have chosen to translate 'Digital Humanities' as 'Digitale Humaniora' to ensure scholarly accuracy and cultural equivalence. The term 'Humaniora' is the Danish equivalent of 'Humanities', which refers to the study of the liberal arts, including history, languages, literature, philosophy, and other related fields. Adding the adjective 'digitale' (digital) before 'humaniora' acknowledges the application of digital methods and tools in these disciplines. This translation is consistent with academic conventions in Danish and accurately conveys the meaning of the original term.""
}",2026-04-04T01:07:06.472434Z,stop,135.0,2994596501.0,[],101443458.0,llama3.1,128.0,357161542.0,3490542083.0,,"I have chosen to translate 'Digital Humanities' as 'Digitale Humaniora' to ensure scholarly accuracy and cultural equivalence. The term 'Humaniora' is the Danish equivalent of 'Humanities', which refers to the study of the liberal arts, including history, languages, literature, philosophy, and other related fields. Adding the adjective 'digitale' (digital) before 'humaniora' acknowledges the application of digital methods and tools in these disciplines. This translation is consistent with academic conventions in Danish and accurately conveys the meaning of the original term.",False,Digitale humaniora,118.0,1775266019.0,stop,gpt-4o-2024-08-06,125.0,243.0,"In Danish academic contexts, ""Digitale humaniora"" is the established translation for ""Digital Humanities"". The term retains scholarly accuracy by directly translating ""digital"" to ""digitale"" and ""humanities"" to ""humaniora"". This aligns with Danish academic conventions, where ""humaniora"" is commonly used to refer to the humanities disciplines. Additionally, the term is culturally equivalent, as it is used by Danish universities and academic publications when discussing the intersection of digital technology and the humanities.",,False
cy,Welsh,Digital Humanities,Dyniaethau Digidol,163.0,2026-04-03T20:39:14.897196,end_turn,claude-sonnet-4-5-20250929,140.0,303.0,"This translation follows established Welsh academic terminology conventions. 'Dyniaethau' is the standard Welsh term for 'Humanities' (from 'dynoliaeth' meaning humanity/humaneness), and 'Digidol' is the Welsh term for 'Digital'. The word order follows Welsh grammatical structure where adjectives typically follow nouns. This term is widely used in Welsh academic institutions, including the National Library of Wales and Welsh universities, and appears in official Welsh language academic literature and university course descriptions. It maintains scholarly accuracy while being culturally appropriate and aligned with existing Welsh language academic discourse.",,Dyniaethau digidol,Dyniaethau digidol,2026-04-03 20:39:14,False,Dyniaethau Digidol,False,"Person UnigolCity name (optional, probably does not need a translation)",False,Dyniaethau Digidol,False,Ddigiteithredodau Celfyddydol,"{
  ""translated_term"": ""Ddigiteithredodau Celfyddydol"",
  ""translation_rationale"": 
    ""To translate the term 'Digital Humanities' into Welsh, I have used a combination of literal translation and cultural equivalence. 
    'Ddigid' is derived from 'digital', while 'ithreddodau' corresponds to 'humanities' through the use of '-redodau', a suffix indicating disciplines or fields.
    The adjective 'Celfyddydol' is added to convey the academic context, as it implies a connection to art and culture.
    This translation maintains scholarly accuracy by accurately rendering the concept's key components, while also respecting cultural equivalence through the use of linguistic and conceptual analogues native to Welsh.""
}",2026-04-04T01:07:00.963418Z,stop,159.0,3794262205.0,[],74373708.0,llama3.1,128.0,365731708.0,4279101792.0,,"To translate the term 'Digital Humanities' into Welsh, I have used a combination of literal translation and cultural equivalence. 
    'Ddigid' is derived from 'digital', while 'ithreddodau' corresponds to 'humanities' through the use of '-redodau', a suffix indicating disciplines or fields.
    The adjective 'Celfyddydol' is added to convey the academic context, as it implies a connection to art and culture.
    This translation maintains scholarly accuracy by accurately rendering the concept's key components, while also respecting cultural equivalence through the use of linguistic and conceptual analogues native to Welsh.",False,Dyniaethau Digidol,107.0,1775266016.0,stop,gpt-4o-2024-08-06,125.0,232.0,"The translation ""Dyniaethau Digidol"" is both accurate and culturally equivalent. ""Dyniaethau"" is the Welsh word for ""Humanities,"" capturing the academic study of human culture, literature, and philosophy. ""Digidol"" translates to ""Digital,"" referring to the use of digital technologies in research and analysis. This translation adheres to academic conventions in Welsh, ensuring clarity and precision in scholarly communication.",,False
cv,Chuvash,Digital Humanities,Цифрӑлла гуманитарлӑ ӑслӑлӑхсем,289.0,2026-04-03T20:39:08.700485,end_turn,claude-sonnet-4-5-20250929,149.0,438.0,"This translation breaks down as follows: 'Цифрӑлла' (digital, from 'цифра' + adjectival suffix -лла) + 'гуманитарлӑ' (humanitarian/humanities, adapted from Russian 'гуманитарный' with Chuvash adjectival ending) + 'ӑслӑлӑхсем' (sciences/studies, plural form). Chuvash academic terminology heavily borrows from Russian while adapting morphology to Chuvash phonology and grammar. An alternative would be 'Цифра гуманитари ӑслӑлӑхӗсем', but the chosen form better reflects natural Chuvash word formation patterns where adjectives precede nouns and take appropriate suffixes. The plural marker -сем is used as 'Humanities' encompasses multiple disciplines. This follows established conventions in Chuvash academic discourse where compound terms from international scholarship are calqued through Russian with native morphological adaptation.",,,,2026-04-03 20:39:08,False,Цифра гуманитари,True,,True,,False,Çĕнтер Ĕçĕ,"{
  ""translated_term"": ""Çĕнтер Ĕçĕ"",
  ""translation_rationale"": ""Çĕnтер (digital) переводится как «машинăлла» или «компьютерлă», Ĕçĕ (humanities) переводится как «чылайсем пурнипе выртать», что в этом контексте приблизительно соответствует «чылайсен филологийĕ». Итак, Çĕнтер Ĕçĕ можно буквально перевести как \""Машинлă чылайсен филологийĕ\"".""
}",2026-04-04T01:06:54.669162Z,stop,141.0,2522181871.0,[],65403292.0,llama3.1,134.0,399464708.0,3026487792.0,,"Çĕnтер (digital) переводится как «машинăлла» или «компьютерлă», Ĕçĕ (humanities) переводится как «чылайсем пурнипе выртать», что в этом контексте приблизительно соответствует «чылайсен филологийĕ». Итак, Çĕнтер Ĕçĕ можно буквально перевести как ""Машинлă чылайсен филологийĕ"".",False,Цифрит юмахсем,114.0,1775266014.0,stop,gpt-4o-2024-08-06,131.0,245.0,"The term ""Цифрит юмахсем"" is derived from the Russian influence on academic terminology in Chuvash. ""Цифрит"" is adapted from ""цифровой,"" meaning ""digital,"" reflecting technological influences. ""Юмахсем"" means ""humanities,"" a general term covering academic studies of human culture and society. The translation respects the semantic structure and cultural context, aligning with contemporary usage and conventions in Chuvash academic discourse.",,False
cu,Old Church Slavonic,Digital Humanities,цифровьнꙑ҄ѩ чловѣколюбьнꙑ҄ѩ наукꙑ,404.0,2026-04-03T20:38:58.364529,end_turn,claude-sonnet-4-5-20250929,152.0,556.0,"This translation renders 'Digital Humanities' as 'цифровьнꙑ҄ѩ чловѣколюбьнꙑ҄ѩ наукꙑ' (tsifrovĭnyję člověkoljubĭnyję nauky). The rationale: (1) 'цифровьнꙑ҄ѩ' (tsifrovĭnyję) derives from the Slavonic adaptation of 'цифра' (digit/number), using the productive adjectival suffix -ьн- in the nominative plural neuter form to modify 'sciences'; (2) 'чловѣколюбьнꙑ҄ѩ' (člověkoljubĭnyję) is a calque meaning 'human-loving' or 'pertaining to human knowledge,' following OCS compounding patterns (чловѣкъ 'human' + люб- 'love/study' + adjectival suffix), which captures the essence of 'humanities' as disciplines centered on human culture and knowledge; (3) 'наукꙑ' (nauky) is the nominative plural of 'наука' (science/learning), an attested OCS term for systematic knowledge. This construction follows OCS syntactic patterns where compound adjectives precede the noun, and uses appropriate morphological endings for agreement in number, gender, and case.",,,,2026-04-03 20:38:58,True,,True,,True,,False,Цифрове уменіє,"{
  ""translated_term"": ""Цифрове уменіє"",
  ""translation_rationale"": 
  ""The term 'Digital Humanities' is translated into Old Church Slavonic (cu) as 'Цифрове уменіє'. 

  * 'Цифрове' (tsifrove) corresponds to the modern Bulgarian word for 'digital', which is a direct borrowing from English. In Old Church Slavonic, this term was not directly available. However, given the cultural and linguistic proximity of Old Church Slavonic to modern Bulgarian, it is reasonable to adopt this loanword as an equivalent.
  * 'уменіє' (umenie) means 'arts', 'sciences', or 'humanities'. In academic contexts within Slavic cultures, this term has been used to refer to the humanities since the Middle Ages.

  This translation maintains scholarly accuracy by using a recognized loanword for the English term 'digital', while also adhering to cultural equivalence through its adoption in modern Bulgarian. The use of 'уменіє' ensures that the translation is faithful to the original academic context and terminology in Old Church Slavonic.""

}",2026-04-04T01:06:49.621326Z,stop,233.0,3258352456.0,[],80236625.0,llama3.1,137.0,354354417.0,3759059333.0,,"The term 'Digital Humanities' is translated into Old Church Slavonic (cu) as 'Цифрове уменіє'. 

  * 'Цифрове' (tsifrove) corresponds to the modern Bulgarian word for 'digital', which is a direct borrowing from English. In Old Church Slavonic, this term was not directly available. However, given the cultural and linguistic proximity of Old Church Slavonic to modern Bulgarian, it is reasonable to adopt this loanword as an equivalent.
  * 'уменіє' (umenie) means 'arts', 'sciences', or 'humanities'. In academic contexts within Slavic cultures, this term has been used to refer to the humanities since the Middle Ages.

  This translation maintains scholarly accuracy by using a recognized loanword for the English term 'digital', while also adhering to cultural equivalence through its adoption in modern Bulgarian. The use of 'уменіє' ensures that the translation is faithful to the original academic context and terminology in Old Church Slavonic.",False,цифрꙑи человѣчьство,175.0,1775266010.0,stop,gpt-4o-2024-08-06,134.0,309.0,"The term ""Digital Humanities"" refers to an interdisciplinary field that combines the use of digital technology with the study of human culture. In Old Church Slavonic, ""цифрꙑи"" (cyfryi) is derived from the concept of numbers or digits, reflecting the ""digital"" aspect. ""человѣчьство"" (čelověčьstvo) captures the notion of ""humanities,"" which encompasses the study of human culture and intellectual endeavor. This translation balances scholarly accuracy and cultural equivalence in Old Church Slavonic, a language used primarily for liturgical, scholarly, and religious texts, engaging with academic conventions suitable to the period when such concepts were emerging.",,False
cs,Czech,Digital Humanities,Digitální humanitní vědy,164.0,2026-04-03T20:38:42.355142,end_turn,claude-sonnet-4-5-20250929,140.0,304.0,"This translation follows the standard academic convention in Czech-speaking scholarly communities. 'Digitální' is the direct equivalent of 'digital,' while 'humanitní vědy' is the established term for 'humanities' in Czech academia. This compound term has been widely adopted in Czech universities, research institutions, and academic publications. Alternative forms like 'digitální humanitika' exist but are less common. The plural form 'vědy' (sciences/disciplines) accurately reflects the multidisciplinary nature of the field, maintaining both scholarly precision and cultural-linguistic appropriateness for Czech academic discourse.",,,Digitální humanitní vědy,2026-04-03 20:38:42,False,Digitální humanitní vědy,False,Digitální humanity,False,Digitální humanitní vědy,False,Digitální humanitní vědy,"{
  ""translated_term"": ""Digitální humanitní vědy"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Czech as 'Digitální humanitní vědy'. This choice reflects scholarly accuracy by maintaining the distinction between 'digital' and 'humanities', which is essential in academic discourse. The word 'digitální' captures the digital aspect, while 'humanitní' conveys the humanities component. This translation also ensures cultural equivalence by using terms that are familiar to Czech scholars and academics, who are accustomed to using similar terminology in their own research and publications. Finally, this translation adheres to academic conventions in Czech, which often employ German-influenced vocabulary in fields like humanities and social sciences.""
}",2026-04-04T01:06:43.841447Z,stop,149.0,1796782874.0,[],82938542.0,llama3.1,128.0,355805584.0,2277718250.0,,"The term 'Digital Humanities' is translated into Czech as 'Digitální humanitní vědy'. This choice reflects scholarly accuracy by maintaining the distinction between 'digital' and 'humanities', which is essential in academic discourse. The word 'digitální' captures the digital aspect, while 'humanitní' conveys the humanities component. This translation also ensures cultural equivalence by using terms that are familiar to Czech scholars and academics, who are accustomed to using similar terminology in their own research and publications. Finally, this translation adheres to academic conventions in Czech, which often employ German-influenced vocabulary in fields like humanities and social sciences.",False,digitální humanitní vědy,124.0,1775266007.0,stop,gpt-4o-2024-08-06,125.0,249.0,"The term ""Digital Humanities"" is translated into Czech as ""digitální humanitní vědy"". This translation maintains scholarly accuracy by directly translating ""digital"" to ""digitální"" and ""humanities"" to ""humanitní vědy"". The phrase aligns with the cultural and academic context in Czech-speaking regions, where ""vědy"" encompasses the academic study of disciplines. This translation is widely recognized in Czech academic circles, preserving the integrity of the English term while adapting it to local linguistic norms.",,False
cr,Cree,Digital Humanities,ᒪᓯᓇᐦᐃᑲᓇ ᑭᓯᑭᓄᐦᐊᒪᑫᐎᓇ,284.0,2026-04-03T20:38:34.820041,end_turn,claude-sonnet-4-5-20250929,146.0,430.0,"This translation combines 'ᒪᓯᓇᐦᐃᑲᓇ' (masinahikana - written/recorded materials, books, documents) with 'ᑭᓯᑭᓄᐦᐊᒪᑫᐎᓇ' (kiskinohamakewina - teachings, knowledge systems, academic disciplines). The term captures both the textual/documentary nature of humanities ('masinahikana' encompasses written and digital records) and the scholarly/academic dimension ('kiskinohamakewina' conveys systematic study and teaching). This construction follows Cree morphological patterns where compound concepts are expressed through noun combinations, and it maintains scholarly precision while being culturally appropriate. The term emphasizes the knowledge-preservation and transmission aspects central to both Digital Humanities and Cree epistemological traditions.",,,,2026-04-03 20:38:34,True,,True,,True,,False,Wāyihkamikinaak Kîwâciwok,"{
  ""translated_term"": ""Wāyihkamikinaak Kîwâciwok"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Cree by combining two concepts. Wāyihkamikinaak (digital) refers to the electronic or computer-based aspect, derived from the Cree word for 'electricity' or 'electric'. Kîwâciwok (humanities) is drawn from the Cree term for 'people's knowledge' or 'scholarly pursuits', which aligns with the academic focus of the field. The combination Wāyihkamikinaak Kîwâciwok accurately conveys the digital aspect and its application to humanistic studies, while respecting Cree linguistic and cultural nuances.""
}",2026-04-04T01:06:39.547927Z,stop,161.0,1940738702.0,[],81209167.0,llama3.1,128.0,363693750.0,2431370959.0,,"The term 'Digital Humanities' is translated into Cree by combining two concepts. Wāyihkamikinaak (digital) refers to the electronic or computer-based aspect, derived from the Cree word for 'electricity' or 'electric'. Kîwâciwok (humanities) is drawn from the Cree term for 'people's knowledge' or 'scholarly pursuits', which aligns with the academic focus of the field. The combination Wāyihkamikinaak Kîwâciwok accurately conveys the digital aspect and its application to humanistic studies, while respecting Cree linguistic and cultural nuances.",False,Atoskiwinêwina Iskotêw,134.0,1775266005.0,stop,gpt-4o-2024-08-06,125.0,259.0,"The translation ""Atoskiwinêwina Iskotêw"" is crafted to bridge the conceptual framework of ""Digital Humanities"" to Cree. The word ""Atoskiwinêwina"" relates to scholarly and academic work, capturing the notion of humanities as an area of study and cultural practice. ""Iskotêw"" means ""fire,"" metaphorically relating to electricity and digital technology. This captures the essence of using digital tools and methods in humanities scholarship, while respecting linguistic and cultural elements familiar to Cree speakers.",,False
co,Corsican,Digital Humanities,Umanità Digitali,215.0,2026-04-03T20:38:26.008853,end_turn,claude-sonnet-4-5-20250929,146.0,361.0,"This translation follows the standard Corsican academic convention of adapting Italian-influenced scholarly terminology while maintaining linguistic authenticity. 'Umanità' (humanities) is the established Corsican term for humanistic studies, derived from 'umanu' (human), and 'Digitali' (digital) is the standard adjective form used in Corsican for digital/computational contexts. The plural form 'Umanità Digitali' mirrors both the Italian 'Umanistica Digitale' and French 'Humanités Numériques' conventions while respecting Corsican morphosyntactic patterns. This construction is consistent with how Corsican academic discourse typically renders interdisciplinary fields, maintaining clarity for scholarly communication while preserving the language's Romance character and its specific lexical evolution between Italian and French linguistic influences.",,,,2026-04-03 20:38:26,False,Umanità Digitale,True,,False,Umanità digitale,False,Umanità Digitali,"{
  ""translated_term"": ""Umanità Digitali"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Corsican as 'Umanità Digitali'. This choice is based on a combination of scholarly accuracy, cultural equivalence, and academic conventions in Corsican.

    The word 'umanità' is used to convey the meaning of 'humanities', which refers to the study of human culture, particularly through the humanities disciplines such as literature, history, philosophy, and language. In Corsican, 'umanità' is a widely accepted term in academic contexts, used for example in the title of the University of Corsica's Department of 'Umanità'.

    The word 'digitali' has been added to specifically refer to the digital aspect, which is central to the concept of Digital Humanities. In Corsican, '-li' is a suffix often used to indicate a relationship with technology or the digital world (e.g., 'informatica', 'digitali'), and thus provides a clear and culturally equivalent translation for the 'digital' component.

    This combination of 'umanità' and 'digitali' maintains both scholarly accuracy and cultural equivalence, providing a precise and understandable translation of the term 'Digital Humanities' in Corsican.""
}",2026-04-04T01:06:35.097548Z,stop,259.0,3116128998.0,[],80608375.0,llama3.1,131.0,382356208.0,3649928916.0,,"The term 'Digital Humanities' has been translated into Corsican as 'Umanità Digitali'. This choice is based on a combination of scholarly accuracy, cultural equivalence, and academic conventions in Corsican.

    The word 'umanità' is used to convey the meaning of 'humanities', which refers to the study of human culture, particularly through the humanities disciplines such as literature, history, philosophy, and language. In Corsican, 'umanità' is a widely accepted term in academic contexts, used for example in the title of the University of Corsica's Department of 'Umanità'.

    The word 'digitali' has been added to specifically refer to the digital aspect, which is central to the concept of Digital Humanities. In Corsican, '-li' is a suffix often used to indicate a relationship with technology or the digital world (e.g., 'informatica', 'digitali'), and thus provides a clear and culturally equivalent translation for the 'digital' component.

    This combination of 'umanità' and 'digitali' maintains both scholarly accuracy and cultural equivalence, providing a precise and understandable translation of the term 'Digital Humanities' in Corsican.",False,Umanità Digitali,143.0,1775266002.0,stop,gpt-4o-2024-08-06,128.0,271.0,"The term 'Digital Humanities' can be translated into Corsican as 'Umanità Digitali'. This translation considers the scholarly accuracy by maintaining the word 'Umanità', which is commonly used to represent 'Humanities' in Corsican academic contexts. The term 'Digitali' is adopted directly from the English term 'Digital', reflecting a widespread practice in Corsican to use similar linguistic constructs for technology-related terms due to their relatively recent introduction. This ensures cultural equivalence by acknowledging the contemporary integration of digital concepts into Corsican language, aligning with academic conventions that often borrow from English in digital contexts.",,False
ch,Chamorro,Digital Humanities,Tiningo' Teknolohia put Humanidades,242.0,2026-04-03T20:38:18.891045,end_turn,claude-sonnet-4-5-20250929,146.0,388.0,"This translation combines 'Tiningo' Teknolohia' (digital/technological knowledge) with 'Humanidades' (humanities, a widely accepted loanword in Chamorro academic contexts). 'Tiningo'' means knowledge/wisdom/study in Chamorro, 'Teknolohia' represents digital/technological aspects (as 'digital' is commonly borrowed or adapted), and 'put' serves as the connective 'for/of'. The term 'Humanidades' is retained as Spanish-origin academic vocabulary is well-established in Chamorro scholarly discourse due to historical linguistic influence. An alternative fully indigenous construction could be 'Tiningo' Teknolohia put I Kinalamten Taotao' (technological knowledge of human culture/humanities), but the hybrid form better reflects current Chamorro academic register while maintaining accessibility and alignment with regional scholarly conventions in the Marianas.",,,,2026-04-03 20:38:18,False,Digital Humanities,True,,True,,False,Humånitade Digitál,"{
  ""translated_term"": ""Humånitade Digitál"",
  ""translation_rationale"": ""To translate 'Digital Humanities' into Chamorro, I considered the term's components separately. 'Digital' is a loanword that has been adopted into Chamorro as it relates to modern technology, so it remains unchanged. 'Humanities', however, requires a translation that captures its essence in the context of academic inquiry and cultural expression. In Chamorro, the concept of humanities is closely tied to the values of respect for tradition and knowledge. The term 'Humånitade' (humanities) has been used in Chamorro literature and academic contexts to describe the study of human culture, history, and creativity. Therefore, I translated 'Humanities' as 'Humånitade', maintaining its original meaning while adapting it to the Chamorro linguistic and cultural framework.""
}",2026-04-04T01:06:29.426397Z,stop,177.0,2122972414.0,[],81176417.0,llama3.1,131.0,352363292.0,2605990459.0,,"To translate 'Digital Humanities' into Chamorro, I considered the term's components separately. 'Digital' is a loanword that has been adopted into Chamorro as it relates to modern technology, so it remains unchanged. 'Humanities', however, requires a translation that captures its essence in the context of academic inquiry and cultural expression. In Chamorro, the concept of humanities is closely tied to the values of respect for tradition and knowledge. The term 'Humånitade' (humanities) has been used in Chamorro literature and academic contexts to describe the study of human culture, history, and creativity. Therefore, I translated 'Humanities' as 'Humånitade', maintaining its original meaning while adapting it to the Chamorro linguistic and cultural framework.",False,Hinatsania Siha gi Emfotmasion,98.0,1775265999.0,stop,gpt-4o-2024-08-06,128.0,226.0,"This translation acknowledges ""Hinatsania"" for ""Humanities,"" reflecting disciplines that study human nature and culture, while ""Siha gi Emfotmasion"" refers to ""Digital"" considering the production and dissemination of information through electronic technology. The phrase respects the linguistic structure of Chamorro, combines scholarly vocabulary, and ensures academic understanding in Chamorro contexts.",,False
ce,Chechen,Digital Humanities,Цифрови гуманитарни Ӏилманаш,198.0,2026-04-03T20:38:09.481768,end_turn,claude-sonnet-4-5-20250929,146.0,344.0,"This translation combines 'Цифрови' (digital, borrowed from Russian as is common in Chechen academic terminology for modern technological concepts), 'гуманитарни' (humanitarian/humanistic, also a standard academic borrowing), and 'Ӏилманаш' (sciences/knowledge, native Chechen plural form from Arabic-origin 'Ӏилм'). This construction follows Chechen academic conventions which typically adopt international terminology through Russian mediation while maintaining Chechen grammatical structures. The term accurately conveys the interdisciplinary field combining computational methods with humanities scholarship, and aligns with how similar academic terms are formed in Chechen scholarly discourse.",,,,2026-04-03 20:38:09,False,Терахьийн гуманитаран Ӏилманаш,True,,True,,False,Xalqaro Digitāliyə Fänni Tadqiqotlar,"{
  ""translated_term"": ""Xalqaro Digitāliyə Fänni Tadqiqotlar"",
  ""translation_rationale"": ""I chose to translate the term 'Digital Humanities' into Chechen (ISO code: ce) while considering scholarly accuracy, cultural equivalence, and academic conventions in Chechen. The translation is based on a combination of linguistic and cultural adaptations.

The original term 'Digital Humanities' is an umbrella concept that encompasses various disciplines within the humanities, such as literature, history, philosophy, and linguistics, which are studied through digital methods and tools.

In Chechen, I used the word 'Xalqaro', which corresponds to the English word 'humanities' and is commonly used in academic contexts. The term 'Digitāliyə' comes from the Russian loanword 'цифровой' (tsifrovoy), which has been adapted into Chechen as a calque for digital or computer-related concepts.

The term 'Fänni Tadqiqotlar' can be translated to English as 'Scientific Research', but in this context, it is used to convey the idea of humanities research that employs digital methods and tools. This translation maintains the original meaning and connotations of the term while adapting it to the Chechen language.
 
I chose not to use loanwords or direct translations that might not be suitable for academic contexts in Chechen. Instead, I opted for a more nuanced approach that combines elements from Russian and other languages with Chechen terminology.""",2026-04-04T01:06:24.779473Z,stop,309.0,3733257790.0,[],82119625.0,llama3.1,131.0,356079000.0,4258700833.0,,"I chose to translate the term 'Digital Humanities' into Chechen (ISO code: ce) while considering scholarly accuracy, cultural equivalence, and academic conventions in Chechen. The translation is based on a combination of linguistic and cultural adaptations.

The original term 'Digital Humanities' is an umbrella concept that encompasses various disciplines within the humanities, such as literature, history, philosophy, and linguistics, which are studied through digital methods and tools.

In Chechen, I used the word 'Xalqaro', which corresponds to the English word 'humanities' and is commonly used in academic contexts. The term 'Digitāliyə' comes from the Russian loanword 'цифровой' (tsifrovoy), which has been adapted into Chechen as a calque for digital or computer-related concepts.

The term 'Fänni Tadqiqotlar' can be translated to English as 'Scientific Research', but in this context, it is used to convey the idea of humanities research that employs digital methods and tools. This translation maintains the original meaning and connotations of the term while adapting it to the Chechen language.
 
I chose not to use loanwords or direct translations that might not be suitable for academic contexts in Chechen. Instead, I opted for a more nuanced approach that combines elements from Russian and other languages with Chechen terminology.",False,Цифран Хьоманиг,151.0,1775265996.0,stop,gpt-4o-2024-08-06,128.0,279.0,"The term ""Цифран Хьоманиг"" is composed of ""Цифран"" which directly translates to ""Digital"" and ""Хьоманиг"" which is used for ""Humanities."" In Chechen, ""Цифран"" relates to numerical or digital aspects, aligning with how ""digital"" is understood academically as pertaining to technology and data. ""Хьоманиг,"" borrowing from broader academic terms in the humanities, encompasses studies related to human culture and society. This translation respects both scholarly accuracy and cultural equivalence, maintaining a direct link to the field of study while also being recognizable within Chechen academic discussions.",,False
ca,Catalan; Valencian,Digital Humanities,Humanitats Digitals,234.0,2026-04-03T20:37:52.420743,end_turn,claude-sonnet-4-5-20250929,158.0,392.0,"The translation 'Humanitats Digitals' is the established and widely accepted academic term in Catalan for 'Digital Humanities'. This translation follows standard Catalan grammatical structure where the noun 'Humanitats' (Humanities) is modified by the adjective 'Digitals' (Digital), which agrees in number and gender. This term is consistently used in Catalan academic institutions, research groups, university departments, and scholarly publications. It maintains scholarly accuracy by preserving the conceptual meaning of the interdisciplinary field that combines computational methods with humanities research. The term is used identically in both Catalan and Valencian varieties, as there is no dialectal variation for this academic terminology. Major Catalan universities and research centers, such as those at Universitat de Barcelona, Universitat Autònoma de Barcelona, and Universitat de València, employ this exact terminology in their official documentation and academic programs.",,Humanitats digitals,Humanitats digitals,2026-04-03 20:37:52,False,Humanitats Digitals,False,Humanitats digitals,False,Humanitats Digitals,False,Humanitats Digitals,"{
  ""translated_term"": ""Humanitats Digitals"",
  ""translation_rationale"": ""S'ha adoptat la forma 'Humanitats' per seguir l'exemple dels termes com 'Ciències Socials' o 'Humanitats', que són molt freqüents en el context acadèmic català. Aquesta elecció permet una traducció més precisa i natural, evitant la forma menys usual 'Humanidades Digitals'. S'hauria pogut utilitzar també 'Dretes i Humanitats', però es prefereix la primera opció donada que és més habitual en l'àmbit acadèmic català.""
}",2026-04-04T01:06:18.498986Z,stop,152.0,1815861211.0,[],96672917.0,llama3.1,140.0,361948500.0,2317531125.0,,"S'ha adoptat la forma 'Humanitats' per seguir l'exemple dels termes com 'Ciències Socials' o 'Humanitats', que són molt freqüents en el context acadèmic català. Aquesta elecció permet una traducció més precisa i natural, evitant la forma menys usual 'Humanidades Digitals'. S'hauria pogut utilitzar també 'Dretes i Humanitats', però es prefereix la primera opció donada que és més habitual en l'àmbit acadèmic català.",False,Humanitats Digitals,130.0,1775265993.0,stop,gpt-4o-2024-08-06,137.0,267.0,"The term 'Humanitats Digitals' is the accurate translation in Catalan; Valencian for 'Digital Humanities'. This translation maintains scholarly accuracy and is widely accepted in academic contexts within Catalonia and the Valencian Community. 'Humanitats' corresponds to 'Humanities' and 'Digitals' to 'Digital', reflecting exactly the same fields of study focusing on the intersection of digital technologies and the humanities. The term 'Humanitats Digitals' is frequently used in Catalan academic publications and conferences, ensuring cultural equivalence and academic convention adherence.",,False
